timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
147450725,0.26837754,0.2680349,0.57492816,1.3770036,1.3775789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0629478,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025052147,0.0025044628,0.0025026575,0.0,0.0,0.0,0.0,0.0
147650876,0.26840442,0.26831055,0.57486117,1.3770256,1.3773965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.061977,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025052452,0.0025043867,0.0025026994,0.0,0.0,0.0,0.0,0.0
147849862,0.26840442,0.26831055,0.57486117,1.3770256,1.3773965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0627837,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025053,0.0025044126,0.002502783,0.0,0.0,0.0,0.0,0.0
148054807,0.26838174,0.26887783,0.5747927,1.3786995,1.3787987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0621223,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025053143,0.0025043322,0.0025028104,0.0,0.0,0.0,0.0,0.0
148259791,0.26858264,0.26935914,0.57478166,1.3833517,1.3833687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0622177,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025053502,0.0025043085,0.0025028777,0.0,0.0,0.0,0.0,0.0
148459990,0.26877376,0.26991057,0.5747589,1.3860795,1.3860505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.062095,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025053755,0.0025042805,0.0025029439,0.0,0.0,0.0,0.0,0.0
148664721,0.26896682,0.27038386,0.5748008,1.391563,1.391534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0623517,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505425,0.002504341,0.0025029771,0.0,0.0,0.0,0.0,0.0
148869738,0.2690212,0.27058512,0.57470804,1.398265,1.3982756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.062003,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025054466,0.002504265,0.0025029923,0.0,0.0,0.0,0.0,0.0
149073800,0.26929173,0.2709955,0.5747386,1.4060483,1.4061342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.062069,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505494,0.0025043325,0.0025029893,0.0,0.0,0.0,0.0,0.0
149278727,0.26911694,0.27085018,0.57464015,1.4094054,1.4095551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.061936,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505523,0.0025042556,0.0025029753,0.0,0.0,0.0,0.0,0.0
149475715,0.26922646,0.2711097,0.574602,1.417038,1.417298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0620017,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025055634,0.0025042654,0.0025029832,0.0,0.0,0.0,0.0,0.0
149683791,0.26903784,0.27100366,0.57445323,1.4215322,1.4218966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0619974,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505602,0.002504257,0.0025029953,0.0,0.0,0.0,0.0,0.0
149883842,0.26925117,0.2712664,0.5743828,1.4290146,1.4295148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.06205,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025056454,0.0025042603,0.0025029886,0.0,0.0,0.0,0.0,0.0
150078735,0.26913667,0.27108526,0.5742231,1.4335537,1.4341717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.061829,0.0,0.0,nan,0.0,0.0,0.09014159,0.00250568,0.0025042628,0.002502996,0.0,0.0,0.0,0.0,0.0
150283831,0.26920357,0.27109897,0.5741412,1.4387827,1.439542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0616813,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057178,0.002504257,0.0025030056,0.0,0.0,0.0,0.0,0.0
150487723,0.269192,0.27096635,0.5739961,1.4387035,1.439574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0617743,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057546,0.0025042717,0.0025029834,0.0,0.0,0.0,0.0,0.0
150692889,0.26939496,0.2710609,0.5739402,1.441604,1.4426018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0615306,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057946,0.0025042621,0.0025030263,0.0,0.0,0.0,0.0,0.0
150887810,0.2692239,0.27079982,0.5738709,1.4479489,1.4490037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0613885,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058175,0.0025042628,0.002503028,0.0,0.0,0.0,0.0,0.0
151092951,0.26938885,0.27090994,0.57378036,1.4566168,1.4578205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0613155,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058412,0.002504284,0.0025030647,0.0,0.0,0.0,0.0,0.0
151297725,0.269245,0.27066633,0.57367575,1.4635228,1.464786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0613155,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505863,0.0025042836,0.002503063,0.0,0.0,0.0,0.0,0.0
151492878,0.2689901,0.27036685,0.573667,1.470546,1.4718626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0612597,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058705,0.0025043045,0.0025031234,0.0,0.0,0.0,0.0,0.0
151697720,0.26872644,0.27005103,0.5735721,1.4775475,1.4789082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.061247,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025059043,0.0025043015,0.002503135,0.0,0.0,0.0,0.0,0.0
151903809,0.26878506,0.27007812,0.57351184,1.4827541,1.4841787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0610404,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025059194,0.0025042866,0.002503176,0.0,0.0,0.0,0.0,0.0
152102810,0.26873988,0.269977,0.5734465,1.4877098,1.4891824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060842,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505931,0.0025042745,0.0025032414,0.0,0.0,0.0,0.0,0.0
152302035,0.26866958,0.26988038,0.5733879,1.4926677,1.4941787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060838,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025059215,0.0025042146,0.0025034181,0.0,0.0,0.0,0.0,0.0
152502817,0.2687585,0.26996717,0.57334226,1.499989,1.501529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0608406,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058659,0.00250421,0.0025035774,0.0,0.0,0.0,0.0,0.0
152711820,0.2688198,0.27003595,0.57330066,1.5074524,1.5090303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060655,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058412,0.0025042226,0.0025036489,0.0,0.0,0.0,0.0,0.0
152908721,0.2689249,0.27016312,0.57326496,1.5147016,1.5163002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060413,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058375,0.0025042188,0.002503821,0.0,0.0,0.0,0.0,0.0
153111744,0.2689197,0.27020225,0.5732303,1.5269942,1.5286205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0606446,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058489,0.002504241,0.0025039483,0.0,0.0,0.0,0.0,0.0
153316800,0.26893052,0.27028555,0.57325435,1.5362636,1.5378819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0604377,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058433,0.002504214,0.0025039164,0.0,0.0,0.0,0.0,0.0
153521799,0.26892543,0.2703039,0.5731856,1.5267099,1.528338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0603456,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057918,0.0025042177,0.0025039266,0.0,0.0,0.0,0.0,0.0
153725848,0.26900792,0.27040207,0.5731812,1.5084406,1.510119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060425,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505759,0.0025042335,0.0025039185,0.0,0.0,0.0,0.0,0.0
153921727,0.26901674,0.27037895,0.57314473,1.4946114,1.4963243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060195,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505716,0.002504243,0.0025038794,0.0,0.0,0.0,0.0,0.0
154125785,0.26891768,0.27018923,0.573082,1.4710339,1.4727551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060234,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057043,0.0025042524,0.0025038815,0.0,0.0,0.0,0.0,0.0
154336040,0.2687074,0.26989162,0.57308763,1.4519426,1.4536456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0602326,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057045,0.0025042526,0.002503879,0.0,0.0,0.0,0.0,0.0
154535819,0.26864165,0.26976138,0.5730292,1.4332566,1.4349542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0600777,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505702,0.0025042496,0.0025038705,0.0,0.0,0.0,0.0,0.0
154735752,0.26857975,0.2696572,0.57298315,1.4170005,1.4186864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0599294,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057294,0.0025042563,0.0025038135,0.0,0.0,0.0,0.0,0.0
154935714,0.26855513,0.26957986,0.5729641,1.4078363,1.4095114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059782,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057467,0.0025042456,0.0025038032,0.0,0.0,0.0,0.0,0.0
155144811,0.2685454,0.26947457,0.5728472,1.4011635,1.4028335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.06001,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057471,0.0025042223,0.00250383,0.0,0.0,0.0,0.0,0.0
155343903,0.26834136,0.26919878,0.5728458,1.3913331,1.3929441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059855,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057578,0.0025042174,0.0025038263,0.0,0.0,0.0,0.0,0.0
155549821,0.26827714,0.26906997,0.5727818,1.3796645,1.3812345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059684,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025058056,0.0025044223,0.0025035255,0.0,0.0,0.0,0.0,0.0
155751744,0.26826143,0.2689986,0.57271916,1.3746737,1.3761953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0598645,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025059702,0.0025050582,0.0025029196,0.0,0.0,0.0,0.0,0.0
155954746,0.2685557,0.26923823,0.57262623,1.3673898,1.3688579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059642,0.0,0.0,nan,0.0,0.0,0.09014159,0.002506146,0.0025063027,0.0025021513,0.0,0.0,0.0,0.0,0.0
156159870,0.26853466,0.2692739,0.57258487,1.3599256,1.3613124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0594726,0.0,0.0,nan,0.0,0.0,0.09014159,0.002506024,0.0025078547,0.0025015944,0.0,0.0,0.0,0.0,0.0
156359804,0.26859584,0.269533,0.57246387,1.3555199,1.3568162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0595217,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025056226,0.0025096003,0.0025017136,0.0,0.0,0.0,0.0,0.0
156559793,0.26887444,0.2699219,0.5725355,1.3601089,1.3612813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059227,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025055239,0.0025098415,0.0025025753,0.0,0.0,0.0,0.0,0.0
156768723,0.26958287,0.27010155,0.57268804,1.37324,1.3742656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0590873,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025063755,0.0025085185,0.0025041332,0.0,0.0,0.0,0.0,0.0
156968904,0.27038547,0.2696359,0.5729247,1.3882625,1.389133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059193,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025075735,0.0025066482,0.0025049741,0.0,0.0,0.0,0.0,0.0
157168734,0.2719558,0.26920018,0.57318026,1.3860172,1.386726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059058,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025080591,0.0025056654,0.0025052165,0.0,0.0,0.0,0.0,0.0
157368954,0.27335936,0.26873732,0.57342476,1.3909177,1.3914281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.058924,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025073665,0.0025057797,0.0025049474,0.0,0.0,0.0,0.0,0.0
157573734,0.2739918,0.2683875,0.57352394,1.3949548,1.3952496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059057,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505998,0.0025062426,0.0025051413,0.0,0.0,0.0,0.0,0.0
157779803,0.27484486,0.26852196,0.5737773,1.4067984,1.406809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059031,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025051136,0.0025066815,0.0025045052,0.0,0.0,0.0,0.0,0.0
157983805,0.27511215,0.2686426,0.5739579,1.3978174,1.3975272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0592318,0.0,0.0,nan,0.0,0.0,0.09014159,0.002504628,0.002506781,0.0025043238,0.0,0.0,0.0,0.0,0.0
158187800,0.27504957,0.26891738,0.5740555,1.3797941,1.3791748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0594416,0.0,0.0,nan,0.0,0.0,0.09014159,0.002504309,0.002506805,0.0025041532,0.0,0.0,0.0,0.0,0.0
158392732,0.27471906,0.26917925,0.57406956,1.3657738,1.3648648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.059687,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025040074,0.0025067911,0.0025037397,0.0,0.0,0.0,0.0,0.0
158592733,0.27488,0.2698288,0.57415825,1.3478531,1.3466369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0595465,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025038754,0.0025067038,0.0025036319,0.0,0.0,0.0,0.0,0.0
158797727,0.27535978,0.27081996,0.57433814,1.3496861,1.3482211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0597982,0.0,0.0,nan,0.0,0.0,0.09014159,0.00250381,0.0025065187,0.0025034791,0.0,0.0,0.0,0.0,0.0
158997724,0.27607813,0.27209777,0.5743798,1.3562225,1.3545256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0599923,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025037522,0.002506372,0.0025033704,0.0,0.0,0.0,0.0,0.0
159192812,0.27635366,0.27274686,0.57402235,1.3638257,1.3618559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060062,0.0,0.0,nan,0.0,0.0,0.09014159,0.002503705,0.002506327,0.0025032947,0.0,0.0,0.0,0.0,0.0
159402858,0.27608764,0.2728399,0.5736673,1.3707262,1.3685899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0597954,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025038486,0.0025063602,0.0025031765,0.0,0.0,0.0,0.0,0.0
159602811,0.27594405,0.27256224,0.57338786,1.3799503,1.3776819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0594687,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025041818,0.002505894,0.002503126,0.0,0.0,0.0,0.0,0.0
159803005,0.27560693,0.27193138,0.5731058,1.3885963,1.3862485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.05933,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025045455,0.002505244,0.0025030628,0.0,0.0,0.0,0.0,0.0
160001867,0.27529973,0.27140814,0.5729272,1.398434,1.3959026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0589366,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025046838,0.002504958,0.0025030826,0.0,0.0,0.0,0.0,0.0
160206802,0.2747505,0.27094504,0.5727903,1.4012141,1.3985149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.058525,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025047378,0.0025048158,0.0025030558,0.0,0.0,0.0,0.0,0.0
160411810,0.27416915,0.27058274,0.57270616,1.4062874,1.4034312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0582814,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025047571,0.002504735,0.0025030428,0.0,0.0,0.0,0.0,0.0
160611815,0.2734705,0.2700994,0.57271487,1.4063882,1.4034353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0581875,0.0,0.0,nan,0.0,0.0,0.09014159,0.002504954,0.0025047697,0.0025028032,0.0,0.0,0.0,0.0,0.0
160811802,0.27291504,0.26959375,0.5726902,1.4091054,1.4060317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0577884,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025053048,0.0025042968,0.0025027394,0.0,0.0,0.0,0.0,0.0
161016806,0.2721238,0.26896387,0.57265365,1.4091173,1.4059607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.05743,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505433,0.002503986,0.002502799,0.0,0.0,0.0,0.0,0.0
161221817,0.27152213,0.2686609,0.5726802,1.4148885,1.4115312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0571113,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025054675,0.0025038912,0.0025028877,0.0,0.0,0.0,0.0,0.0
161425749,0.27061868,0.26813728,0.572754,1.4184377,1.4151174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.057018,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025054812,0.0025038733,0.0025028286,0.0,0.0,0.0,0.0,0.0
161627721,0.26994142,0.26780105,0.57286197,1.406985,1.4036227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.057157,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025056468,0.0025043609,0.002502307,0.0,0.0,0.0,0.0,0.0
161830733,0.2687089,0.26752326,0.57310104,1.3702254,1.3668836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0568295,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057232,0.0025037592,0.0025025415,0.0,0.0,0.0,0.0,0.0
162035874,0.26815996,0.267393,0.57331926,1.3547294,1.3514179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0568814,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057395,0.0025036652,0.0025026824,0.0,0.0,0.0,0.0,0.0
162230743,0.26771486,0.26725173,0.57352924,1.3335723,1.3304212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.056214,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057076,0.002503646,0.0025026319,0.0,0.0,0.0,0.0,0.0
162435922,0.267555,0.267356,0.57374185,1.3159451,1.3128972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.056924,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505692,0.0025036694,0.0025026284,0.0,0.0,0.0,0.0,0.0
162640726,0.26726252,0.2672942,0.57398236,1.2970845,1.2942483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0566673,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025057052,0.002503716,0.00250262,0.0,0.0,0.0,0.0,0.0
162844973,0.2672671,0.2675265,0.5742378,1.281707,1.2790446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.056941,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025056384,0.0025037075,0.002502608,0.0,0.0,0.0,0.0,0.0
163049791,0.2672401,0.2676934,0.5744288,1.2634176,1.2609847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0573535,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025056466,0.0025037564,0.0025026482,0.0,0.0,0.0,0.0,0.0
163253916,0.2671017,0.26765588,0.57454866,1.2493019,1.2471178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0578036,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025055772,0.0025037406,0.0025026393,0.0,0.0,0.0,0.0,0.0
163454806,0.26711816,0.26770902,0.5747198,1.2360461,1.234101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0578876,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505545,0.0025037637,0.0025026524,0.0,0.0,0.0,0.0,0.0
163654013,0.2670179,0.26759496,0.5748121,1.2226058,1.2209097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0583305,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505514,0.0025037767,0.0025026836,0.0,0.0,0.0,0.0,0.0
163854817,0.26696977,0.26746202,0.57491297,1.206396,1.2049488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.058835,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505471,0.0025039287,0.0025031578,0.0,0.0,0.0,0.0,0.0
164061728,0.26709557,0.2674202,0.5748516,1.1977626,1.1965462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0591245,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025053183,0.0025038528,0.0025029513,0.0,0.0,0.0,0.0,0.0
164264727,0.2671012,0.26733422,0.57484347,1.1863506,1.1853435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0597644,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025052608,0.0025039078,0.0025029392,0.0,0.0,0.0,0.0,0.0
164464722,0.2672664,0.2674525,0.57495093,1.177427,1.1766149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0598283,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025052296,0.002503941,0.0025029578,0.0,0.0,0.0,0.0,0.0
164664743,0.2674101,0.26755464,0.57493377,1.168423,1.1677817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0602136,0.0,0.0,nan,0.0,0.0,0.09014159,0.002505214,0.0025039576,0.0025029937,0.0,0.0,0.0,0.0,0.0
164869948,0.26751968,0.26762715,0.57485795,1.1592505,1.1587585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060442,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025051883,0.002503982,0.0025030444,0.0,0.0,0.0,0.0,0.0
165073723,0.26764202,0.26773173,0.574848,1.1486489,1.1482923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.060897,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025051744,0.002504009,0.0025030845,0.0,0.0,0.0,0.0,0.0
165278971,0.26765892,0.2677439,0.5747512,1.1396204,1.139375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0609384,0.0,0.0,nan,0.0,0.0,0.09014159,0.0025051746,0.0025040274,0.0025030973,0.0,0.0,0.0,0.0,0.0
