timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
276980220,1584728024000299,323878233,-1170758448,43559,9116,0.22200002,0.046909735,0.97200006,1.422,0.62,0.91999996,70,39,5.1530004,0.314,5.143,-0.56,1.5060482,0,nan,0.0,4,1,18
277173952,1584728024200298,323878225,-1170758332,43571,9128,0.21000001,0.038868655,0.9620001,1.411,0.62,0.91999996,70,39,5.3230004,0.24000001,5.3180003,-0.48800004,1.5182693,0,nan,0.0,4,1,18
277371268,1584728024400298,323878230,-1170758219,43682,9240,0.215,0.045285184,0.957,1.401,0.62,0.91999996,70,39,5.255,0.245,5.249,-0.64000005,1.5210371,0,nan,0.0,4,1,18
277574082,1584728024600298,323878228,-1170758107,43700,9258,0.19800001,0.037856713,0.94600004,1.389,0.62,0.91999996,70,39,5.168,0.20300001,5.164,-0.54,1.5275203,0,nan,0.0,4,1,18
277771998,1584728024800298,323878231,-1170757999,43805,9362,0.20300001,0.04620253,0.93900007,1.3790001,0.64,0.93,70,50,5.151,0.143,5.149,-0.57100004,1.5344337,0,nan,0.0,4,1,17
277972869,1584728025000298,323878234,-1170757888,43889,9446,0.23400001,0.046572536,0.93500006,1.373,0.62,0.91999996,70,50,5.1740003,0.289,5.1660004,-0.536,1.5241398,0,nan,0.0,4,1,18
278169510,1584728025200298,323878236,-1170757777,43968,9526,0.22800002,0.045053754,0.93100005,1.3690001,0.62,0.91999996,70,50,5.1270003,0.158,5.124,-0.586,1.5327812,0,nan,0.0,4,1,18
278383082,1584728025400298,323878239,-1170757667,44105,9662,0.23400001,0.05011451,0.92700005,1.3640001,0.62,0.91999996,70,50,5.0340004,0.256,5.0280004,-0.623,1.5266433,0,nan,0.0,4,1,18
278572991,1584728025600298,323878241,-1170757561,44159,9716,0.21900001,0.045778587,0.92100006,1.358,0.62,0.91999996,70,50,4.918,0.133,4.9160004,-0.39200002,1.5363586,0,nan,0.0,4,1,18
278767895,1584728025800298,323878238,-1170757456,44151,9709,0.202,0.04594038,0.915,1.3510001,0.64,0.94,70,49,4.854,0.069000006,4.853,-0.165,1.5470327,0,nan,0.0,4,1,17
278982083,1584728026000298,323878238,-1170757354,44142,9699,0.224,0.054076403,0.9110001,1.3490001,0.64,0.94,70,49,4.7320004,0.067,4.7310004,0.039,1.5513692,0,nan,0.0,4,1,17
279172335,1584728026200298,323878240,-1170757253,44071,9628,0.319,0.06943635,0.91300005,1.3560001,0.64,0.94,70,49,4.807,0.20400001,4.8030005,0.171,1.5422281,0,nan,0.0,4,1,17
279373069,1584728026400298,323878245,-1170757152,44033,9590,0.32500002,0.07087363,0.91700006,1.365,0.64,0.94,70,49,4.802,0.34600002,4.7900004,0.185,1.5203571,0,nan,0.0,4,1,17
279572777,1584728026600298,323878248,-1170757055,43955,9513,0.326,0.07799457,0.92100006,1.3740001,0.64,0.94,70,49,4.4300003,0.098000005,4.4290004,0.437,1.5334566,0,nan,0.0,4,1,17
279773301,1584728026800298,323878249,-1170756960,43917,9475,0.36400002,0.080538735,0.92600006,1.3850001,0.64,0.94,70,43,4.539,0.019000001,4.539,0.358,1.5498226,0,nan,0.0,4,1,17
279977303,1584728027000298,323878247,-1170756864,43907,9464,0.356,0.084646024,0.93200004,1.3970001,0.64,0.94,70,43,4.578,-0.12100001,4.577,0.439,1.5728033,0,nan,0.0,4,1,17
280173184,1584728027200298,323878247,-1170756769,43864,9422,0.358,0.086606376,0.938,1.4080001,0.64,0.94,70,43,4.401,0.097,4.4,0.20600002,1.5608864,0,nan,0.0,4,1,17
280376940,1584728027400298,323878247,-1170756674,43836,9393,0.35300002,0.085039936,0.94400007,1.4210001,0.64,0.94,70,43,4.51,-0.002,4.51,0.286,1.5662144,0,nan,0.0,4,1,17
280572930,1584728027600298,323878247,-1170756578,43839,9396,0.344,0.07859793,0.95000005,1.4330001,0.64,0.94,70,43,4.638,0.065000005,4.638,0.33100003,1.5610687,0,nan,0.0,4,1,17
280776452,1584728027800298,323878248,-1170756480,43786,9343,0.33600003,0.07774691,0.95500004,1.4440001,0.63,0.9,70,45,4.597,0.16000001,4.5940003,0.25100002,1.5481086,0,nan,0.0,4,1,18
280987364,1584728028000298,323878250,-1170756382,43729,9286,0.337,0.07477479,0.96000004,1.457,0.63,0.9,70,45,4.721,0.16600001,4.7180004,0.39200002,1.541484,0,nan,0.0,4,1,18
281176979,1584728028200298,323878251,-1170756281,43685,9242,0.32700002,0.07373248,0.96400005,1.4670001,0.61,0.88,70,45,4.748,0.042000003,4.748,0.44000003,1.5521406,0,nan,0.0,4,1,19
281367221,1584728028400298,323878251,-1170756179,43610,9168,0.30200002,0.07097835,0.96700007,1.4760001,0.61,0.88,70,45,4.8650002,0.071,4.8640003,0.432,1.5543048,0,nan,0.0,4,1,19
281571875,1584728028600298,323878250,-1170756077,43493,9050,0.29700002,0.07031984,0.97,1.4840001,0.61,0.88,70,45,4.8450003,-0.068,4.8440003,0.49500003,1.5701224,0,nan,0.0,4,1,19
281772331,1584728028800298,323878248,-1170755973,43408,8965,0.312,0.07017637,0.97300005,1.4940001,0.61,0.88,65,50,4.9690003,0.010000001,4.9690003,0.57600003,1.5694783,0,nan,0.0,4,1,19
281972087,1584728029000298,323878250,-1170755866,43320,8877,0.32500002,0.06918817,0.9760001,1.506,0.61,0.88,65,50,5.0150003,0.272,5.0070004,0.53900003,1.5419502,0,nan,0.0,4,1,19
282171865,1584728029200298,323878253,-1170755758,43227,8784,0.321,0.06737302,0.98,1.5180001,0.61,0.88,65,50,5.1590004,0.11100001,5.1580005,0.671,1.545837,0,nan,0.0,4,1,19
282376167,1584728029400298,323878254,-1170755649,43109,8666,0.316,0.067473374,0.98300004,1.5270001,0.61,0.88,65,50,5.1320004,0.064,5.1320004,0.53400004,1.5523092,0,nan,0.0,4,1,19
282573395,1584728029600298,323878255,-1170755538,43001,8558,0.29900002,0.064238936,0.98600006,1.534,0.61,0.88,65,50,5.262,0.18300001,5.2590003,0.43100002,1.5434731,0,nan,0.0,4,1,19
282776920,1584728029800298,323878259,-1170755424,42904,8462,0.291,0.06112422,0.98800004,1.539,0.61,0.88,65,51,5.459,0.24100001,5.4540005,0.455,1.5343763,0,nan,0.0,4,1,19
282974376,1584728030000298,323878262,-1170755310,42884,8441,0.286,0.06356122,0.989,1.5430001,0.61,0.88,65,51,5.234,0.10700001,5.2330003,0.564,1.5423589,0,nan,0.0,4,1,19
283176796,1584728030200298,323878263,-1170755199,42749,8306,0.294,0.06386631,0.99100006,1.549,0.61,0.88,65,51,5.281,0.09900001,5.28,0.70400006,1.5473418,0,nan,0.0,4,1,19
283375869,1584728030400298,323878265,-1170755088,42672,8229,0.287,0.06157382,0.99300003,1.5530001,0.61,0.88,65,51,5.064,0.162,5.0620003,0.688,1.5428114,0,nan,0.0,4,1,19
283573181,1584728030600298,323878267,-1170754981,42524,8081,0.289,0.06165637,0.994,1.5580001,0.61,0.88,65,51,5.05,0.0050000004,5.05,0.77000004,1.5567433,0,nan,0.0,4,1,19
283779909,1584728030800298,323878266,-1170754876,42302,7859,0.284,0.06802246,0.99500006,1.5630001,0.61,0.88,65,43,4.8510003,-0.042000003,4.8510003,0.66300005,1.5674025,0,nan,0.0,4,1,19
283975468,1584728031000298,323878267,-1170754770,42250,7808,0.284,0.059726562,0.99600005,1.5680001,0.61,0.88,65,43,5.05,0.119,5.0480003,0.52400005,1.5557595,0,nan,0.0,4,1,19
284175115,1584728031200298,323878269,-1170754666,42152,7710,0.293,0.06729762,0.99700004,1.5740001,0.61,0.88,65,43,4.7390003,0.193,4.735,0.46100003,1.5439851,0,nan,0.0,4,1,19
284374801,1584728031400298,323878272,-1170754565,42107,7664,0.298,0.06837135,0.9990001,1.58,0.61,0.88,65,43,4.6930003,0.13100001,4.691,0.30600002,1.5434133,0,nan,0.0,4,1,19
284576078,1584728031600298,323878274,-1170754465,42037,7594,0.254,0.06068492,0.998,1.582,0.61,0.88,65,43,4.688,0.16800001,4.6850004,0.358,1.5385989,0,nan,0.0,4,1,19
284774173,1584728031800298,323878277,-1170754362,42055,7612,0.26500002,0.058780763,0.99700004,1.5830001,0.61,0.88,61,44,4.8370004,0.14,4.835,0.279,1.5403445,0,nan,0.0,4,1,19
284975987,1584728032000298,323878282,-1170754261,42035,7593,0.256,0.061694946,0.99600005,1.582,0.61,0.88,61,44,4.7400002,0.27600002,4.7320004,0.23300001,1.526567,0,nan,0.0,4,1,19
285169826,1584728032200298,323878286,-1170754162,42007,7565,0.254,0.06264807,0.994,1.58,0.62,0.9,61,44,4.737,0.069000006,4.737,0.23400001,1.5416179,0,nan,0.0,4,1,18
285370901,1584728032400298,323878297,-1170754068,42168,7725,0.194,0.046529256,0.98200005,1.544,0.61,0.88,61,44,4.795,0.22200002,4.7900004,0.259,1.5303348,0,nan,0.0,4,1,19
285574049,1584728032600298,323878307,-1170753972,42404,7961,0.187,0.041346673,0.966,1.5100001,0.62,0.90999997,61,44,4.814,0.21400002,4.809,0.067,1.5279894,0,nan,0.0,4,1,18
285776771,1584728032800298,323878315,-1170753876,42514,8071,0.185,0.040863916,0.9480001,1.4760001,0.61,0.88,61,52,4.921,0.179,4.918,-0.029000001,1.531426,0,nan,0.0,4,1,19
285969920,1584728033000298,323878319,-1170753782,42625,8182,0.192,0.042926025,0.919,1.44,0.61,0.88,61,52,4.7920003,0.14,4.7900004,-0.028,1.5366648,0,nan,0.0,4,1,19
286176166,1584728033200298,323878322,-1170753687,42810,8368,0.193,0.041609872,0.89300007,1.406,0.61,0.88,61,52,4.9410005,0.165,4.938,-0.141,1.5370656,0,nan,0.0,4,1,19
286369928,1584728033400298,323878323,-1170753585,42910,8468,0.20700002,0.042896874,0.87600005,1.3840001,0.61,0.88,61,52,4.927,0.080000006,4.927,-0.156,1.5462023,0,nan,0.0,4,1,19
286562143,1584728033600298,323878325,-1170753486,43031,8589,0.18400002,0.039832603,0.855,1.355,0.61,0.88,61,52,4.998,-0.002,4.998,-0.22600001,1.5604652,0,nan,0.0,4,1,19
286773299,1584728033800298,323878325,-1170753384,43185,8743,0.18300001,0.03962194,0.837,1.3280001,0.61,0.88,65,55,5.0660005,-0.13000001,5.064,-0.38000003,1.5800534,0,nan,0.0,4,1,19
286976148,1584728034000298,323878322,-1170753280,43331,8888,0.187,0.04034049,0.82100004,1.3050001,0.61,0.88,65,55,4.958,-0.179,4.9550004,-0.411,1.5943537,0,nan,0.0,4,1,19
287169927,1584728034200298,323878315,-1170753177,43417,8975,0.215,0.04631702,0.81000006,1.291,0.61,0.88,65,55,4.939,-0.291,4.931,-0.628,1.6110104,0,nan,0.0,4,1,19
287377789,1584728034400297,323878308,-1170753074,43580,9138,0.21700001,0.05005953,0.80300003,1.281,0.62,0.9,65,55,4.8970003,-0.44300002,4.8760004,-0.507,1.635785,0,nan,0.0,4,1,18
287572837,1584728034600297,323878300,-1170752969,43760,9318,0.21300001,0.04766372,0.79700005,1.2700001,0.61,0.88,65,55,5.0810003,-0.409,5.064,-0.512,1.6444303,0,nan,0.0,4,1,19
287776068,1584728034800297,323878291,-1170752863,43896,9453,0.21000001,0.046946738,0.791,1.2590001,0.61,0.88,70,49,5.032,-0.45800003,5.011,-0.53800005,1.6538705,0,nan,0.0,4,1,19
287972186,1584728035000297,323878282,-1170752759,44105,9663,0.19800001,0.045395315,0.78300005,1.246,0.61,0.88,70,49,5.017,-0.48200002,4.993,-0.638,1.661039,0,nan,0.0,4,1,19
288175819,1584728035200297,323878275,-1170752654,44330,9888,0.202,0.04458443,0.776,1.233,0.61,0.88,70,49,5.1210003,-0.365,5.1080003,-0.648,1.6507562,0,nan,0.0,4,1,19
288371489,1584728035400297,323878269,-1170752548,44530,10087,0.19800001,0.044557035,0.768,1.22,0.61,0.88,70,49,5.151,-0.38900003,5.137,-0.595,1.6483823,0,nan,0.0,4,1,19
288572398,1584728035600297,323878261,-1170752441,44646,10204,0.21300001,0.04351699,0.76400006,1.213,0.61,0.88,70,49,5.1260004,-0.30100003,5.117,-0.61200005,1.6380826,0,nan,0.0,4,1,19
288774891,1584728035800297,323878254,-1170752334,44729,10286,0.20300001,0.045894306,0.75900006,1.2060001,0.61,0.88,70,51,5.092,-0.303,5.083,-0.44500002,1.6341984,0,nan,0.0,4,1,19
288982321,1584728036000297,323878247,-1170752227,44850,10408,0.2,0.045049917,0.753,1.1980001,0.61,0.88,70,51,5.103,-0.28100002,5.096,-0.43100002,1.62971,0,nan,0.0,4,1,19
289171000,1584728036200297,323878245,-1170752120,44967,10525,0.194,0.04446924,0.74700004,1.1880001,0.61,0.88,70,51,5.234,-0.18200001,5.2310004,-0.367,1.6166394,0,nan,0.0,4,1,19
289374854,1584728036400297,323878243,-1170752010,45120,10677,0.194,0.04144127,0.74,1.177,0.61,0.88,70,51,5.2590003,-0.14500001,5.2570004,-0.35700002,1.6062776,0,nan,0.0,4,1,19
289566905,1584728036600297,323878241,-1170751900,45263,10821,0.194,0.042353906,0.735,1.167,0.61,0.88,70,51,5.333,-0.022000002,5.333,-0.29900002,1.5897052,0,nan,0.0,4,1,19
289781048,1584728036800297,323878240,-1170751787,45420,10978,0.21100001,0.04285499,0.73200005,1.1600001,0.61,0.88,70,49,5.3900003,0.020000001,5.3890004,-0.231,1.577683,0,nan,0.0,4,1,19
289970834,1584728037000297,323878242,-1170751676,45523,11081,0.201,0.043152217,0.72800004,1.151,0.62,0.9,70,49,5.3620005,0.039,5.3620005,-0.22500001,1.5701715,0,nan,0.0,4,1,18
290174891,1584728037200297,323878244,-1170751564,45629,11187,0.202,0.04261413,0.72300005,1.1420001,0.61,0.88,70,49,5.3490005,0.08800001,5.348,-0.15900001,1.5615772,0,nan,0.0,4,1,19
290371065,1584728037400297,323878245,-1170751452,45729,11287,0.209,0.04444376,0.721,1.139,0.61,0.88,70,49,5.36,0.102000006,5.359,-0.254,1.5564847,0,nan,0.0,4,1,19
290571963,1584728037600297,323878248,-1170751341,45789,11347,0.22200002,0.041483156,0.71900004,1.1370001,0.61,0.88,70,49,5.2500005,0.263,5.243,-0.305,1.5361671,0,nan,0.0,4,1,19
290770797,1584728037800297,323878251,-1170751230,45883,11440,0.20500001,0.04315623,0.717,1.1340001,0.61,0.88,75,49,5.314,0.123,5.313,-0.26700002,1.5421342,0,nan,0.0,4,1,19
290975820,1584728038000297,323878251,-1170751122,45986,11543,0.19700001,0.04274608,0.71400005,1.13,0.61,0.88,75,49,5.261,0.21100001,5.256,-0.177,1.5359018,0,nan,0.0,4,1,19
291172158,1584728038200297,323878252,-1170751016,46091,11648,0.19500001,0.043952275,0.71000004,1.1270001,0.61,0.88,75,49,5.1340003,0.18400002,5.13,-0.09200001,1.5353942,0,nan,0.0,4,1,19
291372165,1584728038400297,323878252,-1170750912,46133,11691,0.202,0.04852504,0.708,1.1240001,0.61,0.88,75,49,4.933,0.041,4.933,-0.093,1.5484444,0,nan,0.0,4,1,19
291572332,1584728038600297,323878253,-1170750812,46142,11700,0.209,0.052049905,0.707,1.123,0.61,0.88,75,49,4.7520003,0.149,4.75,-0.102000006,1.5439681,0,nan,0.0,4,1,19
291767708,1584728038800297,323878254,-1170750718,46189,11747,0.193,0.052346088,0.70400006,1.1190001,0.61,0.88,75,55,4.3960004,0.082,4.395,-0.081,1.5482476,0,nan,0.0,4,1,19
291971196,1584728039000297,323878256,-1170750633,46240,11798,0.194,0.059085153,0.70100003,1.116,0.61,0.88,75,55,3.8890002,0.135,3.887,-0.165,1.5426315,0,nan,0.0,4,1,19
292174879,1584728039200297,323878259,-1170750556,46276,11834,0.192,0.062462192,0.698,1.1120001,0.61,0.88,75,55,3.5920002,0.294,3.5800002,-0.20700002,1.5165476,0,nan,0.0,4,1,19
292371268,1584728039400297,323878263,-1170750489,46374,11932,0.19700001,0.07758774,0.69500005,1.1090001,0.61,0.88,75,55,2.9910002,0.17500001,2.986,-0.293,1.5148815,0,nan,0.0,4,1,19
292574449,1584728039600297,323878268,-1170750432,46476,12033,0.22800002,0.08158192,0.69200003,1.1010001,0.61,0.88,75,55,2.588,0.437,2.551,-0.45100003,1.460129,0,nan,0.0,4,1,19
292772376,1584728039800297,323878278,-1170750385,46549,12106,0.215,0.08871141,0.68700004,1.093,0.61,0.88,75,53,2.2250001,0.77000004,2.088,-0.40800002,1.3478847,0,nan,0.0,4,1,19
292983400,1584728040000297,323878294,-1170750346,46587,12145,0.261,0.096415654,0.68600005,1.0910001,0.61,0.88,75,53,2.043,1.1800001,1.6680001,-0.24900001,1.1662945,0,nan,0.0,4,1,19
293173806,1584728040200297,323878322,-1170750317,46660,12218,0.294,0.106812924,0.68600005,1.093,0.61,0.88,75,53,2.2380002,1.9650002,1.0710001,-0.36400002,0.8646273,0,nan,0.0,4,1,19
293365935,1584728040400297,323878361,-1170750297,46699,12257,0.28100002,0.11166232,0.689,1.0960001,0.61,0.88,75,53,2.5570002,2.444,0.75100005,-0.23400001,0.5922008,0,nan,0.0,4,1,19
293573228,1584728040600297,323878407,-1170750285,46754,12312,0.254,0.09808889,0.69200003,1.098,0.61,0.88,75,53,2.8330002,2.7930002,0.476,-0.25,0.35183498,0,nan,0.0,4,1,19
293771158,1584728040800297,323878457,-1170750281,46754,12312,0.24100001,0.09820932,0.693,1.1010001,0.61,0.88,75,52,3.0130002,3.0130002,0.010000001,-0.11400001,0.1763011,0,nan,0.0,4,1,19
293970223,1584728041000297,323878515,-1170750284,46821,12378,0.28500003,0.09096517,0.697,1.1090001,0.61,0.88,75,52,3.367,3.351,-0.32200003,-0.17,0.02851135,0,nan,0.0,4,1,19
294172510,1584728041200297,323878577,-1170750293,46891,12449,0.31,0.09435389,0.703,1.1190001,0.61,0.88,75,52,3.5490003,3.5030003,-0.56700003,-0.23400001,6.2195654,0,nan,0.0,4,1,19
294365795,1584728041400297,323878643,-1170750308,46921,12479,0.30600002,0.08642155,0.711,1.131,0.61,0.88,75,52,3.8980002,3.808,-0.83500004,-0.098000005,6.1358953,0,nan,0.0,4,1,19
294569952,1584728041600297,323878714,-1170750326,46919,12477,0.34100002,0.08870566,0.71900004,1.143,0.63,0.9,75,52,4.158,4.05,-0.94200003,-0.015000001,6.0957375,0,nan,0.0,4,1,18
294773184,1584728041800297,323878792,-1170750347,46939,12497,0.326,0.07945367,0.72900003,1.156,0.63,0.9,74,45,4.793,4.681,-1.031,0.28300002,6.079236,0,nan,0.0,4,1,18
294972262,1584728042000297,323878874,-1170750370,46893,12451,0.36200002,0.08805203,0.739,1.169,0.63,0.9,74,45,4.546,4.4040003,-1.128,0.38700002,6.0577507,0,nan,0.0,4,1,18
295170401,1584728042200297,323878957,-1170750394,46846,12404,0.29900002,0.07553715,0.748,1.1800001,0.63,0.9,74,45,5.0750003,4.966,-1.049,0.34600002,6.0678253,0,nan,0.0,4,1,18
295371193,1584728042400297,323879047,-1170750417,46720,12278,0.31800002,0.07325007,0.757,1.1930001,0.63,0.9,74,45,5.2170005,5.092,-1.1350001,0.72800004,6.0657516,0,nan,0.0,4,1,18
295573506,1584728042600297,323879139,-1170750440,46605,12163,0.321,0.06929236,0.76500005,1.2060001,0.63,0.9,74,45,5.15,5.039,-1.062,0.882,6.071056,0,nan,0.0,4,1,18
295772283,1584728042800297,323879232,-1170750462,46422,11980,0.30600002,0.07563925,0.77300006,1.22,0.63,0.9,69,51,5.281,5.19,-0.97900003,1.1010001,6.083197,0,nan,0.0,4,1,18
295970410,1584728043000297,323879325,-1170750480,46165,11723,0.34100002,0.076789774,0.78200006,1.235,0.63,0.9,69,51,5.1930003,5.1320004,-0.79800004,1.1140001,6.1063113,0,nan,0.0,4,1,18
296170342,1584728043200297,323879419,-1170750495,45942,11500,0.32700002,0.0675322,0.79200006,1.248,0.63,0.9,69,51,5.289,5.243,-0.70000005,1.3050001,6.1317677,0,nan,0.0,4,1,18
296373183,1584728043400297,323879512,-1170750508,45784,11342,0.324,0.07755545,0.8,1.2620001,0.63,0.9,69,51,5.038,5.0150003,-0.48400003,1.2320001,6.1563835,0,nan,0.0,4,1,18
296573845,1584728043600297,323879604,-1170750511,45635,11193,0.333,0.0718964,0.809,1.2750001,0.63,0.9,69,51,4.998,4.998,0.047000002,1.182,6.2311935,0,nan,0.0,4,1,18
296767311,1584728043800297,323879696,-1170750513,45432,10990,0.33600003,0.06990009,0.81700003,1.2880001,0.63,0.9,69,53,5.1540003,5.1480002,-0.252,1.1270001,6.2328067,0,nan,0.0,4,1,18
296963942,1584728044000297,323879789,-1170750516,45168,10726,0.328,0.06742311,0.82400006,1.302,0.63,0.9,69,53,5.282,5.281,-0.104,0.93000007,6.249135,0,nan,0.0,4,1,18
297173343,1584728044200297,323879883,-1170750518,45060,10618,0.326,0.06889338,0.83100003,1.315,0.63,0.9,69,53,5.0680003,5.0670004,-0.11400001,0.565,6.254916,0,nan,0.0,4,1,18
297370679,1584728044400297,323879975,-1170750516,44919,10477,0.32700002,0.06873002,0.83800006,1.327,0.63,0.9,69,53,5.076,5.071,0.22800002,0.40800002,0.009472076,0,nan,0.0,4,1,18
297574961,1584728044600296,323880065,-1170750512,44848,10406,0.31100002,0.0755087,0.84400004,1.338,0.63,0.9,69,53,4.997,4.9960003,0.109000005,0.32000002,0.015236201,0,nan,0.0,4,1,18
297778390,1584728044800296,323880155,-1170750512,44723,10281,0.303,0.07324204,0.851,1.3470001,0.63,0.9,65,45,5.1190004,5.117,-0.128,0.30200002,6.2772512,0,nan,0.0,4,1,18
297979127,1584728045000296,323880244,-1170750513,44657,10216,0.29700002,0.06546678,0.85600007,1.3570001,0.63,0.9,65,45,4.9100003,4.9090004,0.09900001,0.13700001,0.008863131,0,nan,0.0,4,1,18
298173831,1584728045200296,323880332,-1170750513,44635,10193,0.324,0.06947353,0.86,1.366,0.63,0.9,65,45,4.9560003,4.9560003,-0.053000003,0.003,6.2825284,0,nan,0.0,4,1,18
298373814,1584728045400296,323880420,-1170750513,44647,10205,0.293,0.07576142,0.86600006,1.3750001,0.63,0.9,65,45,4.8320003,4.8320003,-0.007,0.094000004,6.2821217,0,nan,0.0,4,1,18
298570407,1584728045600296,323880508,-1170750513,44696,10255,0.29000002,0.06459393,0.87100005,1.3840001,0.63,0.9,65,45,4.8250003,4.8250003,-0.059000004,-0.093,6.2755766,0,nan,0.0,4,1,18
298776968,1584728045800296,323880595,-1170750511,44643,10202,0.28500003,0.064659216,0.874,1.394,0.63,0.9,65,43,4.9500003,4.946,0.19600001,-0.059000004,0.016745735,0,nan,0.0,4,1,18
298978307,1584728046000296,323880682,-1170750512,44606,10165,0.31500003,0.07721092,0.878,1.4050001,0.63,0.9,65,43,4.7790003,4.7700005,-0.284,-0.095000006,6.267377,0,nan,0.0,4,1,18
299172823,1584728046200296,323880767,-1170750519,44612,10170,0.314,0.08338921,0.88400006,1.419,0.63,0.9,65,43,4.748,4.737,-0.32000002,-0.158,6.242967,0,nan,0.0,4,1,18
299373953,1584728046400296,323880852,-1170750522,44639,10198,0.32000002,0.075881325,0.89000005,1.429,0.63,0.9,65,43,4.736,4.735,-0.078,-0.22700001,6.2561574,0,nan,0.0,4,1,18
299571943,1584728046600296,323880935,-1170750528,44578,10137,0.284,0.07693516,0.896,1.439,0.63,0.9,65,43,4.657,4.643,-0.363,-0.179,6.2304263,0,nan,0.0,4,1,18
299773926,1584728046800296,323881019,-1170750534,44616,10174,0.312,0.07957061,0.901,1.45,0.63,0.9,64,48,4.6800003,4.675,-0.22100002,-0.215,6.233118,0,nan,0.0,4,1,18
299972808,1584728047000296,323881105,-1170750537,44711,10269,0.31300002,0.06738524,0.90500003,1.46,0.63,0.9,64,48,4.854,4.854,-0.079,-0.28300002,6.25313,0,nan,0.0,4,1,18
300172843,1584728047200296,323881191,-1170750538,44730,10288,0.30800003,0.065665394,0.90800005,1.4690001,0.63,0.9,64,48,4.723,4.723,-0.019000001,-0.149,6.2668624,0,nan,0.0,4,1,18
300372062,1584728047400296,323881276,-1170750540,44718,10277,0.337,0.0662061,0.91200006,1.4770001,0.63,0.9,64,48,4.7990003,4.7980003,-0.1,-0.187,6.2645073,0,nan,0.0,4,1,18
300569122,1584728047600296,323881363,-1170750542,44663,10222,0.31100002,0.0648786,0.915,1.485,0.63,0.9,64,48,4.913,4.913,-0.032,-0.071,6.2709317,0,nan,0.0,4,1,18
300772814,1584728047800296,323881451,-1170750543,44666,10225,0.307,0.05824984,0.91600007,1.491,0.63,0.9,60,46,4.886,4.885,-0.10700001,-0.035,6.2654905,0,nan,0.0,4,1,18
300972882,1584728048000296,323881540,-1170750545,44693,10251,0.29000002,0.056443077,0.915,1.496,0.63,0.9,60,46,5.0330005,5.032,-0.043,-0.11000001,6.270383,0,nan,0.0,4,1,18
301168163,1584728048200296,323881630,-1170750547,44592,10150,0.294,0.0569665,0.915,1.4970001,0.63,0.9,60,46,4.9370003,4.9370003,-0.036000002,-0.031000001,6.273245,0,nan,0.0,4,1,18
301369816,1584728048400296,323881719,-1170750549,44616,10174,0.30800003,0.056152303,0.915,1.501,0.63,0.9,60,46,4.9550004,4.9540005,-0.1,-0.134,6.267881,0,nan,0.0,4,1,18
301572760,1584728048600296,323881808,-1170750552,44564,10122,0.296,0.06496342,0.91700006,1.5040001,0.63,0.9,60,46,4.9160004,4.913,-0.15200001,-0.128,6.260911,0,nan,0.0,4,1,18
301770101,1584728048800296,323881900,-1170750551,44730,10289,0.29900002,0.06418623,0.92,1.5070001,0.63,0.9,60,39,5.083,5.0820003,0.089,-0.24300002,6.2816367,0,nan,0.0,4,1,18
301969116,1584728049000296,323881991,-1170750549,44786,10345,0.28300002,0.062730275,0.92200005,1.5100001,0.63,0.9,60,39,5.0020003,5.0020003,0.056,-0.30800003,0.005184326,0,nan,0.0,4,1,18
302164331,1584728049200296,323882078,-1170750550,44782,10341,0.321,0.07289943,0.9250001,1.514,0.63,0.9,60,39,4.806,4.8040004,-0.14,-0.305,6.273241,0,nan,0.0,4,1,18
302371953,1584728049400296,323882165,-1170750551,44779,10338,0.321,0.07283765,0.929,1.5180001,0.63,0.9,60,39,4.879,4.8780003,0.035,-0.24800001,6.2819843,0,nan,0.0,4,1,18
302569852,1584728049600296,323882253,-1170750551,44798,10356,0.30800003,0.069940925,0.933,1.521,0.63,0.9,60,39,4.918,4.918,0.015000001,-0.22000001,0.0010281734,0,nan,0.0,4,1,18
302769856,1584728049800296,323882341,-1170750546,44874,10433,0.305,0.07177108,0.93600005,1.526,0.63,0.9,60,43,4.8560004,4.842,0.365,-0.29700002,0.03819531,0,nan,0.0,4,1,18
302974981,1584728050000296,323882430,-1170750543,45061,10620,0.31100002,0.0717709,0.94000006,1.5320001,0.63,0.9,60,43,5.0160003,5.0160003,-0.054,-0.514,0.013102535,0,nan,0.0,4,1,18
303168850,1584728050200296,323882521,-1170750544,45198,10757,0.319,0.07191873,0.94400007,1.5380001,0.63,0.9,60,43,5.0480003,5.046,-0.14400001,-0.57000005,6.2749386,0,nan,0.0,4,1,18
303368802,1584728050400296,323882612,-1170750547,45300,10858,0.32700002,0.07197092,0.9480001,1.5460001,0.63,0.9,60,43,5.0530005,5.0530005,-0.065000005,-0.62200004,6.2725267,0,nan,0.0,4,1,18
303568997,1584728050600296,323882705,-1170750549,45505,11064,0.328,0.05618372,0.95000005,1.554,0.63,0.9,60,43,5.209,5.2050004,-0.194,-0.54700005,6.255655,0,nan,0.0,4,1,18
303772154,1584728050800296,323882798,-1170750552,45592,11151,0.312,0.06811287,0.95300007,1.5640001,0.63,0.9,60,53,5.116,5.1150002,-0.120000005,-0.53000003,6.2574205,0,nan,0.0,4,1,18
