timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
289900806,-0.71705264,-0.04132452,0.026135858,-0.69530195,0.13030425,5.172142,-0.042040084,-7.6570497,-60.994934,-17.816761,-1.7449713e-05,1.5318881e-05,-4.6189365e-07,-0.00025656822,0.0016537942,-0.0003917403,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,2.8157004e-07,0.0007596559,0.011046661,1.6395441e-05,6.4821443e-06,6.443253e-06,1.769709e-05,0.014115551,0.014086032,0.011314782,0.06138631,0.061349772,0.06085063,1.4909012e-11,1.4693363e-11,2.1659313e-11,5.000004e-08,5.000004e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005199049,0.023567256,0.060095727,8389271,0.3503371,0.2466792,0.0007122699,0.08482994,0.043171704,0.043171704,0.0,0.0,0.0,-0.001227,0,0,0,831,24,0,0,0,0,0,0,0
290101061,-0.72119623,-0.036665283,0.023220362,-0.69137007,0.17346579,5.201539,-0.06159379,-7.6474013,-59.92089,-17.823124,-1.7569595e-05,1.5409007e-05,-4.5394876e-07,-0.00025683152,0.0016552547,-0.00039023667,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,2.5194964e-07,0.0007468457,0.010604422,1.6244623e-05,6.500441e-06,6.4632945e-06,1.7945133e-05,0.014126869,0.01410256,0.011249445,0.061137848,0.061100923,0.060189668,1.4876453e-11,1.4670775e-11,2.1685188e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005508752,0.022259414,0.060574792,8389271,0.3496266,0.24533583,0.00023564129,0.06740067,0.025946213,0.025946213,0.0,0.0,0.0,-0.001201,0,0,0,831,24,0,0,0,0,0,0,0
290310800,-0.7224262,-0.038013373,0.017228417,-0.69018745,0.23450069,5.193435,-0.041009605,-7.6257644,-58.837223,-17.787191,-1.767647e-05,1.5492249e-05,-4.61368e-07,-0.00025753377,0.0016559741,-0.00040526825,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,2.3938813e-07,0.0007700745,0.010070906,1.622903e-05,6.509401e-06,6.4885835e-06,1.805681e-05,0.014123673,0.014111003,0.011283924,0.0609278,0.060891304,0.06049013,1.4841734e-11,1.4645639e-11,2.1708194e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052488485,0.01764933,0.049930558,8389271,0.34902593,0.24594742,0.016440637,0.06095016,0.025931954,0.025931954,0.0,0.0,0.0,-0.001225,0,0,0,831,24,0,0,0,0,0,0,0
290510728,-0.72244215,-0.03574908,0.013065104,-0.6903831,0.24149272,5.1927953,-0.04536493,-7.6027665,-57.82092,-17.861572,-1.7808234e-05,1.5560552e-05,-4.8210916e-07,-0.0002568969,0.0016580382,-0.00037692083,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,2.1885853e-07,0.0007586749,0.010741398,1.6261782e-05,6.514187e-06,6.498382e-06,1.8093293e-05,0.014011309,0.014001114,0.011276136,0.06034321,0.060308617,0.06039628,1.4804402e-11,1.461757e-11,2.1727021e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056256243,0.031373106,0.09097615,8389271,0.3473497,0.24575655,0.007281026,0.06061039,0.025356198,0.025356198,0.0,0.0,0.0,-0.001306,0,0,0,831,24,0,0,0,0,0,0,0
290710744,-0.7215017,-0.03763707,0.009122127,-0.6913289,0.25808126,5.1510763,-0.09320261,-7.5618153,-56.795944,-17.875895,-1.7828375e-05,1.5583459e-05,-5.0759905e-07,-0.00025658778,0.0016581932,-0.0003732661,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,1.9173187e-07,0.00075691927,0.010411599,1.6335322e-05,6.516285e-06,6.5098307e-06,1.8083227e-05,0.013975916,0.013970496,0.011265685,0.059823237,0.059790798,0.060307097,1.4760753e-11,1.458246e-11,2.1737907e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035008616,0.022102464,0.06863149,8389271,0.3458526,0.24557503,0.0009245389,0.0577598,0.023739034,0.023739034,0.0,0.0,0.0,-0.001284,0,0,0,831,24,0,0,0,0,0,0,0
290914726,-0.7205813,-0.040486395,0.009988525,-0.69211537,0.26614156,5.129449,-0.060588263,-7.5327406,-55.77009,-17.911907,-1.7960396e-05,1.5703721e-05,-5.4470604e-07,-0.00025617066,0.001660032,-0.00036317066,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,1.7817068e-07,0.00077284535,0.010507519,1.6403485e-05,6.527358e-06,6.525612e-06,1.8073773e-05,0.013889396,0.013886519,0.011258834,0.059408445,0.059378557,0.060219184,1.472841e-11,1.4557902e-11,2.1755401e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051336095,0.022323893,0.068402,8389271,0.34465492,0.24539597,0.0024779562,0.07111209,0.025095247,0.025095247,0.0,0.0,0.0,-0.001308,0,0,0,831,24,0,0,0,0,0,0,0
291119725,-0.72085875,-0.040130645,0.005180374,-0.69189984,0.27531236,5.1019883,0.0037266028,-7.4971056,-54.72224,-17.88528,-1.8050043e-05,1.5775015e-05,-5.685482e-07,-0.000256441,0.0016605998,-0.00037259943,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,3.5279857e-07,0.0007740311,0.01038892,1.6428452e-05,6.540784e-06,6.5441754e-06,1.8134e-05,0.0138370525,0.01383531,0.011288525,0.059278324,0.059250906,0.060448054,1.469807e-11,1.4534905e-11,2.1775482e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050771015,0.012448606,0.03864435,8389271,0.34428075,0.24586186,0.014456752,0.053539913,0.034105647,0.034105647,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
291319733,-0.7217356,-0.025851097,-0.01208847,-0.6915803,0.2685451,5.0128026,0.056982234,-7.4666605,-53.69391,-17.876106,-1.8174269e-05,1.5795105e-05,-5.9887714e-07,-0.00025694538,0.0016613144,-0.0003714211,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,5.7835103e-07,0.0007751694,0.009528425,1.6445114e-05,6.5536674e-06,6.541224e-06,1.8239612e-05,0.013785816,0.013784394,0.011278062,0.058865294,0.05884079,0.060380753,1.4664214e-11,1.45071125e-11,2.1802395e-11,5.0000054e-08,5.0000068e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005204759,0.011051285,0.034275662,8389271,0.3430832,0.24572496,0.02805096,0.04079593,0.040340666,0.040340666,0.0,0.0,0.0,-0.001304,0,0,0,831,24,0,0,0,0,0,0,0
291524809,-0.7205865,-0.0059207627,-0.035975963,-0.6924059,0.23825333,4.837658,0.07951184,-7.4544177,-52.73031,-17.78905,-1.8385424e-05,1.5771097e-05,-6.354487e-07,-0.00025909126,0.0016616263,-0.00039647278,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,7.3835525e-07,0.00079011585,0.009906563,1.6494048e-05,6.591484e-06,6.543537e-06,1.822548e-05,0.013743013,0.013736033,0.011265641,0.05848402,0.058462925,0.06028893,1.4629612e-11,1.4477937e-11,2.1811945e-11,5e-08,5.000002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434761,0.013876189,0.039410196,8389271,0.34197506,0.24553804,0.020926174,0.0843126,0.04758167,0.04758167,0.0,0.0,0.0,-0.001234,0,0,0,831,24,0,0,0,0,0,0,0
291729714,-0.71985614,0.016933272,-0.052908592,-0.69189674,0.23665704,4.5431952,0.05805596,-7.4339695,-51.775295,-17.734516,-1.850782e-05,1.5779584e-05,-6.8871543e-07,-0.00025987357,0.001661846,-0.00040836082,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,7.4251597e-07,0.000802531,0.009809051,1.6497403e-05,6.638699e-06,6.570374e-06,1.8241892e-05,0.013793136,0.013765896,0.011286137,0.058333367,0.05831562,0.06039119,1.4597714e-11,1.4449545e-11,2.1820773e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007183077,0.008487346,0.02958593,8389271,0.34153914,0.2457462,0.02510545,0.04726412,0.04737579,0.04737579,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
291934717,-0.7230214,0.030759426,-0.06535827,-0.68703884,0.21663882,4.0943418,0.026213996,-7.4185576,-50.85885,-17.67941,-1.8668938e-05,1.579319e-05,-7.066704e-07,-0.00026102972,0.0016625185,-0.00042346044,0.2327115,0.036135424,0.36973366,-0.0026107524,-0.0057218615,0.00471102,0.0,0.0,6.921244e-07,0.0008189718,0.010213973,1.6304472e-05,6.6833095e-06,6.5990694e-06,1.8452218e-05,0.013981421,0.013887717,0.01131343,0.058460366,0.05844577,0.060693182,1.457269e-11,1.442531e-11,2.1828844e-11,5.0000025e-08,5.0000036e-08,5.0000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006312723,0.009882598,0.033923756,8389271,0.3419154,0.24635987,0.0030756604,0.056842804,0.04923819,0.04923819,0.0,0.0,0.0,-0.001309,0,0,0,831,24,0,0,0,0,0,0,0
292134955,-0.7286048,0.040024556,-0.07510614,-0.6796266,0.2029811,3.6434944,-0.03135018,-7.4017797,-50.05602,-17.688057,-1.883682e-05,1.5721627e-05,-7.138358e-07,-0.00026354083,0.0016664844,-0.00041814518,0.2327009,0.036131304,0.36973423,-0.0026183517,-0.0057168244,0.004706978,0.0,0.0,7.371756e-07,0.0008264877,0.009865656,1.593313e-05,6.673367e-06,6.580115e-06,1.8720271e-05,0.014148122,0.013968263,0.01129372,0.058108576,0.058104094,0.06057736,1.4513848e-11,1.4366172e-11,2.1789239e-11,5.0000025e-08,5.0000025e-08,5e-08,7.939348e-07,9.850081e-07,3.3989243e-06,1.343898e-06,3.796869e-07,2.9898652e-06,0.0,0.0,0.00065254205,0.008663215,0.018531201,8389351,0.3408998,0.24612468,0.101698704,0.043115117,0.05024427,0.05024427,0.0,0.0,0.0,-0.001292,0,0,0,831,24,0,0,0,0,0,0,0
292333938,-0.73964053,0.05583517,-0.07501104,-0.66647416,0.19717501,3.2415006,-0.092829876,-7.3828015,-49.426785,-17.694582,-1.9066298e-05,1.5715237e-05,-7.694588e-07,-0.00026847934,0.0016819449,-0.00041875,0.23265725,0.036118522,0.36976412,-0.002647045,-0.005696098,0.004716944,0.0,0.0,9.942465e-07,0.00085607707,0.010661511,1.5168633e-05,6.532984e-06,6.526033e-06,1.9147365e-05,0.014049775,0.01381011,0.011336659,0.057300396,0.05732967,0.06099924,1.4416952e-11,1.4272247e-11,2.1692561e-11,5.0000097e-08,5.0000097e-08,5.0000097e-08,7.935466e-07,9.831347e-07,3.3646945e-06,1.3384644e-06,3.7925275e-07,2.9621626e-06,0.0,0.0,0.0009698884,0.00804068,0.021669032,8389351,0.33857062,0.24698025,0.11100702,0.0539665,0.04773484,0.04773484,0.0,0.0,0.0,-0.00123,0,0,0,831,24,0,0,0,0,0,0,0
292543815,-0.7650473,0.08490485,-0.05622387,-0.6358716,0.26505357,2.7117755,-0.19028741,-7.3612404,-48.77611,-17.815582,-1.938742e-05,1.5606856e-05,-7.886185e-07,-0.00027463984,0.0016992755,-0.0003848743,0.2326098,0.03610432,0.3697823,-0.0026825476,-0.005674304,0.0047208588,0.0,0.0,1.259815e-06,0.0008355791,0.011005607,1.359483e-05,6.352067e-06,6.565253e-06,2.025134e-05,0.014297282,0.013969619,0.011301333,0.057511467,0.057578024,0.060568776,1.4319718e-11,1.4177763e-11,2.1558366e-11,5e-08,5e-08,5e-08,7.929112e-07,9.808833e-07,3.3239726e-06,1.332233e-06,3.787271e-07,2.9293642e-06,0.0,0.0,0.0012784273,0.028286405,0.08587229,8389351,0.33924842,0.24610725,0.085756965,0.037342433,0.050181713,0.050181713,0.0,0.0,0.0,-0.00123,0,0,0,831,24,0,0,0,0,0,0,0
292750733,-0.7954971,0.12748976,-0.017949676,-0.59212214,0.45919728,2.2147162,-0.17260355,-7.295723,-48.261044,-17.821928,-1.9561534e-05,1.552069e-05,-9.039937e-07,-0.0002807256,0.0017110272,-0.0003934447,0.23257406,0.0360885,0.3698122,-0.0027232205,-0.0056595867,0.004745566,0.0,0.0,1.439338e-06,0.00079302135,0.011420268,1.1615683e-05,6.2198833e-06,6.7326814e-06,2.1711816e-05,0.014438718,0.014052179,0.011338396,0.057693414,0.057786327,0.060995683,1.4254206e-11,1.4110266e-11,2.1467573e-11,5.000006e-08,5.000006e-08,5.000006e-08,7.9262315e-07,9.793381e-07,3.2894984e-06,1.3270678e-06,3.7827135e-07,2.9015375e-06,0.0,0.0,0.0011881337,0.0098233735,0.027813194,8389351,0.3398231,0.24697304,0.07734935,0.0706043,0.052415878,0.052415878,0.0,0.0,0.0,-0.001295,0,0,0,831,24,0,0,0,0,0,0,0
292953735,-0.82668084,0.15535039,0.022407398,-0.540336,0.86083233,1.7559597,-0.10714045,-7.164516,-47.881477,-17.821321,-1.963106e-05,1.5450412e-05,-1.038116e-06,-0.00028509364,0.001718519,-0.0004002332,0.23254952,0.036076803,0.36984384,-0.0027568294,-0.005651288,0.0047787684,0.0,0.0,1.6500429e-06,0.00076930784,0.012130282,9.522561e-06,6.2086515e-06,6.7877604e-06,2.3218794e-05,0.014384202,0.014029532,0.011309134,0.057116847,0.057233628,0.0607204,1.4171844e-11,1.4022714e-11,2.1351856e-11,5e-08,5e-08,5e-08,7.921668e-07,9.777848e-07,3.2564312e-06,1.3222193e-06,3.7782527e-07,2.8752524e-06,0.0,0.0,0.0011033142,0.009492626,0.020755049,8389351,0.33815747,0.2464151,0.044199795,0.07050429,0.056858048,0.056858048,0.0,0.0,0.0,-0.001306,0,0,0,831,24,0,0,0,0,0,0,0
293158726,-0.86455053,0.16935702,0.054552067,-0.46999437,1.4601195,1.2591684,-0.06978719,-6.917122,-47.564564,-17.76999,-1.9747153e-05,1.5439138e-05,-1.0997284e-06,-0.0002878722,0.0017264341,-0.0004243178,0.23252879,0.036072258,0.36989734,-0.0027829201,-0.005646422,0.004838235,0.0,0.0,1.9015131e-06,0.0007623447,0.013556684,7.1025097e-06,6.29594e-06,6.7097158e-06,2.5129972e-05,0.014537143,0.014332757,0.011335972,0.05723137,0.05737868,0.06109671,1.4122086e-11,1.39647235e-11,2.1255329e-11,5e-08,5e-08,5e-08,7.919521e-07,9.766126e-07,3.2249989e-06,1.3175819e-06,3.7739332e-07,2.8503955e-06,0.0,0.0,0.0007625527,0.014818317,0.046190627,8389351,0.33854106,0.24717748,0.043331224,0.04491145,0.052017152,0.052017152,0.0,0.0,0.0,-0.001309,0,0,0,831,24,0,0,0,0,0,0,0
293358799,-0.9041146,0.1543564,0.049492013,-0.3953498,1.9715589,0.8305266,-0.020932062,-6.541005,-47.369457,-17.817186,-1.9692628e-05,1.5357644e-05,-1.2222063e-06,-0.0002907937,0.001731744,-0.00040591674,0.23251472,0.03607153,0.36997733,-0.0027992663,-0.0056451936,0.004914696,0.0,0.0,2.0096445e-06,0.00075493375,0.013064364,4.950443e-06,6.231615e-06,6.394751e-06,2.7173575e-05,0.014550879,0.014544419,0.011317653,0.05688533,0.0570685,0.06090535,1.4071916e-11,1.3901753e-11,2.115646e-11,5.0000097e-08,5.0000097e-08,5.0000097e-08,7.9183934e-07,9.757476e-07,3.1982454e-06,1.3135244e-06,3.7702347e-07,2.8292948e-06,0.0,0.0,0.0007255721,0.018955769,0.036302377,8389351,0.3375705,0.2467901,0.04506279,0.12000262,0.049136166,0.049136166,0.0,0.0,0.0,-0.001226,0,0,0,831,24,0,0,0,0,0,0,0
293562714,-0.9375945,0.136911,0.047772948,-0.31605336,2.4093583,0.4058259,-0.024712013,-6.0711126,-47.254555,-17.828556,-1.9640176e-05,1.5348045e-05,-1.3312373e-06,-0.000292873,0.0017390192,-0.00039911966,0.23250182,0.036078326,0.37012675,-0.002808635,-0.005645294,0.0050520673,0.0,0.0,2.1482022e-06,0.00078318804,0.012963572,3.1038521e-06,6.167521e-06,6.0924935e-06,2.8797187e-05,0.014613213,0.014806203,0.011315184,0.056771286,0.05701096,0.06078319,1.403241e-11,1.38488795e-11,2.1040366e-11,5.000006e-08,5.0000075e-08,5.0000008e-08,7.915796e-07,9.747353e-07,3.1692443e-06,1.3089264e-06,3.7662505e-07,2.8065458e-06,0.0,0.0,0.00065615895,0.023375768,0.04924464,8389351,0.33731624,0.24654247,0.10967692,0.13170472,0.03903529,0.03903529,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
293757811,-0.96295685,0.12519795,0.046986297,-0.23416233,2.7130022,0.09875069,-0.0024795663,-5.553822,-47.202477,-17.802008,-1.9647176e-05,1.5420357e-05,-1.4648627e-06,-0.00029421182,0.0017462916,-0.0004070504,0.2324882,0.036085457,0.3702981,-0.0028200054,-0.005645713,0.0052084234,0.0,0.0,2.254675e-06,0.0007718161,0.012814557,1.6759179e-06,6.0706184e-06,5.853422e-06,2.9941602e-05,0.014545056,0.014930574,0.011314063,0.056684036,0.056993086,0.06067188,1.4011608e-11,1.3811574e-11,2.0933515e-11,5e-08,5e-08,5e-08,7.913834e-07,9.738701e-07,3.1415207e-06,1.304188e-06,3.762471e-07,2.7846722e-06,0.0,0.0,0.0006811489,0.020870926,0.04570124,8389351,0.33716038,0.24631663,0.13779329,0.10851591,0.03345132,0.03345132,0.0,0.0,0.0,-0.001225,0,0,0,831,24,0,0,0,0,0,0,0
293962728,-0.98070276,0.11433053,0.05156922,-0.14997108,3.0161896,-0.2384884,-0.057531804,-4.976668,-47.22494,-17.86723,-1.9670075e-05,1.542094e-05,-1.48378e-06,-0.0002959692,0.0017538192,-0.00038358074,0.23248489,0.036096502,0.37049732,-0.0028135022,-0.0056472374,0.0053854077,0.0,0.0,2.2387949e-06,0.00074891315,0.013335651,6.9401847e-07,5.9771305e-06,5.638624e-06,3.059378e-05,0.014580313,0.015158067,0.011316286,0.056635544,0.057026226,0.060551085,1.3992093e-11,1.37735726e-11,2.0822424e-11,5e-08,5e-08,5e-08,7.911986e-07,9.730878e-07,3.1149189e-06,1.2992348e-06,3.7588742e-07,2.7636263e-06,0.0,0.0,0.00035760005,0.023142802,0.06630664,8389351,0.3371376,0.2460713,0.16765381,0.07304627,0.03142407,0.03142407,0.0,0.0,0.0,-0.0013,0,0,0,831,24,0,0,0,0,0,0,0
294167782,-0.9898592,0.11013858,0.06345404,-0.06341847,3.2643726,-0.50492334,-0.09606249,-4.29571,-47.30996,-17.969532,-1.9530997e-05,1.544734e-05,-1.479636e-06,-0.0002968976,0.0017523225,-0.00034895484,0.23249598,0.036112316,0.37063456,-0.0027825178,-0.005644397,0.005505842,0.0,0.0,2.2868999e-06,0.00076646806,0.012153481,1.8483065e-07,5.896419e-06,5.4592374e-06,3.074439e-05,0.014697883,0.0154693015,0.011357153,0.05704279,0.057538617,0.060801238,1.3991932e-11,1.3753297e-11,2.0727448e-11,5e-08,5e-08,5e-08,7.9113244e-07,9.724877e-07,3.089463e-06,1.2940078e-06,3.7554426e-07,2.743339e-06,0.0,0.0,0.00020937796,0.034121417,0.10258117,8389351,0.33849874,0.24657907,0.081530005,0.102832146,0.026600596,0.026600596,0.0,0.0,0.0,-0.00129,0,0,0,831,24,0,0,0,0,0,0,0
294367962,-0.9914668,0.10107069,0.082286954,-0.0026978115,3.5150743,-0.7283338,-0.14687221,-3.6210482,-47.43508,-18.178694,-1.9470932e-05,1.5487061e-05,-1.5201346e-06,-0.0002978205,0.0017510449,-0.00027910163,0.23251157,0.036121044,0.3708077,-0.0027430793,-0.0056440355,0.005648858,0.0,0.0,1.9205447e-06,0.00074500544,0.012113993,1.18400955e-07,5.853342e-06,5.2726973e-06,3.0381061e-05,0.014725732,0.015689503,0.011354551,0.05717489,0.057778962,0.06070176,1.3993959e-11,1.3734466e-11,2.0632914e-11,5e-08,5e-08,5e-08,7.910058e-07,9.718893e-07,3.064877e-06,1.2885484e-06,3.7521318e-07,2.723808e-06,0.0,0.0,0.00031143852,0.059707075,0.18822221,8389351,0.33904845,0.24637727,0.092532866,0.066172145,0.02664503,0.02664503,0.0,0.0,0.0,-0.001221,0,0,0,831,24,0,0,0,0,0,0,0
294577723,-0.9904388,0.089524664,0.10088337,0.028964348,3.8328083,-0.9410612,-0.087216936,-2.8005393,-47.62707,-18.330044,-1.9361618e-05,1.5453623e-05,-1.5837666e-06,-0.00030298837,0.001749302,-0.0002318943,0.23252553,0.036127303,0.3709761,-0.0027009915,-0.005643306,0.005784503,0.0,0.0,1.487794e-06,0.0007278145,0.011383362,1.8160846e-07,5.8299415e-06,5.1085945e-06,2.9887542e-05,0.014929331,0.016132578,0.01139203,0.05790148,0.05865105,0.061003037,1.4002141e-11,1.3722191e-11,2.054282e-11,5e-08,5e-08,5.0000004e-08,7.9096134e-07,9.71438e-07,3.041233e-06,1.283e-06,3.7489738e-07,2.7049973e-06,0.0,0.0,0.0004542977,0.053701457,0.17631201,8389351,0.3413979,0.24698792,0.0971276,0.08547388,0.040524308,0.040524308,0.0,0.0,0.0,-0.001303,0,0,0,831,24,0,0,0,0,0,0,0
294782714,-0.99195665,0.06573151,0.10113192,0.038389552,4.141382,-1.089399,-0.0105152875,-1.9881696,-47.830288,-18.535336,-1.930882e-05,1.5498708e-05,-1.6769162e-06,-0.0003046033,0.0017453763,-0.00016123045,0.23253763,0.036130723,0.37112164,-0.0026649483,-0.0056422325,0.0058997883,0.0,0.0,1.1357191e-06,0.00070838776,0.012022399,1.8690878e-07,5.6876397e-06,5.0004355e-06,2.9582512e-05,0.015000179,0.016397277,0.011412715,0.05831598,0.059202746,0.060916495,1.4013648e-11,1.3713623e-11,2.0468124e-11,5.0000015e-08,5.0000043e-08,5.0000015e-08,7.9100323e-07,9.711777e-07,3.0209635e-06,1.2780968e-06,3.7463028e-07,2.6886894e-06,0.0,0.0,0.00058611174,0.06389036,0.21219276,8389351,0.34281003,0.24681267,0.1210687,0.059473008,0.04095213,0.04095213,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
294982728,-0.99423754,0.05124685,0.087271266,0.03534561,4.405468,-1.1229225,0.10717199,-1.0720193,-48.04894,-18.725567,-1.9095984e-05,1.555373e-05,-1.8480528e-06,-0.00031369404,0.0017322566,-8.812596e-05,0.23254617,0.03613668,0.37127233,-0.0026295963,-0.0056388024,0.0060236542,0.0,0.0,9.793364e-07,0.0007003871,0.012990343,1.4884978e-07,5.4505467e-06,4.9270952e-06,2.9332663e-05,0.015046335,0.016582003,0.011404737,0.058972694,0.060023613,0.061009735,1.4046002e-11,1.3728378e-11,2.0399684e-11,5.0000093e-08,5.0000093e-08,5.0000093e-08,7.9098305e-07,9.708771e-07,2.9989064e-06,1.2727106e-06,3.7434847e-07,2.6708901e-06,0.0,0.0,0.0011134873,0.0671774,0.22029589,8389351,0.34495842,0.24700148,0.10151333,0.184118,0.03649159,0.03649159,0.0,0.0,0.0,-0.001309,0,0,0,831,24,0,0,0,0,0,0,0
295185930,-0.996474,0.032817088,0.0720741,0.027712137,4.5773077,-1.1209124,0.23920952,-0.14704406,-48.282,-18.887568,-1.9135674e-05,1.559406e-05,-1.8597564e-06,-0.00031097725,0.001732099,-2.057988e-05,0.23256408,0.036139872,0.37140897,-0.0025926104,-0.0056366287,0.006130913,0.0,0.0,7.5009933e-07,0.0006174573,0.012841301,1.01821335e-07,5.234658e-06,4.8930697e-06,2.9075421e-05,0.015123553,0.016700555,0.0113969585,0.059733737,0.06095439,0.061115716,1.4085891e-11,1.3753293e-11,2.0339324e-11,5.0000086e-08,5.0000086e-08,5.000014e-08,7.9097737e-07,9.706565e-07,2.977672e-06,1.2674979e-06,3.740851e-07,2.653504e-06,0.0,0.0,0.00043421108,0.06402816,0.21918328,8389351,0.34740198,0.24721593,0.07345945,0.06594377,0.041633643,0.041633643,0.0,0.0,0.0,-0.0013069999,0,0,0,831,24,0,0,0,0,0,0,0
