timestamp,error_count,device_id,x,y,z,temperature,scaling,x_raw,y_raw,z_raw,is_external
102478438,0,396809,0.2340072,-0.09177735,0.37001827,0.0,0.003,74,-41,94,1
103486112,0,396809,0.21888527,-0.09177735,0.38852453,0.0,0.003,69,-41,100,1
104481818,0,396809,0.2763486,-0.088881575,0.3545964,0.0,0.003,88,-40,89,1
105487519,0,396809,0.3338119,-0.09467312,0.30833077,0.0,0.003,107,-42,74,1
106485222,0,396809,0.36708015,-0.09177735,0.25898075,0.0,0.003,118,-41,58,1
107491090,0,396809,0.32776314,-0.013591405,0.3175839,0.0,0.003,105,-14,77,1
108490432,0,396809,0.26122668,0.13119738,0.35768077,0.0,0.003,83,36,90,1
109487857,0,396809,0.21586089,0.08776074,0.3946933,0.0,0.003,68,21,102,1
110496499,0,396809,0.15839757,0.16884245,0.38544017,0.0,0.003,49,49,99,1
111504476,0,396809,0.16142195,0.18332133,0.3792714,0.0,0.003,50,54,97,1
112501189,0,396809,0.15839757,0.19200866,0.3792714,0.0,0.003,49,57,97,1
113508015,0,396809,0.15537319,0.18042557,0.38852453,0.0,0.003,48,53,100,1
114502871,0,396809,0.052544083,0.058802985,0.4409589,0.0,0.003,14,11,117,1
115511223,0,396809,0.052544083,-0.019382956,0.44404325,0.0,0.003,14,-16,118,1
116506171,0,396809,0.09790986,-0.17865062,0.3916089,0.0,0.003,29,-71,101,1
117512306,0,396809,0.3005437,-0.19602527,0.31449953,0.0,0.003,96,-77,76,1
118510458,0,396809,0.33078754,-0.1931295,0.2713183,0.0,0.003,106,-76,62,1
119517432,0,396809,0.055568468,-0.20760837,0.3916089,0.0,0.003,15,-81,101,1
120513682,0,396809,-0.03818747,-0.013591405,0.425537,0.0,0.003,-16,-14,112,1
123523191,0,396809,0.028349003,-0.17865062,0.400862,0.0,0.003,6,-71,104,1
