timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
178240686,0.011216761,-0.06565195,0.102617376,0.0
178444684,0.0067800675,-0.06724731,0.10950519,0.0
178649697,0.003530695,-0.0656511,0.114396974,0.0
178853685,0.0010623552,-0.06364,0.11666859,0.0
179061705,-0.002392928,-0.05796975,0.1136033,0.0
179264700,-0.00906833,-0.049702752,0.109110676,0.0
179466679,-0.017294925,-0.03883905,0.10946256,0.0
179668698,-0.022630628,-0.027050702,0.108990096,0.0
179868691,-0.029000614,-0.013328101,0.10650178,0.0
180073690,-0.031347234,-0.00045154872,0.10160634,0.0
180274695,-0.040694535,0.014153441,0.097521335,0.0
180477717,-0.025345866,0.028899528,0.09361491,0.0
180681686,-0.022601644,0.03508349,0.090970255,0.0
180883695,-0.019818671,0.034946796,0.09001749,0.0
181083691,-0.016957112,0.030899927,0.090018,0.0
181288694,-0.013345365,0.024699034,0.09049661,0.0
181493677,-0.012094628,0.018361062,0.09107883,0.0
181698677,-0.010020894,0.012252511,0.09141164,0.0
181902681,-0.008093244,0.0066192714,0.09160729,0.0
182105678,-0.006879986,0.0008047299,0.09174622,0.0
182306699,-0.0060839164,-0.0038628648,0.09204352,0.0
182507676,-0.0052038804,-0.008447232,0.09247991,0.0
182711696,-0.0048276596,-0.013190442,0.093153015,0.0
182912688,-0.004681266,-0.01639949,0.09388396,0.0
183116694,-0.004289776,-0.020295475,0.094690725,0.0
183321700,-0.0037585674,-0.023646908,0.09525168,0.0
183522682,-0.0031521646,-0.026672924,0.09542127,0.0
183725703,-0.0034529925,-0.029387629,0.09546076,0.0
183928693,-0.0042013945,-0.03183197,0.09525501,0.0
184130690,-0.0037823555,-0.034364153,0.09498709,0.0
184330686,-0.0035910432,-0.035942923,0.09428156,0.0
184531836,-0.00447425,-0.038058575,0.09344007,0.0
184736691,-0.0041296654,-0.03959337,0.09226106,0.0
184940858,-0.0006851239,-0.040714387,0.09163936,0.0
185140696,0.00087521935,-0.044126425,0.0946726,0.0
185341695,0.0017288782,-0.046447184,0.09819289,0.0
185545685,-0.0010659248,-0.046788257,0.10044698,0.0
185746678,-0.0047036405,-0.047540855,0.0977074,0.0
185953690,-0.005244324,-0.046994377,0.093774274,0.0
186155684,-0.00643705,-0.046433613,0.09146732,0.0
186360686,-0.008087227,-0.047719665,0.08984287,0.0
186564683,-0.010382786,-0.047052983,0.088045515,0.0
186766939,-0.010534823,-0.04727931,0.08617247,0.0
186970697,-0.012694217,-0.04866071,0.084588446,0.0
187173747,-0.011482491,-0.047161408,0.08375595,0.0
187373684,-0.009767575,-0.04820132,0.0830625,0.0
187575685,-0.0071568247,-0.05245169,0.082347445,0.0
187779693,-0.0070577087,-0.053867493,0.081682414,0.0
187979691,-0.0054759025,-0.05520134,0.080798216,0.0
188180695,-0.0073608146,-0.0566139,0.07917668,0.0
188387691,-0.003973022,-0.059028704,0.0770443,0.0
188589680,-0.0018552488,-0.059926916,0.07779962,0.0
188794696,0.00046937622,-0.059036624,0.079010054,0.0
188996683,0.0074889967,-0.05986875,0.07853365,0.0
189199676,0.015689224,-0.05941612,0.08066076,0.0
189399833,0.021714298,-0.05341296,0.08351379,0.0
189603695,0.024173766,-0.042067215,0.084378906,0.0
189803692,0.028185287,-0.034530755,0.082588024,0.0
190004690,0.031403173,-0.02480992,0.083004385,0.0
190208902,0.03469413,-0.014012021,0.086821936,0.0
190413685,0.03878143,-0.0066368473,0.0903263,0.0
190617692,0.04440089,0.0025347688,0.094729945,0.0
190821692,0.042770427,0.021952374,0.101459734,0.0
191023691,0.046415,0.02470102,0.10490461,0.0
191223714,0.046426546,0.019441623,0.10945799,0.0
191428682,0.04911481,0.01556188,0.11396641,0.0
191632700,0.048817903,0.009326692,0.116997525,0.0
191836726,0.047005646,0.0033433184,0.11684271,0.0
192038683,0.036770187,-0.00067124644,0.11245536,0.0
192241688,0.039075915,-0.007563641,0.10558608,0.0
192442695,0.040543973,-0.01692815,0.10221679,0.0
192642921,0.041092835,-0.023128865,0.1020803,0.0
192846688,0.037097227,-0.027581278,0.10118684,0.0
193048682,0.026786491,-0.029485056,0.09941176,0.0
193248691,0.023491632,-0.033442102,0.09531742,0.0
193452689,0.022093723,-0.039488543,0.08797005,0.0
193652688,0.029038599,-0.047230322,0.08423773,0.0
193861703,0.026616957,-0.04921974,0.08616446,0.0
194062686,0.019515337,-0.048262578,0.08720628,0.0
194264684,0.005802206,-0.04450974,0.08665315,0.0
194467679,0.013425101,-0.049451377,0.08363473,0.0
194667864,0.018794194,-0.056284,0.083661035,0.0
194871710,0.015343524,-0.056487884,0.08405715,0.0
195072692,0.01133355,-0.056177855,0.083570994,0.0
195277697,0.009498553,-0.058734234,0.083622,0.0
195477704,0.009823597,-0.057640545,0.08417311,0.0
195681692,0.009563014,-0.060328532,0.085172534,0.0
195885698,0.008449326,-0.061127428,0.08561509,0.0
196086685,0.010360898,-0.06269944,0.08528966,0.0
196288704,0.007945033,-0.06278659,0.08425383,0.0
196490683,0.005065197,-0.062503345,0.08129154,0.0
196694701,-0.0005604665,-0.061912213,0.079896234,0.0
196896690,-0.0030715712,-0.058164507,0.07969161,0.0
197099710,0.0038728085,-0.060809616,0.07916545,0.0
197299691,0.011221455,-0.06337873,0.07848228,0.0
197501936,0.01792062,-0.065589964,0.08149792,0.0
197706683,0.01897027,-0.061971016,0.08601539,0.0
197910692,0.016383199,-0.061545834,0.08584114,0.0
198114703,0.028278768,-0.065320805,0.08500142,0.0
198320694,0.02678573,-0.06172055,0.088483125,0.0
198523686,0.025215954,-0.061187983,0.09048435,0.0
198726837,0.024587423,-0.05896058,0.09199959,0.0
198929686,0.022382056,-0.058076043,0.09316054,0.0
199129689,0.020702435,-0.057823524,0.09381654,0.0
199330692,0.025211014,-0.057490107,0.097440906,0.0
199530678,0.023301404,-0.05513714,0.105964445,0.0
199734823,0.018370172,-0.05629027,0.111484185,0.0
199937689,0.015801713,-0.057154547,0.11377425,0.0
200138683,0.011606136,-0.05755453,0.11452369,0.0
200339690,0.0098031815,-0.054600973,0.11719606,0.0
200544677,0.0037000591,-0.049651597,0.11785377,0.0
200746683,-0.009050031,-0.046450924,0.11230328,0.0
200949680,-0.013267651,-0.040034372,0.09969148,0.0
201152677,-0.01895868,-0.03425685,0.09085326,0.0
201353701,-0.030064778,-0.027529728,0.08454935,0.0
201554691,-0.031155732,-0.02339027,0.0780015,0.0
201757689,-0.028187802,-0.022204502,0.07222963,0.0
201964683,-0.031012902,-0.019608472,0.07064041,0.0
202171707,-0.032320924,-0.018618634,0.06548274,0.0
202373679,-0.031735856,-0.016823044,0.05930303,0.0
202576678,-0.030886725,-0.017118637,0.054414153,0.0
202777682,-0.029211767,-0.017630422,0.05254025,0.0
202978683,-0.02676545,-0.022569817,0.052406847,0.0
203181695,-0.019586097,-0.031114226,0.05693919,0.0
203383682,-0.012508093,-0.0355695,0.06438469,0.0
203583688,-0.017153552,-0.035983015,0.068672284,0.0
203787698,-0.016436394,-0.036242433,0.07100933,0.0
203988694,-0.015377395,-0.03809128,0.0738273,0.0
204191700,-0.013132945,-0.041193243,0.07630735,0.0
204392689,-0.012321943,-0.04435855,0.07884698,0.0
204596694,-0.011114176,-0.045517854,0.08046452,0.0
204802690,-0.010919052,-0.045936733,0.08119762,0.0
205005715,-0.012140629,-0.047548275,0.08187769,0.0
205207682,-0.00969616,-0.042450197,0.07911275,0.0
205411935,-0.008409607,-0.041754384,0.07500051,0.0
205612695,-0.006683438,-0.04417187,0.07235176,0.0
205812687,-0.0065818634,-0.050249975,0.07245546,0.0
206017692,-0.0038562065,-0.05995208,0.07591565,0.0
206221711,-0.0022272763,-0.06556973,0.07992249,0.0
206424697,-0.003872945,-0.069751345,0.07878962,0.0
206626682,-0.0003241836,-0.077587776,0.07659722,0.0
206830683,-0.00022155137,-0.08065902,0.07191203,0.0
207031715,0.0055368673,-0.07855755,0.07542572,0.0
207235703,0.01335005,-0.07228738,0.08736558,0.0
207441707,0.018266117,-0.06647171,0.098421976,0.0
207643697,0.01889111,-0.061437663,0.10553283,0.0
207845698,0.019791419,-0.056502208,0.11041243,0.0
208046716,0.01988394,-0.053825457,0.113704965,0.0
208246696,0.018783381,-0.053127445,0.11384686,0.0
208450684,0.019899996,-0.053044237,0.11133933,0.0
208653693,0.016163059,-0.050640993,0.10479382,0.0
208855698,0.01681419,-0.04945308,0.10116908,0.0
209059704,0.024199862,-0.04647657,0.101287425,0.0
209260723,0.03270824,-0.043057214,0.105413735,0.0
209461857,0.040067527,-0.03561115,0.11086712,0.0
209664684,0.04719564,-0.027066784,0.11589516,0.0
209865686,0.052379455,-0.016567944,0.11998098,0.0
210065685,0.057700552,-0.008034168,0.120079964,0.0
210273742,0.060507648,3.8483497e-05,0.11867681,0.0
210473681,0.059746686,0.005827735,0.11356925,0.0
210675685,0.053558808,0.01417593,0.10469456,0.0
210875678,0.056246936,0.02239941,0.095268704,0.0
211078678,0.054287866,0.031326294,0.09425876,0.0
211284685,0.058886524,0.036797404,0.101188555,0.0
211489696,0.052986737,0.045864627,0.10933313,0.0
211694788,0.04801171,0.050265837,0.113602035,0.0
211895844,0.05377002,0.05359201,0.127696,0.0
212098691,0.0535918,0.053656124,0.14100131,0.0
212299683,0.04613212,0.04425095,0.14466669,0.0
212499700,0.031649344,0.033537574,0.14165446,0.0
212702700,0.028878223,0.025115265,0.1336618,0.0
212903836,0.016469276,0.019301865,0.11534418,0.0
213104688,0.0062463027,0.014311338,0.09643705,0.0
213307695,0.0056771967,0.008389765,0.08413865,0.0
213512686,0.010693728,-0.0006845227,0.08425472,0.0
213713680,0.004528435,-0.0071193227,0.07601271,0.0
213916690,0.010695951,-0.01136991,0.08675101,0.0
214116685,0.012243375,-0.014815189,0.09342015,0.0
214318731,0.012476013,-0.018868584,0.09737524,0.0
214522693,0.0153207695,-0.023721734,0.105182484,0.0
214723687,0.0132084675,-0.027636267,0.109146014,0.0
214923680,0.0062578917,-0.03230489,0.103818834,0.0
215127690,0.0054571056,-0.035571232,0.09720445,0.0
215332689,0.004399678,-0.039917134,0.09357541,0.0
215532689,0.0036776857,-0.042690028,0.09188684,0.0
215736689,0.0024637708,-0.045267683,0.09133184,0.0
215942678,0.002587551,-0.04703329,0.09135477,0.0
216147678,0.0011995655,-0.048581854,0.09092905,0.0
216347688,0.00022308469,-0.050296545,0.09067564,0.0
216547689,-0.0037930477,-0.050264083,0.08770616,0.0
216751709,0.0018387341,-0.05285921,0.08722639,0.0
216957678,0.0017406406,-0.052467424,0.08737851,0.0
217157690,-0.00061072037,-0.05127436,0.082805306,0.0
217360698,-0.002524339,-0.055183057,0.07451495,0.0
217565681,0.0034486328,-0.05694658,0.06997299,0.0
217766687,0.008683459,-0.05710222,0.07558411,0.0
217970774,0.010665735,-0.05394355,0.08451231,0.0
218175688,0.013600558,-0.05687373,0.08707526,0.0
218379845,0.015524141,-0.06771166,0.080743015,0.0
218581714,0.023652416,-0.06870828,0.07727396,0.0
218781705,0.03354652,-0.06545312,0.0779127,0.0
218984699,0.042010967,-0.052219033,0.08108166,0.0
219185681,0.055799186,-0.03316029,0.08718455,0.0
219386691,0.056191042,-0.016557362,0.089851804,0.0
219590686,0.059759237,0.00040630603,0.09409118,0.0
219790688,0.05356953,0.00622318,0.09312767,0.0
219995687,0.04851857,0.016655669,0.09144358,0.0
220199704,0.047359034,0.02998453,0.0946025,0.0
220400696,0.04140569,0.035423927,0.0950365,0.0
220605906,0.0418693,0.038417306,0.09537377,0.0
220805689,0.04203898,0.03979585,0.100547,0.0
221007684,0.03859428,0.03611916,0.1013108,0.0
221210681,0.03126211,0.032155674,0.09765637,0.0
221413681,0.029886065,0.027230488,0.0960689,0.0
221615682,0.023523793,0.021544209,0.08861059,0.0
221819696,0.022955382,0.015136263,0.08130903,0.0
222022920,0.025046894,0.009161144,0.08052425,0.0
222227686,0.029678706,0.006716324,0.088671215,0.0
222427705,0.02936727,0.001973108,0.0927677,0.0
222628699,0.029969372,-0.0031711822,0.09502117,0.0
222828695,0.029255722,-0.0069031687,0.09608176,0.0
223033687,0.027825732,-0.012696171,0.09580545,0.0
223234687,0.026012542,-0.019090042,0.09530499,0.0
223436686,0.023493784,-0.024212942,0.09478029,0.0
223636707,0.02291238,-0.028864855,0.09411247,0.0
223839697,0.021651734,-0.032864325,0.0933232,0.0
224043698,0.019220723,-0.034455895,0.09141227,0.0
224244693,0.016772231,-0.037919212,0.0882527,0.0
224444682,0.016929375,-0.04072684,0.084673524,0.0
224649704,0.014668066,-0.042721577,0.081728294,0.0
224852718,0.013810648,-0.044725068,0.07898562,0.0
225053694,0.013215441,-0.04725979,0.07658727,0.0
225256687,0.009202152,-0.04808822,0.0748766,0.0
225458695,0.011163014,-0.050526366,0.073104605,0.0
225661701,0.012342854,-0.052701954,0.07244719,0.0
225862697,0.0115226675,-0.0533402,0.07144261,0.0
226063829,0.009430226,-0.055303734,0.07027388,0.0
226267692,0.010785699,-0.05581336,0.069043405,0.0
226473680,0.009271402,-0.057099395,0.0678071,0.0
226673690,0.009693751,-0.058015265,0.06707392,0.0
226876678,0.010251264,-0.059543766,0.06696497,0.0
227082699,0.009346756,-0.060418975,0.06694482,0.0
227283683,0.008993838,-0.06115986,0.066162005,0.0
227486681,0.009415507,-0.064829655,0.06707592,0.0
227692689,0.009550416,-0.06627512,0.069184214,0.0
227895684,0.009838793,-0.06555654,0.071073346,0.0
228100690,0.009929227,-0.066239655,0.07325724,0.0
228301718,0.0091334665,-0.06756023,0.07479603,0.0
228505681,0.0077523445,-0.06831084,0.07556065,0.0
228707696,0.0068039717,-0.068251975,0.076600574,0.0
228911695,0.0068142517,-0.06848856,0.07793775,0.0
229112700,0.0075303908,-0.06916722,0.0788093,0.0
229316690,0.0081373975,-0.069174424,0.079383224,0.0
229517699,0.008071803,-0.06830841,0.07957444,0.0
229716696,0.007362523,-0.06663223,0.07932027,0.0
229921719,0.0057624592,-0.0649516,0.0786437,0.0
230126682,0.004772909,-0.063880414,0.07767475,0.0
230326695,0.0018086527,-0.060381494,0.07661262,0.0
230526677,-0.0024053466,-0.061025422,0.06969953,0.0
230730699,-0.0012985985,-0.07079457,0.0595907,0.0
230933693,0.0048697307,-0.077662416,0.052443255,0.0
231136677,0.0125120375,-0.07523379,0.052906584,0.0
231339686,0.02678142,-0.071395755,0.061023362,0.0
231541702,0.035414625,-0.059382305,0.06466503,0.0
231746682,0.048892524,-0.049878515,0.06383888,0.0
231951705,0.05778933,-0.030538,0.05872447,0.0
232156763,0.05303396,-0.019918676,0.0583312,0.0
232359680,0.05434304,-0.0006961992,0.0671132,0.0
232562684,0.05914834,0.022336097,0.079673775,0.0
232764715,0.057748422,0.02349096,0.08661636,0.0
232965839,0.063470945,0.03173731,0.09491554,0.0
233170681,0.06397125,0.03510418,0.106290266,0.0
233370692,0.056938745,0.02903411,0.11152354,0.0
233572684,0.053892996,0.02128273,0.112203665,0.0
233775691,0.038168333,0.012417033,0.1045946,0.0
233979687,0.03286933,0.0059684427,0.09340623,0.0
234180683,0.018846719,0.001621567,0.073880866,0.0
234380697,0.019343473,-0.005493754,0.056547303,0.0
234580678,0.03177335,-0.0122833615,0.0638607,0.0
234785704,0.038546707,-0.0058240327,0.07949247,0.0
234985679,0.037380256,-0.00894695,0.08844437,0.0
235189722,0.036816586,-0.013002557,0.09262522,0.0
235393692,0.03808069,-0.017860105,0.09901098,0.0
235594689,0.03330277,-0.023672491,0.103026405,0.0
235797691,0.026477687,-0.03011733,0.09985262,0.0
235998779,0.02536605,-0.03516087,0.09769766,0.0
236199894,0.02295676,-0.039399195,0.09664186,0.0
236399677,0.019770877,-0.041503593,0.09565402,0.0
236599904,0.018190868,-0.049585793,0.09455777,0.0
236803711,0.016084595,-0.055796903,0.094074205,0.0
237009692,0.014656509,-0.061491672,0.093979135,0.0
237213688,0.013074299,-0.06547825,0.09407795,0.0
237414677,0.0064772167,-0.06302733,0.087273076,0.0
237618693,0.008657841,-0.06718459,0.07404433,0.0
237823691,0.010177591,-0.06564936,0.06325105,0.0
238024684,0.013674055,-0.059249245,0.053331718,0.0
238227700,0.02429122,-0.05632244,0.049952723,0.0
238428696,0.034257084,-0.04034039,0.048733875,0.0
238636687,0.036966026,-0.0156122185,0.049373496,0.0
238836694,0.030810386,-3.595416e-05,0.047444683,0.0
239038690,0.02756019,0.016013406,0.047210377,0.0
239242699,0.026728528,0.02484931,0.0653289,0.0
239443692,0.020789053,0.041091103,0.0783305,0.0
239648698,0.016025925,0.04836254,0.086121954,0.0
239853685,0.008800163,0.049152173,0.09122086,0.0
240058678,0.0099359695,0.05367846,0.09326543,0.0
240260686,0.003268395,0.061288673,0.09146033,0.0
240462688,-0.0020324786,0.06529702,0.08800645,0.0
240666689,-0.0028436112,0.062022474,0.08415535,0.0
240869701,-0.006488483,0.06032873,0.08149977,0.0
241070695,-0.005879162,0.05643634,0.08038408,0.0
241272678,-0.008684266,0.052416325,0.08000798,0.0
241475691,-0.008946684,0.05079773,0.08006511,0.0
241676701,-0.010537547,0.047278974,0.08083448,0.0
241879694,-0.012848255,0.043820783,0.0814917,0.0
242081710,-0.010197464,0.042553417,0.08060313,0.0
242287691,-0.010484218,0.041120544,0.07912176,0.0
242491737,-0.009812797,0.04082045,0.07821099,0.0
242692872,-0.010172945,0.037999615,0.07774486,0.0
242897691,-0.01186596,0.034980226,0.07724252,0.0
243100680,-0.014767092,0.031485457,0.07663024,0.0
243302685,-0.016183112,0.028101064,0.07576406,0.0
243506689,-0.018035844,0.02397441,0.07567188,0.0
243709817,-0.020235434,0.019708958,0.07519213,0.0
243909682,-0.021296114,0.016804513,0.07552792,0.0
244111696,-0.024999348,0.015171448,0.0762202,0.0
244315716,-0.02536228,0.012829667,0.07816499,0.0
244516695,-0.025994865,0.011660545,0.0791651,0.0
244719705,-0.025442632,0.012405496,0.07892533,0.0
244923701,-0.023519982,0.012862044,0.07824093,0.0
245126905,-0.024192039,0.012650663,0.07776157,0.0
245330696,-0.024162572,0.01306586,0.077468015,0.0
245531703,-0.023467222,0.013036418,0.07672815,0.0
245731689,-0.024025477,0.011964298,0.07637226,0.0
245934688,-0.025524275,0.01147201,0.07586172,0.0
246136686,-0.024984434,0.011885017,0.07536469,0.0
246340689,-0.022201875,0.011010092,0.07519447,0.0
246543924,-0.021395208,0.00950723,0.07499631,0.0
246744705,-0.02151033,0.009189426,0.07506277,0.0
246945676,-0.023882957,0.007953066,0.07398786,0.0
247149699,-0.025623733,0.007973261,0.071863346,0.0
247350698,-0.026243636,0.008707659,0.0704405,0.0
247554699,-0.027578197,0.008421138,0.069258116,0.0
247755693,-0.027440282,0.006254052,0.068228394,0.0
247957684,-0.028550116,0.003383325,0.067407034,0.0
248158677,-0.02840812,0.00025266822,0.06310057,0.0
248363710,-0.028188797,-0.004541417,0.057790097,0.0
248565678,-0.028007543,-0.00805645,0.05420538,0.0
248772701,-0.026743652,-0.010523954,0.05583381,0.0
248979678,-0.02608352,-0.014412411,0.060024936,0.0
249182687,-0.023958575,-0.020726645,0.06587975,0.0
249384740,-0.023601532,-0.02698249,0.07189663,0.0
249588687,-0.022274984,-0.03050929,0.07656358,0.0
249793777,-0.019489499,-0.032481637,0.079324044,0.0
249994683,-0.018076474,-0.03564422,0.08080196,0.0
250197685,-0.01685169,-0.04007805,0.08217226,0.0
250399685,-0.0148178255,-0.041579485,0.08266228,0.0
250604680,-0.014007829,-0.04338652,0.08250665,0.0
250806687,-0.013076157,-0.04465476,0.08253933,0.0
251006680,-0.011340489,-0.047509782,0.083834246,0.0
251208694,-0.010459275,-0.049898252,0.08510234,0.0
251409723,-0.009503321,-0.052666377,0.08560384,0.0
251618684,-0.009557761,-0.054848295,0.08595716,0.0
251825696,-0.010523574,-0.055991303,0.08638989,0.0
252026689,-0.010163959,-0.05752517,0.08833659,0.0
252227823,-0.0100483345,-0.057897028,0.089646265,0.0
252427680,-0.010050992,-0.057154212,0.09026583,0.0
252628682,-0.0105321985,-0.05680588,0.091165625,0.0
252832679,-0.01034567,-0.05597764,0.09229652,0.0
253037683,-0.008915563,-0.055628695,0.093006715,0.0
253238692,-0.009936293,-0.056424137,0.093092926,0.0
253438683,-0.007998487,-0.056901976,0.09396765,0.0
253641694,-0.009411832,-0.057518616,0.0951987,0.0
253843720,-0.007017441,-0.058234755,0.09627457,0.0
254047689,-0.0063583218,-0.059349556,0.0970327,0.0
254253682,-0.006885894,-0.05881224,0.097365186,0.0
254458692,-0.006910988,-0.058068585,0.097240046,0.0
254660697,-0.006176043,-0.0599806,0.09697151,0.0
254862691,-0.00695537,-0.05972149,0.09656678,0.0
255066702,-0.006102416,-0.059571233,0.09578494,0.0
255271695,-0.008060992,-0.05653685,0.0946907,0.0
255472684,-0.0060472274,-0.057203773,0.09399463,0.0
255674690,-0.006087636,-0.056950644,0.093681134,0.0
255876686,-0.005432951,-0.05661356,0.09345774,0.0
256077683,-0.005693163,-0.05745578,0.09323932,0.0
256282701,-0.0047407784,-0.05819751,0.092992246,0.0
256482678,-0.004637839,-0.057752907,0.09265604,0.0
256686840,-0.0070529603,-0.0579768,0.09242459,0.0
256887693,-0.0068336474,-0.05940274,0.092603065,0.0
257087679,-0.0067661065,-0.05848922,0.09270729,0.0
257291692,-0.008124855,-0.05977572,0.09264138,0.0
257495900,-0.007559113,-0.0620146,0.09288428,0.0
257696710,-0.0068561058,-0.06266723,0.09351833,0.0
257896696,-0.007940769,-0.06366803,0.09475138,0.0
258100694,-0.008836805,-0.063495725,0.09608982,0.0
258301704,-0.008363449,-0.064746164,0.09691485,0.0
258506693,-0.007607859,-0.06477238,0.09755881,0.0
258709708,-0.0076515637,-0.064657465,0.09816838,0.0
258912919,-0.0073414063,-0.06370055,0.09840916,0.0
259116707,-0.007966209,-0.06226121,0.09829523,0.0
259318685,-0.008226381,-0.06100368,0.09839417,0.0
259520854,-0.008712513,-0.06045116,0.09849374,0.0
259721702,-0.010141086,-0.060016584,0.09856464,0.0
259925699,-0.010862664,-0.05837963,0.09878556,0.0
260126692,-0.0120101245,-0.055768974,0.098314054,0.0
260330688,-0.012068181,-0.05392005,0.09702081,0.0
260530704,-0.012054997,-0.052128155,0.09638477,0.0
260732692,-0.011076624,-0.050742928,0.09652749,0.0
260935692,-0.012361922,-0.050904103,0.096814305,0.0
261139699,-0.013295683,-0.052167006,0.09710794,0.0
261340703,-0.012773375,-0.052069962,0.09766146,0.0
261544679,-0.012065944,-0.052387293,0.098094895,0.0
261750688,-0.01108486,-0.05254141,0.09831726,0.0
261955677,-0.010074816,-0.05376443,0.09838067,0.0
262155697,-0.008769857,-0.0554559,0.09759621,0.0
262359699,-0.010596374,-0.056135226,0.096097,0.0
262563684,-0.011313204,-0.056608155,0.09482814,0.0
262767678,-0.010720807,-0.05690777,0.09466209,0.0
262969692,-0.012238859,-0.058979906,0.09459943,0.0
263173697,-0.0120737,-0.05940528,0.094155475,0.0
263373686,-0.011273605,-0.060602225,0.09413027,0.0
263574685,-0.013377974,-0.06276514,0.09440665,0.0
263777685,-0.013972543,-0.06511412,0.09448936,0.0
263982697,-0.012906309,-0.06844541,0.0945266,0.0
264184687,-0.014579618,-0.07086736,0.09456973,0.0
264388877,-0.0148958685,-0.07082198,0.09401143,0.0
264589696,-0.013705553,-0.069915004,0.093370624,0.0
264793698,-0.012925929,-0.070317276,0.09344716,0.0
264994695,-0.013463239,-0.07109955,0.09365419,0.0
265193690,-0.014297903,-0.07095689,0.09369575,0.0
265398708,-0.014194067,-0.070360474,0.09373853,0.0
265602694,-0.015193046,-0.07042632,0.09398744,0.0
265803687,-0.014821413,-0.07020617,0.094703905,0.0
266006692,-0.01472803,-0.07180266,0.0955138,0.0
266207686,-0.014021744,-0.070957914,0.0956518,0.0
266408676,-0.012936351,-0.07060346,0.09560826,0.0
266612717,-0.011564727,-0.07036535,0.09571706,0.0
266815683,-0.012652348,-0.071941696,0.09624381,0.0
267018685,-0.012975969,-0.06974641,0.09581303,0.0
267223691,-0.011847837,-0.07005405,0.095097646,0.0
267423701,-0.010960274,-0.069459334,0.09499934,0.0
267628688,-0.011413052,-0.06957143,0.09512092,0.0
267833686,-0.010873118,-0.070235185,0.09539235,0.0
268036701,-0.010035074,-0.071475305,0.09562309,0.0
268238697,-0.009875099,-0.07062227,0.09553843,0.0
268442682,-0.009286085,-0.0694851,0.09546907,0.0
268644695,-0.009202741,-0.06740163,0.09521053,0.0
268847852,-0.008943596,-0.06704311,0.09471211,0.0
269047688,-0.010138565,-0.06634919,0.09475974,0.0
269251697,-0.009802142,-0.06741154,0.09590849,0.0
269456695,-0.009880502,-0.06739431,0.09704774,0.0
269657698,-0.010250551,-0.06844042,0.097666666,0.0
269860689,-0.011338793,-0.06624842,0.097441606,0.0
270062676,-0.0110870935,-0.065078184,0.096688345,0.0
270266678,-0.011206662,-0.06350938,0.095916234,0.0
270469683,-0.012771047,-0.06217109,0.09468339,0.0
270671703,-0.010062261,-0.05707875,0.08966915,0.0
270874701,-0.0089207385,-0.056718532,0.08468503,0.0
271075693,-0.008826694,-0.05531844,0.081688665,0.0
271276691,-0.0075067882,-0.05542213,0.0809267,0.0
271483699,-0.0062382016,-0.056369588,0.081655845,0.0
271686691,-0.005868467,-0.05596743,0.083206214,0.0
271886687,-0.0056779156,-0.05435659,0.08465531,0.0
272090694,-0.004609884,-0.05149502,0.08516151,0.0
272295690,-0.0037856107,-0.0503499,0.08488229,0.0
272495708,-0.0028240883,-0.04880209,0.08398655,0.0
272698894,-0.001275042,-0.045999862,0.08245381,0.0
272900728,0.0021993155,-0.044149335,0.08049292,0.0
273100680,0.006351794,-0.042539723,0.07832529,0.0
273304717,0.0096123675,-0.040441826,0.07582356,0.0
273505727,0.014463518,-0.037523717,0.07434794,0.0
273709691,0.017995235,-0.034270033,0.07334549,0.0
273910686,0.02349884,-0.029627496,0.07315289,0.0
274113703,0.026237909,-0.02522167,0.07307051,0.0
274314824,0.029638784,-0.020416852,0.074525066,0.0
274515690,0.030644897,-0.016385602,0.07926695,0.0
274718684,0.032338817,-0.011613897,0.08464692,0.0
274921700,0.032567702,-0.008886368,0.08819909,0.0
275122693,0.031173378,-0.008996277,0.08907089,0.0
275323684,0.030879842,-0.009050232,0.088714436,0.0
275524688,0.031066364,-0.009916835,0.08824402,0.0
275726685,0.031491246,-0.011484469,0.08796856,0.0
275929680,0.032342184,-0.012477663,0.08793687,0.0
276129686,0.032921832,-0.013719776,0.08789926,0.0
276333690,0.032789174,-0.014605781,0.08636513,0.0
276534749,0.032008838,-0.014919288,0.08370908,0.0
276734740,0.032836113,-0.015923562,0.08111358,0.0
276936736,0.03219158,-0.018248998,0.07964183,0.0
277138687,0.03318172,-0.018671814,0.07867816,0.0
277338686,0.031249387,-0.019470602,0.07723605,0.0
277542689,0.03009855,-0.0200994,0.07714057,0.0
277746689,0.030139118,-0.020771975,0.07824497,0.0
277952681,0.031605538,-0.02058846,0.07892366,0.0
278155690,0.031793732,-0.020860756,0.07908147,0.0
278358686,0.032453254,-0.021522218,0.07917111,0.0
278562701,0.033012502,-0.021714643,0.080012314,0.0
278762700,0.03402911,-0.022753533,0.07951915,0.0
278962680,0.032416094,-0.02447094,0.079055704,0.0
279167687,0.03239689,-0.025254112,0.078760065,0.0
279372698,0.03204953,-0.025363268,0.07841192,0.0
279573850,0.032140825,-0.025956627,0.078070775,0.0
279776691,0.031007702,-0.027277216,0.07747632,0.0
279976691,0.03049969,-0.027877081,0.0767166,0.0
280176682,0.031678345,-0.027728798,0.07590015,0.0
280377687,0.030445782,-0.029442139,0.07529417,0.0
280581830,0.030079646,-0.030140277,0.0741204,0.0
280782858,0.029584607,-0.031722352,0.07329106,0.0
