timestamp,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var
152413078,0.62905943,7.9209814e-05,-1.323901,2.0744631,0.093877785,1.8679216
152517423,0.62931097,7.5733835e-05,1.4915156,1.8035916,0.13704869,2.0300534
152617178,0.6275239,7.310259e-05,2.733088,2.2098873,0.37557322,2.5520928
152714853,0.6275072,7.1050476e-05,-0.0509191,2.3356843,0.00012334024,2.1098306
152833377,0.6283193,6.819689e-05,-1.3263128,2.3408198,0.08349902,2.2060838
152912490,0.62928796,6.674293e-05,0.24516135,2.0977905,0.0031834603,1.9296982
153019305,0.62891936,6.4385014e-05,-0.55725217,1.59038,0.021695023,1.448914
153116274,0.62462485,6.1903906e-05,2.9523551,1.4854145,0.6519992,1.7512536
153211894,0.62607825,5.993375e-05,0.57505554,1.9542947,0.018801263,1.7852882
153323984,0.62474465,5.843718e-05,0.15603825,2.3942957,0.0011299049,2.1675177
153440208,0.6275232,5.6648816e-05,-0.64709294,2.0533357,0.022658486,1.8549093
153538160,0.62782574,5.5149176e-05,0.5125618,1.8938812,0.015413356,1.7769908
153637891,0.6278356,5.375649e-05,1.2279608,1.8624601,0.089957945,1.8246857
153739711,0.63033473,5.2299285e-05,-1.6668588,1.6247374,0.19000803,1.5527836
153844434,0.6300905,5.064784e-05,-1.3052934,1.6972722,0.11153787,1.616213
153939988,0.6311849,4.9179456e-05,0.4639545,1.474014,0.01622582,1.3895049
154041145,0.6350799,4.7646532e-05,-2.0108418,1.3549552,0.33158004,1.3008766
154138465,0.63752526,4.6111654e-05,-0.8033809,1.3882829,0.051656213,1.2544471
154262116,0.64030325,4.374735e-05,0.45153165,1.0126259,0.022370972,1.0609729
154357087,0.6416014,4.2681393e-05,-3.2251499,1.448976,0.79762006,1.6428082
154450383,0.64278805,9.1854585e-05,-3.775338,1.3888226,1.1403086,1.71692
154555824,0.6499334,8.646163e-05,-2.961041,1.6892508,0.576703,1.6437572
154653300,0.6530058,0.00012743098,1.7459843,1.5901207,0.21301398,2.3199623
154772340,0.65719384,0.00011916135,1.0060067,2.6116705,0.04305671,2.792916
154874156,0.6588739,0.00011317028,-1.6249887,2.3680546,0.12389862,2.1682777
154974311,0.6602153,0.00010597467,-0.047709346,1.7399167,0.000145357,1.5849876
155068483,0.6638759,9.8971104e-05,-0.79520345,2.0119097,0.034922518,1.8040701
155175882,0.667765,9.555689e-05,-2.8614028,3.20975,0.283429,2.9615154
155268855,0.6681813,9.1850045e-05,1.107836,2.606155,0.052324876,2.736023
155372139,0.6703456,8.827652e-05,-0.6547041,2.69942,0.01764319,2.4424355
155476250,0.6721664,8.456921e-05,1.4281411,1.9749696,0.11474646,2.1927068
155572774,0.6694581,8.17503e-05,1.7516732,2.4920583,0.13680612,2.4619052
155676404,0.66462135,7.96005e-05,3.1891475,2.8298376,0.39934218,2.8107734
155772129,0.6605951,7.792614e-05,3.1379387,2.2555795,0.485052,2.1664207
155894089,0.6578743,7.558003e-05,0.43690765,1.658313,0.012789993,1.572952
155990884,0.65446603,0.00012415051,4.040286,1.5284505,1.1866711,1.7590518
156088460,0.6473606,0.00016855498,3.628763,1.6523752,0.88545406,1.6245172
156190347,0.6359538,0.00021129641,1.9917841,1.56948,0.28085762,1.4785641
156284905,0.6260255,0.00025123282,2.2907662,1.3591194,0.4290041,1.2380428
156389329,0.61709535,0.00033742926,2.6234703,1.2662205,0.6039493,1.1329913
156494434,0.60379046,0.00042405122,2.70417,1.563833,0.51955926,1.4387538
156598223,0.60379046,0.0006242513,3.840228,1.2352375,1.3265423,1.0952038
156696376,0.5699024,0.0005402557,2.6570306,1.3973988,0.56134546,1.2386992
156795876,0.54328424,0.0005223067,3.745372,1.1464378,1.3595555,1.1040226
156890176,0.49711135,0.00048575536,3.447075,1.0726613,1.2308251,1.0
157019845,0.44007063,0.0003189091,1.3534868,1.2875912,0.15808386,1.1703321
157101232,0.41989034,0.0002494024,1.2710961,1.1287422,0.15904482,1.0
157204968,0.4092725,0.00018125286,1.0895714,1.0811003,0.12201208,1.0
157308404,0.3970489,0.00013672201,1.5474029,1.0674918,0.24922968,1.0
157425830,0.393368,0.000102075894,-0.19791663,1.0569719,0.004117737,1.0
157506926,0.3980926,8.8020155e-05,-2.4494073,1.049877,0.63495225,1.3760562
157625417,0.40000224,7.345723e-05,-1.8541749,1.1626213,0.32856447,1.2209849
157722337,0.40778613,6.393998e-05,-2.5411482,1.4243128,0.50374657,1.4672577
157828318,0.41503277,5.6945333e-05,-0.9161813,1.328362,0.07021081,1.1871806
157927122,0.42615238,5.0259598e-05,-2.1572418,1.1085442,0.4664468,1.0
158021446,0.4369943,4.449992e-05,-0.7088684,1.0307635,0.05416636,1.0441959
158124406,0.44953775,8.6913686e-05,-3.3031075,1.2495955,0.9701379,1.1067564
158224821,0.47361672,0.00014464233,-2.6074777,1.1229755,0.67271084,1.0
158319042,0.49746,0.000104016384,-0.96177554,1.0747771,0.09562831,1.058743
158422771,0.5015773,8.3667306e-05,0.41586685,1.4191495,0.0135406,1.4578953
158546204,0.49580523,7.111047e-05,1.456193,1.5340441,0.15358807,1.5105422
158639327,0.49141535,6.28028e-05,-0.13928127,1.406992,0.0015319737,1.2768643
158747758,0.49018842,5.5020813e-05,-0.14106011,1.0901538,0.0020280478,1.0
158844169,0.4909167,4.8335914e-05,-0.033765078,1.0323963,0.00012270057,1.0
158946827,0.49455822,4.3089844e-05,-0.4423573,1.0287895,0.021133788,1.0
159049041,0.4987255,3.9021805e-05,-0.52656984,1.0253619,0.030046389,1.0
159146409,0.49786267,3.5707915e-05,-0.14488506,1.0230347,0.0022798923,1.0
159245034,0.4970519,3.3003318e-05,-0.010241747,1.0204086,1.1421718e-05,1.0
159340022,0.49786964,3.0793988e-05,0.28320193,1.0185802,0.008748924,1.0
159442887,0.5000702,2.8927738e-05,-1.2511153,1.0979409,0.15840657,1.0334392
159562202,0.5043424,2.7000178e-05,-0.6817074,1.1196792,0.046116874,1.0148112
159663258,0.5076195,2.564787e-05,-1.2391622,1.0144129,0.16818957,1.0
159771460,0.5119259,2.4464267e-05,-1.5433388,1.0211006,0.25918594,1.0
159872371,0.5135581,2.3429335e-05,-1.6758499,1.024815,0.3044965,1.0
159970309,0.5173728,2.248054e-05,-1.2561849,1.0122727,0.17320767,1.0
160068178,0.5213421,2.1663389e-05,-1.5931096,1.0114895,0.27879655,1.0
160164989,0.53192174,6.501777e-05,-2.0185773,1.0339829,0.43785965,1.0
160285926,0.54182327,5.637106e-05,-2.2310283,1.0274564,0.53827506,1.0
160379181,0.5495262,5.1311123e-05,-0.8091429,1.0229522,0.07111359,1.0
160482092,0.55084205,9.7834825e-05,-0.026607752,2.6079361,3.0163163e-05,2.351147
160593386,0.55269855,9.134817e-05,-1.9032583,1.8677691,0.21549132,1.8327365
160692154,0.5600197,8.433248e-05,-3.2314444,1.5066708,0.77007407,1.6891304
160790050,0.5606307,7.8459314e-05,-1.4039578,1.6528357,0.13250612,1.5196824
160892916,0.5624866,7.3021256e-05,-1.862389,1.4162166,0.2721251,1.3904476
160997438,0.56614566,6.9346155e-05,-4.184889,1.2879895,1.510821,1.8278687
161097293,0.57272965,6.585966e-05,-2.6596062,1.5597908,0.5038785,1.4553676
161193964,0.5740736,6.253648e-05,-1.9304222,1.6256274,0.25470713,1.5053535
161294021,0.57793254,5.930261e-05,0.81025004,1.3250397,0.05505119,1.52011
161394299,0.57828456,5.6444667e-05,0.016454458,1.3085186,2.2990307e-05,1.2096696
161491491,0.58036906,5.3839256e-05,0.8764068,1.3868116,0.06153915,1.4190757
161594112,0.58036274,5.184998e-05,0.12973297,1.4272858,0.0013102291,1.2963063
161716305,0.5842424,4.962113e-05,-0.98823977,1.6203948,0.06696707,1.4620204
161797044,0.58645433,4.8256945e-05,-2.4604602,1.2783471,0.52618855,1.3215858
161918320,0.5900595,4.573025e-05,-1.1053374,1.042185,0.13025741,1.0
162021481,0.5922079,4.356753e-05,-0.35118178,1.0132478,0.013524019,1.0
162101478,0.59492606,4.209054e-05,-1.2830937,1.0124068,0.18068376,1.0
162219781,0.59555674,3.9898037e-05,0.09044713,1.0118383,0.00089833006,1.0
162315333,0.5988159,3.890096e-05,-2.459204,1.702175,0.3947684,1.6009909
162427855,0.60077256,3.7926868e-05,-1.4118152,1.549532,0.14292645,1.3996688
162529148,0.60388833,3.683288e-05,-3.015692,1.2710452,0.7950061,1.3482721
162634133,0.60355294,3.595604e-05,0.9653418,1.6984262,0.06096394,1.7484355
162725479,0.60493004,3.5222394e-05,-0.32964993,1.5443617,0.0078183375,1.4084601
162817110,0.6052858,3.4321747e-05,-0.007977426,1.1438292,6.1818982e-06,1.0490469
162920453,0.6089621,3.3281136e-05,-2.3936965,1.1559085,0.5507725,1.1930342
163023812,0.6105329,0.00013289784,-3.6921313,1.396863,1.0843211,1.5059202
163127314,0.62192976,0.00011784766,-0.22842783,1.2475889,0.0046471213,1.3131748
163229445,0.6204476,0.00010902759,-0.07623139,1.8639032,0.00034641908,1.708202
163335977,0.62678546,0.0001019386,-1.4180709,1.3936507,0.16032434,1.2539315
163429714,0.6353296,9.3392955e-05,-2.0605447,1.1334147,0.41622934,1.0490115
163550437,0.6480625,8.296888e-05,-2.3544807,1.0234257,0.6018544,1.0
163649387,0.64734834,7.724562e-05,-0.31075424,1.2631161,0.008494706,1.1510893
163754898,0.65297234,7.174461e-05,-1.6467359,1.0198159,0.29544973,1.0
163852178,0.6550745,0.00011928735,-3.416766,1.276031,1.0165452,1.4140015
163936743,0.65404326,0.0001602243,2.3650832,1.5834891,0.39249602,2.6037736
164038255,0.65734446,0.00014993823,1.6186631,2.4129739,0.120647356,2.7236283
164166329,0.65954804,0.00013797148,-0.7973695,2.2601624,0.031256266,2.0253654
164267099,0.66479814,0.00012902565,0.434371,2.0586762,0.0101833595,1.9737842
164367137,0.671902,0.00012157985,-3.4239223,2.2611394,0.5760736,2.3619702
164467821,0.67211,0.00011555698,-0.3333565,2.1036975,0.005869378,1.9047258
164570015,0.67165506,0.00010953409,-2.438057,1.833204,0.3602752,2.0048518
164664261,0.6722417,0.00010496222,1.1169997,2.2263305,0.062269304,2.1783962
164759014,0.67286634,0.000101337646,-1.7378445,2.5203478,0.13314316,2.4096508
164857145,0.6771974,9.789634e-05,0.6711113,2.407004,0.020790732,2.432499
164978962,0.6790928,9.345251e-05,-0.27336138,1.9013739,0.00436681,1.730779
165078079,0.6816107,8.962781e-05,2.472724,1.7596229,0.38609055,2.400965
165187287,0.6780147,8.7105625e-05,4.0798073,2.3699462,0.78036594,3.1187212
165283440,0.67633253,8.535408e-05,-1.3605243,2.671354,0.07699077,2.8321898
165379128,0.67583865,8.353859e-05,0.7894205,2.4617307,0.028127667,2.2284513
165476100,0.67903554,8.136308e-05,-1.065014,2.5210593,0.04999022,2.3040965
165585745,0.6809175,7.926178e-05,-0.36287194,2.317855,0.0063121603,2.100971
165681154,0.6813397,7.691788e-05,0.121860206,1.9612594,0.00084129104,1.789498
165787930,0.6832121,7.409307e-05,-2.0652096,1.4691901,0.32255796,1.5264294
165891929,0.6824052,7.1001596e-05,1.6948051,1.2713856,0.25102663,1.4221884
165993828,0.68408746,6.8413e-05,-0.32806754,1.5625285,0.007653429,1.4080756
166089232,0.68870187,6.5694556e-05,-1.4522384,1.5609959,0.15011758,1.4259986
166188163,0.6902157,6.3410305e-05,0.8649608,1.5999861,0.051955808,1.674096
166293008,0.6930407,6.156409e-05,-0.08053118,1.7469904,0.00041247258,1.653516
166417211,0.6946407,5.9585564e-05,-1.4254332,1.7628747,0.1280648,1.6173761
166517384,0.6933323,5.8099573e-05,2.902926,1.946201,0.48110706,2.4334097
166618174,0.69244266,5.7240504e-05,1.0909364,2.7058794,0.04887063,2.4735003
166715066,0.6902539,5.6269408e-05,2.3904858,1.982544,0.32026318,1.94156
166816895,0.6883439,5.558838e-05,2.4863334,2.2661366,0.30310294,2.0848873
166907401,0.68597656,0.00010406201,1.6129589,2.5676062,0.11258374,2.3540711
167026800,0.6850099,0.00010110794,0.15507692,3.1929839,0.00083686446,2.9533188
167114756,0.6816652,9.893442e-05,1.91453,2.7133036,0.15010096,2.4762998
167212897,0.6774785,9.635371e-05,0.5323907,2.0751812,0.015176177,1.9764855
167315203,0.6759279,9.3298215e-05,0.7005001,1.7015847,0.03204205,1.5474322
167417087,0.67149925,8.989795e-05,1.9545519,1.4992412,0.2831264,1.3823085
167538313,0.6680568,8.575793e-05,1.3306068,1.3085288,0.15033971,1.1798224
167639059,0.665794,8.1815895e-05,0.59340215,1.2086042,0.032372158,1.0928869
167736183,0.6639438,7.79986e-05,0.68160135,1.0816547,0.04772322,1.0
167837444,0.6583224,7.416913e-05,1.9288037,1.0132674,0.4079524,1.0
167941467,0.6557851,0.00017247637,4.2797413,1.6089374,1.2648917,1.8695515
168041411,0.6445947,0.00021524749,4.2966123,2.5928838,0.79109156,2.4153757
168138907,0.63083106,0.00025537668,3.9508271,2.2264442,0.77897173,2.0003557
168237694,0.617751,0.00034248293,3.0128906,1.695759,0.5947851,1.603493
168339286,0.5949641,0.00036279426,3.2488582,1.4726696,0.79636776,1.3218042
168447503,0.58542055,0.00050153915,4.9789314,1.0669003,2.5817013,1.0563718
168559928,0.5711799,0.0006768852,5.3777437,1.0657117,3.0152125,1.0339401
168653364,0.55029684,0.00077150535,3.2098143,1.1008794,1.0398664,1.0
168753102,0.51500666,0.0007399805,2.9928408,1.3315312,0.7474349,1.1762049
168852875,0.47519058,0.0006898717,2.4583898,1.2789024,0.52507526,1.1789802
168948507,0.4334591,0.00047847524,3.0959945,1.6559256,0.64315706,1.4109099
169062984,0.39163375,0.00028623434,0.42677593,1.3744867,0.014723694,1.3108054
169163231,0.38775903,0.00020378015,-0.33196306,1.3586339,0.009012278,1.2854714
169261153,0.37967163,0.00014969903,-0.5080371,1.1143326,0.025735553,1.0628163
169357365,0.3766217,0.000112515314,0.72856843,1.0686954,0.055187948,1.0
169475083,0.37557822,8.421817e-05,0.35720095,1.0542936,0.0134468675,1.0
169568423,0.37947536,6.983419e-05,-2.1057491,1.0469369,0.4705982,1.1974242
169674986,0.38312536,5.9839676e-05,-0.4250371,1.0426954,0.019251017,1.0
169779008,0.3939347,5.145569e-05,-3.165882,1.2500036,0.8909139,1.3912772
169875060,0.40301418,9.785754e-05,-3.7718263,1.5525389,1.0181655,1.5595464
169968991,0.41918975,0.00012787433,-2.4166691,1.4301627,0.45373935,1.2206955
170072405,0.4464138,0.00013295807,-1.8281274,1.1364998,0.32673907,1.0322969
170178739,0.46532822,0.00010077943,-1.6629989,1.0631862,0.28902277,1.0
170275038,0.47878885,8.2109895e-05,-2.3682888,1.0486397,0.59429294,1.0
170373412,0.49540773,6.983905e-05,-2.6738343,1.0388147,0.7646953,1.0
170473880,0.50873786,6.118328e-05,-1.5416675,1.0321751,0.25585008,1.0
170573113,0.5176664,5.4655706e-05,-0.89867514,1.0277362,0.08731347,1.0004648
170675018,0.5215285,4.959554e-05,-1.0406067,1.056053,0.11393181,1.0
170782332,0.520073,4.5741137e-05,1.0082531,1.1629679,0.09712452,1.209717
170893822,0.51583236,4.256578e-05,0.88845384,1.1901807,0.07369098,1.0794814
170987877,0.51125205,4.0082086e-05,1.5815618,1.0161178,0.2735179,1.0
171085081,0.5081226,3.790881e-05,1.0984569,1.0148547,0.13210513,1.0
171202247,0.50558347,3.559138e-05,0.34218732,1.0137429,0.012833866,1.0
171303505,0.50456184,3.3945882e-05,0.16168682,1.0131929,0.0028669136,1.0
171401978,0.50216955,3.2436845e-05,1.0808682,1.0127147,0.12817872,1.0
171487215,0.50173885,3.143156e-05,0.40404,1.0846989,0.01672234,1.0
171611891,0.5009108,2.9869756e-05,-0.4456639,1.0117267,0.021812689,1.0
171712427,0.500996,2.8733153e-05,-0.20410585,1.0113055,0.004577054,1.0
171811459,0.5003232,2.7705284e-05,0.5145395,1.0107825,0.029102962,1.0
171901046,0.5003262,2.6749369e-05,-0.1740627,1.0105494,0.0033312817,1.0
172002766,0.50102997,2.5850864e-05,0.3571508,1.0104136,0.014026892,1.0
172094429,0.5000351,2.5093508e-05,-0.60342276,1.1071765,0.036541298,1.0428528
172202268,0.5000247,2.438119e-05,-1.2664059,1.0662513,0.16712591,1.1148047
172324121,0.49880132,2.3519242e-05,0.36025465,1.0094998,0.014284678,1.0
172426196,0.4984912,2.2860779e-05,0.1560933,1.0091985,0.0026825597,1.0
172529200,0.49863115,2.224235e-05,0.056147963,1.00899,0.00034716714,1.0
172612105,0.49751854,2.1820586e-05,1.1303116,1.0085206,0.14075671,1.0
172708973,0.49813044,2.1281898e-05,-0.68788624,1.0086117,0.05212748,1.0
172807306,0.49949726,2.0753649e-05,-0.32741785,1.0088148,0.011807304,1.0
172913077,0.5009809,2.0225227e-05,-0.5703973,1.0090597,0.035825774,1.0
173036787,0.5021358,1.9634006e-05,-0.6985049,1.0996107,0.049301203,1.0
173137878,0.5019851,1.9173753e-05,0.08733392,1.0085791,0.0008402594,1.0
173228316,0.50242394,1.8742276e-05,0.59106326,1.0082724,0.038498834,1.0
173320368,0.5027468,1.8348836e-05,-0.53027266,1.0287455,0.030370222,1.0
173445213,0.50546044,1.794072e-05,-1.5716403,1.0418825,0.26341775,1.0
173527082,0.50772524,1.7659131e-05,-2.3661165,1.0080984,0.6170592,1.0
173642049,0.5085563,1.7262239e-05,-1.2921457,1.0938275,0.16960226,1.002836
173738228,0.5099818,1.6936783e-05,0.26481307,1.0077596,0.0077317785,1.0205684
173860472,0.5119545,1.671671e-05,-1.1196297,1.0818886,0.12874307,1.0
173962475,0.5121784,6.3679974e-05,-0.43814743,1.3699875,0.015569742,1.2718574
174059923,0.5163665,5.8398073e-05,-0.82304245,1.1555141,0.06513684,1.0349197
174152862,0.5190718,5.5334443e-05,-1.101569,1.2923336,0.1043293,1.1582881
174260230,0.52140236,5.0946786e-05,-0.16547579,1.022282,0.002976156,1.0
174362154,0.52412874,4.7071735e-05,0.012329519,1.0201986,1.6556365e-05,1.0
174462181,0.52501434,4.528913e-05,0.056708336,1.3697238,0.00026086648,1.3052053
174562150,0.5265327,4.2755742e-05,-1.6135924,1.0837289,0.26694667,1.039725
174659503,0.5258754,4.097935e-05,-3.5533907,1.036569,1.3534594,1.5787169
174761419,0.52927977,3.949092e-05,-0.859833,1.5509944,0.05296335,1.4063028
174860083,0.5336876,3.786352e-05,-2.1529887,1.3769984,0.37403095,1.2668017
174982017,0.5421507,8.212193e-05,-2.3032408,1.2105808,0.48690295,1.0737785
175079206,0.5553197,7.2614486e-05,-1.1698136,1.030543,0.14754508,1.0
175174228,0.5648762,0.00011055733,-1.7581332,1.0958117,0.31341884,1.0
175275252,0.561159,0.00015033488,-1.1725314,2.94025,0.05195438,2.6392412
175387147,0.56472236,0.0001376591,-0.041908145,2.457842,7.9396326e-05,2.28551
175484222,0.57129335,0.00012572447,-1.1488011,1.938551,0.07564321,1.7241567
175583007,0.5776384,0.00011326455,-0.6113491,1.627802,0.025511412,1.4733596
175684343,0.5880651,0.00010138168,-1.9484704,1.4272686,0.2955557,1.2827883
175782795,0.5972486,9.039739e-05,-1.5368226,1.0314734,0.25441748,1.0
175884007,0.6009161,8.15416e-05,-1.0637422,1.1265825,0.11160078,1.0022806
175987222,0.604522,7.426795e-05,-1.1720648,1.0978879,0.13902815,1.0
176107885,0.60798734,6.761922e-05,-1.8271033,1.240817,0.29893446,1.1647893
176210975,0.6118679,0.0001112379,-0.20830256,1.4740171,0.003270726,1.4296575
176311236,0.6206623,0.00010119348,-0.977103,1.2707229,0.08348094,1.1522081
176411118,0.6213855,9.298121e-05,-2.2255075,1.6181467,0.34009305,1.5917503
176513510,0.6268221,8.778379e-05,0.50482225,2.1236324,0.013333836,2.145315
176614334,0.6315764,8.350905e-05,-0.28227538,1.800422,0.0049173282,1.7116357
176712849,0.6308171,7.958636e-05,0.16710746,2.1836982,0.0014208773,2.0188756
176811005,0.6337616,7.595765e-05,-3.3442852,1.7841511,0.69651824,2.1044796
176904790,0.6402553,7.280118e-05,-3.7967038,1.7754238,0.90212953,1.9539441
177008380,0.6433,7.0031536e-05,-0.45134538,1.8404522,0.012298467,1.7381046
177115242,0.6477602,6.692327e-05,-0.56184006,1.3753772,0.025501227,1.302624
177213196,0.6473602,6.388909e-05,-0.46180332,1.3760488,0.017220182,1.2408553
177334247,0.64739895,6.048698e-05,4.132072,1.460249,1.2991711,2.5226595
177418196,0.6474991,5.9529324e-05,1.8002987,2.3475842,0.15340002,2.3211017
177523880,0.6496221,5.8087873e-05,-2.500285,1.9621779,0.3539958,2.1272845
177647259,0.65130734,5.6192246e-05,-0.6522763,1.7917013,0.026384873,1.617398
177741489,0.6502476,5.4246215e-05,0.9752525,1.369175,0.07718496,1.3216834
177841493,0.65118,5.2104682e-05,0.35099238,1.1237521,0.012180983,1.0320063
177946084,0.6507645,4.989132e-05,0.7229892,1.3245263,0.043849085,1.2433908
178046108,0.6512506,4.8369882e-05,1.5087417,1.6629769,0.15209015,1.6760113
178142172,0.64924926,4.724955e-05,0.9109833,1.5356781,0.06004518,1.394868
178250305,0.6470021,4.673344e-05,1.5275846,2.2534754,0.11505756,2.0416512
178345341,0.6440941,4.61645e-05,3.446631,2.0218859,0.65281546,2.0179727
178441802,0.6413665,9.534118e-05,1.5644503,1.9939923,0.13638215,1.8873149
178543946,0.6359963,0.00014231984,1.74405,1.5926468,0.21220513,1.5110116
178652406,0.62339115,0.00018300879,3.525222,1.4110433,0.978566,1.2871441
178748644,0.6144344,0.00027388483,3.569379,1.1529211,1.2278442,1.0513434
178847281,0.59869576,0.00024151157,0.6244463,1.1400006,0.038005162,1.242743
178951256,0.5824697,0.00032485445,4.3791895,1.1044097,1.9293666,1.1678894
179049056,0.5588649,0.0003247013,2.8532288,1.2049303,0.7507041,1.0502722
179147163,0.52816653,0.00026253605,1.4553926,1.0552905,0.22302103,1.0
179246333,0.5110068,0.00021391557,-0.6760993,1.0516323,0.048296377,1.3647614
179370984,0.49532944,0.0001765258,0.4526515,1.0755829,0.021166135,1.0097626
179452238,0.49112827,0.00015816852,1.5372957,1.4862893,0.17667252,1.3385922
179570472,0.4815848,0.00013774661,1.1465257,1.3539764,0.10787332,1.2008791
179669203,0.46650428,0.00012115142,2.0137362,1.1099055,0.40595388,1.0
179773140,0.4709547,0.00010918762,-0.15868771,1.6708828,0.0016745498,1.5288332
179874282,0.47189817,9.801589e-05,-1.1163065,1.2109065,0.114344105,1.2053303
179971943,0.478676,8.839042e-05,-0.42924464,1.459044,0.014031332,1.2976136
180075272,0.47905862,7.86873e-05,0.945444,1.0406855,0.09543542,1.03443
180178220,0.4857057,7.1521645e-05,0.2054336,1.5590105,0.0030078173,1.4436156
180275080,0.49070147,6.508555e-05,-2.0758836,1.1649867,0.41100067,1.1541538
180374402,0.49344426,5.9464823e-05,-0.04063499,1.2861147,0.00014265208,1.1971323
180473806,0.49712238,5.3912816e-05,-0.7649001,1.0261161,0.06335347,1.0
180598500,0.5036084,4.816871e-05,-0.9263016,1.0224881,0.09324039,1.0
180694802,0.5074794,4.4484186e-05,-0.785848,1.0204291,0.067243725,1.0
180795464,0.5102233,4.1394338e-05,-1.0181127,1.0187064,0.113057695,1.0
180893829,0.5120132,3.876014e-05,-0.5290433,1.0173837,0.030567167,1.0
181012499,0.5135557,3.6468817e-05,-0.06869829,1.0162464,0.00051600067,1.0
181110337,0.5161043,3.4471308e-05,-0.012452722,1.0151633,1.6972668e-05,1.0
181202167,0.5179345,3.2704535e-05,-0.7467197,1.014452,0.061071876,1.0
181315227,0.5198027,3.1137442e-05,-0.57379836,1.0137683,0.036085885,1.0
181410060,0.5217907,2.9715122e-05,-0.80445397,1.0131171,0.070974156,1.0
181507918,0.5238857,2.844288e-05,-0.91146994,1.0125481,0.09116466,1.0
181607484,0.5259564,2.7294296e-05,-0.7485027,1.0119606,0.061514933,1.0
181707862,0.5268617,2.6251968e-05,-0.4382493,1.0114824,0.021098016,1.0
181810289,0.52904457,2.5307882e-05,-0.48022407,1.0109499,0.025346367,1.0
181909364,0.5302826,2.4449308e-05,-1.0604454,1.0104991,0.12365116,1.0
181997223,0.53170866,2.3669272e-05,0.64289784,1.0099881,0.045470025,1.0642736
182119229,0.533199,2.2803037e-05,-2.4240942,1.0096604,0.64666766,1.168127
182219959,0.5354786,2.2189737e-05,-1.8966827,1.0095243,0.39594063,1.0
182318782,0.53750575,2.1581553e-05,-0.17060423,1.0091617,0.0032046183,1.0
182417946,0.5387561,2.1023712e-05,-1.8568175,1.0089309,0.37969464,1.0
182524269,0.5406978,2.0507252e-05,-2.5711899,1.041003,0.7056247,1.1373358
182621322,0.5437199,2.0080839e-05,-1.9992361,1.0317715,0.43042958,1.0
182717157,0.54507,1.9619563e-05,-0.15582383,1.0082592,0.0026757964,1.0
182815655,0.54770416,6.492607e-05,0.28961873,1.0985402,0.008483886,1.1640085
182922911,0.5538681,5.923039e-05,-1.696254,1.0240527,0.31218854,1.0
183039240,0.5625132,5.329233e-05,-1.4520376,1.0212483,0.22939391,1.0
183140399,0.57176524,9.5911666e-05,-2.1238236,1.2240932,0.4094302,1.0863292
183240254,0.5824465,8.474246e-05,-2.0532727,1.030801,0.45443937,1.0
183334831,0.5872755,7.652311e-05,-1.5180721,1.2176317,0.21029375,1.0897894
183435860,0.591323,6.99105e-05,-1.682332,1.0235732,0.3072289,1.0
183536462,0.5887141,6.555556e-05,0.25975227,1.4028842,0.005343851,1.28923
183657505,0.58942586,6.0429073e-05,-0.54018855,1.1372962,0.028508516,1.0237033
183755912,0.5943301,5.6511428e-05,-0.6986309,1.0178918,0.053278442,1.0
183852755,0.5983705,5.298417e-05,-1.1724222,1.0166868,0.15022367,1.0
183952101,0.60350245,4.997795e-05,-2.118136,1.0151359,0.49106726,1.0
184057108,0.6067893,4.746828e-05,-0.6092195,1.0789642,0.038220644,1.0
184156135,0.60879606,4.518841e-05,-0.2646047,1.0133473,0.0076770475,1.0
184250817,0.61269426,4.320626e-05,-0.3714136,1.0537891,0.014545188,1.0
184358176,0.6151736,4.1356663e-05,-0.3177227,1.0120004,0.011083408,1.0
184470329,0.6210833,3.932632e-05,-2.6780899,1.0170295,0.78356355,1.04555
184570900,0.6224608,3.7898797e-05,0.95787036,1.0103415,0.10090269,1.2208068
184667894,0.6238764,3.6953414e-05,0.45148414,1.5219381,0.014881459,1.533258
184765078,0.6250083,3.608263e-05,-0.2778992,1.2705964,0.0067534307,1.1664957
184860409,0.62699515,3.4926907e-05,0.2223711,1.009934,0.00544028,1.0
184956226,0.6280346,8.463771e-05,-3.6813207,1.267893,1.1876329,1.5209976
185065460,0.62909335,0.00013101987,-3.7095327,1.4142694,1.0810947,1.6862309
185172153,0.63261014,0.00012100215,-1.7578748,1.7533334,0.19582534,1.5875105
185272321,0.6395982,0.0001636747,-4.9948435,1.5099744,1.8358268,2.1191895
185370100,0.6414803,0.00015177629,-0.3072864,2.0393083,0.005144715,1.8960847
185468011,0.6360307,0.0001415517,1.31522,2.3469832,0.081892535,2.241481
185588193,0.6317974,0.00013234108,1.1972283,4.1651297,0.038236924,3.8218553
185683879,0.6321707,0.0001278193,-0.78385246,3.353827,0.020355675,3.0877016
185785302,0.63466865,0.00012287607,-0.124457866,3.0340605,0.0005672545,2.7402716
185886103,0.63564175,0.00011714921,-0.25984007,2.1685498,0.0034593965,1.9481236
185985098,0.63528156,0.00011044573,0.6860548,1.9238867,0.027182894,1.7732232
186082335,0.64028805,0.00010371769,-1.6840984,1.624355,0.19400434,1.5402638
186181096,0.6396939,9.7042306e-05,0.35592103,1.3238894,0.010631953,1.2196599
186308013,0.6379815,9.135542e-05,-1.4565028,2.6392097,0.089311264,2.74043
