timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
171108509,-0.031512674,-0.28998888,-0.084998496,0.0,0.0,-0.6335905
171127149,-0.06301113,-0.27050748,-0.064423,0.0,0.0,-0.62817854
171149384,-0.085641846,-0.25208735,-0.050849874,0.0,0.0,-0.62476724
171173065,-0.09791984,-0.23603216,-0.037757028,0.0,0.0,-0.62261564
171197014,-0.09443413,-0.23227572,-0.028204635,0.0,0.0,-0.62031335
171220783,-0.08294021,-0.23715888,-0.020956915,0.0,0.0,-0.62160033
171241453,-0.079952374,-0.2400207,-0.016193012,0.0,0.0,-0.61985964
171259443,-0.08710118,-0.23955719,-0.012828395,0.0,0.0,-0.619616
171280958,-0.10803732,-0.2341603,-0.01010586,0.0,0.0,-0.6203217
171303158,-0.12206492,-0.22642761,-0.005514838,0.0,0.0,-0.6203217
171323114,-0.13816755,-0.22137006,-0.0030076653,0.0,0.0,-0.6209532
171349730,-0.14636776,-0.21873148,-0.0011903313,0.0,0.0,-0.62294656
171375444,-0.14227928,-0.22310571,-0.001839044,0.0,0.0,-0.6213946
171400463,-0.11667316,-0.22775005,0.004666351,0.0,0.0,-0.6213946
171425382,-0.09737519,-0.23107867,0.0036003983,0.0,0.0,-0.61929613
171445806,-0.08836862,-0.23084086,0.0025227165,0.0,0.0,-0.6174361
171468069,-0.09028373,-0.22692269,0.0023300801,0.0,0.0,-0.6166936
171489420,-0.105762675,-0.22144032,0.00049510226,0.0,0.0,-0.61339855
171510171,-0.10948126,-0.2149384,0.004640652,0.0,0.0,-0.61339855
171536150,-0.12143208,-0.20925625,0.0010430167,0.0,0.0,-0.6137575
171556084,-0.111194834,-0.20630595,0.0049128137,0.0,0.0,-0.6137575
171575870,-0.09766582,-0.19968903,0.007853183,0.0,0.0,-0.61365867
171598510,-0.08604695,-0.19041619,0.009786543,0.0,0.0,-0.613342
171620265,-0.08078263,-0.18121591,0.011680924,0.0,0.0,-0.6146421
171643024,-0.08237001,-0.17540368,0.013356827,0.0,0.0,-0.6146457
171666886,-0.090462,-0.17412417,0.015416599,0.0,0.0,-0.6146457
171689246,-0.09784181,-0.17895328,0.017239733,0.0,0.0,-0.6167629
171711950,-0.09646578,-0.18301965,0.019388106,0.0,0.0,-0.6167629
171732090,-0.089337856,-0.18436147,0.020816851,0.0,0.0,-0.61601716
171754758,-0.0792662,-0.18568982,0.02094392,0.0,0.0,-0.6147076
171778918,-0.069846496,-0.18420306,0.02118037,0.0,0.0,-0.61169505
171803710,-0.06905399,-0.18180461,0.020791467,0.0,0.0,-0.61079085
171827443,-0.06612196,-0.1717207,0.020645063,0.0,0.0,-0.6121414
171852367,-0.06436694,-0.15144476,0.019648584,0.0,0.0,-0.6130242
171876344,-0.06119773,-0.13329884,0.01908429,0.0,0.0,-0.6141187
171900200,-0.060231578,-0.12103774,0.01819929,0.0,0.0,-0.6151914
171923385,-0.05950424,-0.1196059,0.016043797,0.0,0.0,-0.6153761
171941264,-0.05998599,-0.12903082,0.014573527,0.0,0.0,-0.6185255
171967339,-0.066902615,-0.14472184,0.012079272,0.0,0.0,-0.62148404
171988117,-0.07324209,-0.15600148,0.010316538,0.0,0.0,-0.6222641
172012870,-0.07566329,-0.16419801,0.0077441437,0.0,0.0,-0.62441796
172037744,-0.07415444,-0.16653992,0.005818206,0.0,0.0,-0.623658
172060427,-0.072382376,-0.16686423,0.0036379932,0.0,0.0,-0.62252605
172080952,-0.06583272,-0.16449007,0.0011334791,0.0,0.0,-0.62334347
172105182,-0.05994217,-0.16315416,-0.0016797525,0.0,0.0,-0.6193803
172127948,-0.057544034,-0.15961063,-0.0045497604,0.0,0.0,-0.61687756
172149864,-0.060615845,-0.15511078,-0.007203595,0.0,0.0,-0.6151323
172175338,-0.067293555,-0.15243784,-0.011166972,0.0,0.0,-0.6146881
172195070,-0.07077844,-0.15119953,-0.014227154,0.0,0.0,-0.6146881
172217990,-0.07303557,-0.15232699,-0.01833366,0.0,0.0,-0.6182426
172237619,-0.07234287,-0.15141505,-0.023691075,0.0,0.0,-0.61926925
172259459,-0.07338756,-0.14989704,-0.028468588,0.0,0.0,-0.6192182
172279269,-0.07347676,-0.14993833,-0.032745913,0.0,0.0,-0.61748046
172302025,-0.07875911,-0.14638643,-0.037954807,0.0,0.0,-0.6176492
172323350,-0.08934176,-0.14719573,-0.042474356,0.0,0.0,-0.6176492
172347163,-0.096073605,-0.15024221,-0.04752784,0.0,0.0,-0.6199506
172367115,-0.09832234,-0.1524185,-0.051428568,0.0,0.0,-0.6190771
172391065,-0.08700577,-0.15360533,-0.05452739,0.0,0.0,-0.6184483
172411414,-0.073685646,-0.15029131,-0.057241537,0.0,0.0,-0.6168627
172428984,-0.057076313,-0.14433919,-0.059807032,0.0,0.0,-0.61784405
172450846,-0.043329995,-0.1363209,-0.06276133,0.0,0.0,-0.61784405
172473010,-0.03660351,-0.13585259,-0.066310436,0.0,0.0,-0.61877215
172494126,-0.042116255,-0.1435512,-0.068254955,0.0,0.0,-0.6201718
172514155,-0.05377342,-0.1532844,-0.06923468,0.0,0.0,-0.6209715
172539064,-0.0755901,-0.16408512,-0.06989435,0.0,0.0,-0.61953247
172562048,-0.08583506,-0.17710699,-0.07047395,0.0,0.0,-0.6159589
172583438,-0.08219188,-0.18547937,-0.07011727,0.0,0.0,-0.6159589
172603630,-0.069713555,-0.18926369,-0.07067988,0.0,0.0,-0.61233187
172627301,-0.051128894,-0.17856687,-0.07189607,0.0,0.0,-0.6074896
172650398,-0.042701058,-0.15125151,-0.07277783,0.0,0.0,-0.60827297
172671248,-0.04059599,-0.12111729,-0.073178895,0.0,0.0,-0.61446476
172693132,-0.0408824,-0.097682886,-0.07382752,0.0,0.0,-0.6152697
172713409,-0.043090675,-0.08764725,-0.07370506,0.0,0.0,-0.6179702
172736074,-0.0410632,-0.08090974,-0.072399646,0.0,0.0,-0.6241134
172756324,-0.03855264,-0.08055489,-0.07097667,0.0,0.0,-0.6241134
172775344,-0.03772733,-0.08358663,-0.069371924,0.0,0.0,-0.62759787
172798317,-0.04174216,-0.09229492,-0.06636121,0.0,0.0,-0.6331755
172820880,-0.0398753,-0.10321775,-0.064172424,0.0,0.0,-0.6369325
172841203,-0.035252377,-0.10372925,-0.062494524,0.0,0.0,-0.6390162
172861172,-0.028287072,-0.09558407,-0.060764436,0.0,0.0,-0.6390162
172883059,-0.016170654,-0.07648415,-0.05736826,0.0,0.0,-0.6442167
172903287,-0.01110112,-0.05992797,-0.054636665,0.0,0.0,-0.6503377
172923342,-0.014305543,-0.04231844,-0.052234173,0.0,0.0,-0.65763676
172949680,-0.019185822,-0.037834104,-0.048172124,0.0,0.0,-0.65796804
172973658,-0.029760994,-0.050874807,-0.044675227,0.0,0.0,-0.6601702
172998419,-0.049072176,-0.06879083,-0.04284596,0.0,0.0,-0.66122293
173025184,-0.059810698,-0.092646964,-0.041494764,0.0,0.0,-0.6609132
173051451,-0.07006597,-0.101391174,-0.0406698,0.0,0.0,-0.6594603
173071396,-0.071421,-0.10183749,-0.03937689,0.0,0.0,-0.6565728
173095757,-0.07078101,-0.09681318,-0.037559137,0.0,0.0,-0.65733105
173117074,-0.06830999,-0.09218745,-0.035347383,0.0,0.0,-0.6585891
173137461,-0.057554886,-0.0914009,-0.034296297,0.0,0.0,-0.66080105
173159722,-0.044904653,-0.08983879,-0.03304664,0.0,0.0,-0.66080105
173181508,-0.033137687,-0.09105612,-0.031585418,0.0,0.0,-0.6575235
173203263,-0.02729548,-0.089083776,-0.030016242,0.0,0.0,-0.6556612
173227452,-0.030658217,-0.08601412,-0.027991077,0.0,0.0,-0.65787596
173249396,-0.040759906,-0.0851219,-0.025259933,0.0,0.0,-0.6580696
173268369,-0.0475156,-0.08913107,-0.02227767,0.0,0.0,-0.6559446
173295255,-0.047290154,-0.094191164,-0.019478913,0.0,0.0,-0.65364486
173315842,-0.044017177,-0.09909178,-0.01697849,0.0,0.0,-0.6528509
173339737,-0.037337113,-0.10428335,-0.014539132,0.0,0.0,-0.6502852
173364211,-0.02789274,-0.10098443,-0.011360849,0.0,0.0,-0.64918
173388835,-0.022554647,-0.08434522,-0.0104258945,0.0,0.0,-0.6522322
173410262,-0.028132053,-0.06576981,-0.009083061,0.0,0.0,-0.65768546
173429081,-0.030202953,-0.0546624,-0.008106454,0.0,0.0,-0.6621174
173453957,-0.030491084,-0.05119666,-0.007037752,0.0,0.0,-0.6656021
173476731,-0.036893435,-0.049955916,-0.007552884,0.0,0.0,-0.67222416
173500691,-0.050426193,-0.051580556,-0.008099484,0.0,0.0,-0.67222416
173526238,-0.055834055,-0.05581484,-0.010395418,0.0,0.0,-0.6820383
173549438,-0.04310125,-0.057980042,-0.012396623,0.0,0.0,-0.6820383
173571411,-0.027320942,-0.05913264,-0.014542129,0.0,0.0,-0.6828344
173593481,-0.015451226,-0.05526401,-0.015891373,0.0,0.0,-0.6814132
173615338,-0.016838497,-0.045177612,-0.01651786,0.0,0.0,-0.680293
173641231,-0.02539139,-0.03776251,-0.016763004,0.0,0.0,-0.68226874
173664275,-0.039638024,-0.039151017,-0.017267806,0.0,0.0,-0.68226874
173688217,-0.045677915,-0.04155927,-0.016928589,0.0,0.0,-0.68594193
173707133,-0.03734771,-0.05141591,-0.016818333,0.0,0.0,-0.69016147
173728044,-0.019110296,-0.060066056,-0.018390719,0.0,0.0,-0.6906066
173751025,-0.002641627,-0.06808673,-0.020889621,0.0,0.0,-0.6905784
173773403,0.0014114316,-0.07452604,-0.021113217,0.0,0.0,-0.69168735
173798071,-0.01061133,-0.07455906,-0.02141507,0.0,0.0,-0.69375587
173822681,-0.024999714,-0.068963215,-0.021834305,0.0,0.0,-0.6930285
173846982,-0.039086454,-0.0594223,-0.021451833,0.0,0.0,-0.69528407
173871722,-0.054664984,-0.05628638,-0.020463804,0.0,0.0,-0.697415
173892928,-0.05323789,-0.062191185,-0.019636346,0.0,0.0,-0.6991413
173915451,-0.04655301,-0.06341977,-0.01940239,0.0,0.0,-0.6991413
173937788,-0.03520396,-0.06158407,-0.019246591,0.0,0.0,-0.69574916
173961172,-0.03267394,-0.055218592,-0.020198591,0.0,0.0,-0.69035894
173981136,-0.036217984,-0.052720163,-0.020031963,0.0,0.0,-0.6925249
174004042,-0.040125716,-0.055670977,-0.01980898,0.0,0.0,-0.69315875
174027800,-0.03799644,-0.056220926,-0.019486161,0.0,0.0,-0.6932802
174051488,-0.034001995,-0.060808294,-0.018014524,0.0,0.0,-0.6920116
174076109,-0.027155505,-0.06464526,-0.015334022,0.0,0.0,-0.69174176
174098430,-0.020673435,-0.06547849,-0.013069587,0.0,0.0,-0.70186317
174121054,-0.01725616,-0.063485585,-0.012192047,0.0,0.0,-0.70293736
174141133,-0.018341683,-0.068717845,-0.011163994,0.0,0.0,-0.70624965
174166315,-0.016298344,-0.07898927,-0.010024374,0.0,0.0,-0.70872164
174185383,-0.025140228,-0.08635038,-0.009487933,0.0,0.0,-0.70625037
174212469,-0.033209704,-0.09220837,-0.009428279,0.0,0.0,-0.70625037
174235871,-0.039116338,-0.09102339,-0.0077400417,0.0,0.0,-0.70666206
174259323,-0.046353456,-0.08225873,-0.007356637,0.0,0.0,-0.70162696
174287296,-0.052171778,-0.06700987,-0.007189501,0.0,0.0,-0.70031434
174308787,-0.0558114,-0.05957639,-0.0076613124,0.0,0.0,-0.70031434
174331128,-0.057738423,-0.05848128,-0.006222584,0.0,0.0,-0.6994586
174355395,-0.056995872,-0.058027018,-0.004971855,0.0,0.0,-0.69945943
174376807,-0.052471153,-0.05086508,-0.004948904,0.0,0.0,-0.7013728
174400377,-0.043267924,-0.046298295,-0.004991689,0.0,0.0,-0.70567966
174419113,-0.028986514,-0.05327932,-0.004708394,0.0,0.0,-0.7011392
174444884,-0.013079504,-0.05542097,-0.004072668,0.0,0.0,-0.69967175
174464214,-0.0071118344,-0.050249405,-0.0032371434,0.0,0.0,-0.6969059
174485189,-0.005649013,-0.04238175,-0.0028946118,0.0,0.0,-0.6969059
174507057,-0.0048563248,-0.038452018,-0.00090786035,0.0,0.0,-0.6990167
174526130,-0.008742769,-0.03937718,-0.00088364974,0.0,0.0,-0.6990167
174547421,-0.013258953,-0.04084119,-0.00046627913,0.0,0.0,-0.7013491
174571406,-0.017993473,-0.041685116,4.97626e-05,0.0,0.0,-0.70397466
174598105,-0.024019482,-0.044011578,-7.492419e-05,0.0,0.0,-0.70545745
174622695,-0.024793308,-0.038577646,-0.0007490499,0.0,0.0,-0.70223635
174649141,-0.022989256,-0.026876453,-0.00031254007,0.0,0.0,-0.7016395
174671799,-0.019182786,-0.024038345,-0.0007966203,0.0,0.0,-0.7077298
174693279,-0.01835299,-0.025492743,0.0010401576,0.0,0.0,-0.7093838
174717249,-0.025538787,-0.02412672,0.0021705246,0.0,0.0,-0.7093838
174739421,-0.032709263,-0.026020035,0.002344973,0.0,0.0,-0.7090794
174761132,-0.025777644,-0.02705224,0.00330806,0.0,0.0,-0.71212834
174782005,-0.01706418,-0.02342031,0.0038023682,0.0,0.0,-0.7200855
174802503,-0.014115125,-0.014285561,0.0038878068,0.0,0.0,-0.71480435
174827317,-0.009929008,0.00073130266,0.0037127472,0.0,0.0,-0.7184643
174851322,-0.019467335,0.0052000843,0.0037581448,0.0,0.0,-0.72352666
174876021,-0.03375324,0.0036296677,0.0043328134,0.0,0.0,-0.7288971
174900931,-0.043227762,-0.0017623467,0.005372507,0.0,0.0,-0.730433
174922766,-0.040958956,-0.009105568,0.0042848904,0.0,0.0,-0.73501486
174946130,-0.036310136,-0.0071965437,0.0028833789,0.0,0.0,-0.7404807
174965194,-0.031916752,0.0016780637,0.0021490282,0.0,0.0,-0.74025875
174988878,-0.029000016,0.012518037,0.0014924051,0.0,0.0,-0.7442133
175012710,-0.023262866,0.024356136,0.000484114,0.0,0.0,-0.7489969
175034047,-0.019149838,0.03901069,-0.0006723881,0.0,0.0,-0.7563006
175053364,-0.02132331,0.046255987,-0.0011279176,0.0,0.0,-0.76341385
175078465,-0.02251727,0.045998447,-0.0012565041,0.0,0.0,-0.76341385
175103380,-0.023125714,0.039601956,-0.0013682486,0.0,0.0,-0.7707682
175124684,-0.024499709,0.03401867,-0.0010260221,0.0,0.0,-0.7824319
175152106,-0.02936407,0.013573054,-0.0025036116,0.0,0.0,-0.7913428
175173403,-0.029605445,0.00044561553,-0.00313133,0.0,0.0,-0.7913428
175195085,-0.028051883,-0.010845853,-0.0037987295,0.0,0.0,-0.79277235
175217735,-0.023632836,-0.012675474,-0.004207679,0.0,0.0,-0.7882005
175239255,-0.01937618,-0.0066040433,-0.0052037714,0.0,0.0,-0.7863911
175266661,-0.02029615,0.001293716,-0.006117803,0.0,0.0,-0.7885082
175287081,-0.015124164,0.0027332157,-0.007599311,0.0,0.0,-0.7817493
175310125,-0.011179583,0.0018217548,-0.007611403,0.0,0.0,-0.78188306
175334493,-0.011818387,-0.006065019,-0.0071902988,0.0,0.0,-0.78188306
175356368,-0.010523986,-0.022008816,-0.0065334095,0.0,0.0,-0.7773724
175375045,-0.004888045,-0.032415632,-0.0053268215,0.0,0.0,-0.77646244
175399254,-0.0013926924,-0.037356254,-0.004609859,0.0,0.0,-0.7750486
175422272,-0.0030635968,-0.03561375,-0.004428482,0.0,0.0,-0.77434635
175443109,-0.0019080159,-0.024951462,-0.003254517,0.0,0.0,-0.7747857
175463088,-0.0039282385,-0.018389212,-0.0029180914,0.0,0.0,-0.76927596
175487488,-0.0055823727,-0.008874905,-0.004664812,0.0,0.0,-0.7701917
175508469,-0.01295951,-0.005919914,-0.004966384,0.0,0.0,-0.7701917
175531103,-0.015079337,-0.0065965364,-0.0048917965,0.0,0.0,-0.77182454
175553795,-0.012611948,-0.0017076691,-0.0055785687,0.0,0.0,-0.77288276
175570108,-0.014936965,0.005854978,-0.005676576,0.0,0.0,-0.7749723
175594127,-0.01762364,0.011401034,-0.0063913804,0.0,0.0,-0.7793006
175615220,-0.016517693,0.016069155,-0.0074950284,0.0,0.0,-0.78487635
175635899,-0.010048718,0.021391492,-0.008105345,0.0,0.0,-0.78487635
175659834,-0.012327607,0.021270873,-0.008902194,0.0,0.0,-0.7902197
175683369,-0.01905524,0.020391883,-0.008246775,0.0,0.0,-0.7961408
175708814,-0.019753076,0.019626562,-0.009097965,0.0,0.0,-0.7993059
175732457,-0.01585415,0.014972153,-0.007929647,0.0,0.0,-0.801803
175756483,-0.009437926,0.018598456,-0.007432819,0.0,0.0,-0.8049263
175775052,-0.005766451,0.03125152,-0.006965664,0.0,0.0,-0.8053995
175797692,-0.002746077,0.04413712,-0.00643951,0.0,0.0,-0.8088534
175820440,-0.00297715,0.05145145,-0.00460024,0.0,0.0,-0.8161498
175843297,-0.0024632353,0.043040812,-0.00458679,0.0,0.0,-0.8137312
175863176,0.004776515,0.027530838,-0.0039289137,0.0,0.0,-0.8171378
175883263,0.009734189,0.014110149,-0.0033619122,0.0,0.0,-0.8171378
175905998,0.009377556,0.004262683,-0.004317567,0.0,0.0,-0.8160475
175927349,0.012959376,0.006732675,-0.0037216689,0.0,0.0,-0.8184711
175949502,0.013589267,0.0057837996,-0.004688986,0.0,0.0,-0.81992203
175973229,0.013287,0.0006592578,-0.0064380653,0.0,0.0,-0.818733
175996990,0.011594473,0.0029560672,-0.0066657476,0.0,0.0,-0.81485194
176017666,0.00451786,0.000443067,-0.007984059,0.0,0.0,-0.8137744
176037905,-0.0013205182,-0.0020101834,-0.009298549,0.0,0.0,-0.8111412
176059392,-0.007533509,-0.0042351456,-0.010938962,0.0,0.0,-0.8111412
176083343,-0.009181213,-0.0017836017,-0.011823855,0.0,0.0,-0.81549096
176107158,-0.0047975616,-0.00071584113,-0.013180377,0.0,0.0,-0.81748915
176126051,0.0067975363,-0.006854599,-0.0140982,0.0,0.0,-0.81748915
176146284,0.014393538,-0.020815676,-0.015536861,0.0,0.0,-0.8173834
176171134,0.010068082,-0.031654466,-0.019447079,0.0,0.0,-0.81707895
176192289,0.003711393,-0.029434104,-0.021032738,0.0,0.0,-0.81603724
176214047,-0.00822726,-0.02112848,-0.023865111,0.0,0.0,-0.8164228
176235926,-0.006563348,-0.017014345,-0.02566034,0.0,0.0,-0.8164228
176253269,-0.0030668576,-0.015811643,-0.028136337,0.0,0.0,-0.8160972
176278348,-0.003407302,-0.020185368,-0.030296953,0.0,0.0,-0.8190357
176297127,-0.0011334453,-0.017573524,-0.031569865,0.0,0.0,-0.8221841
176322471,-0.012773365,-0.010489352,-0.03170126,0.0,0.0,-0.82510346
176341013,-0.015846794,-0.010211855,-0.034043755,0.0,0.0,-0.8251371
176365076,-0.014536088,-0.011707162,-0.035731625,0.0,0.0,-0.8245624
176385852,-0.007981181,-0.014850328,-0.03696929,0.0,0.0,-0.8245624
176404112,-0.0033418725,-0.01362322,-0.038224373,0.0,0.0,-0.8160975
176428115,0.00078846887,-0.014050233,-0.03868646,0.0,0.0,-0.8189548
176451284,-0.006215158,-0.010201492,-0.038606297,0.0,0.0,-0.82234806
176475254,-0.013823047,-0.0030228284,-0.03904154,0.0,0.0,-0.82297355
176495477,-0.015436012,0.007139027,-0.038689293,0.0,0.0,-0.83451617
176516098,-0.014647549,0.014085919,-0.038540263,0.0,0.0,-0.8353968
176539442,-0.01144201,0.0169064,-0.037862964,0.0,0.0,-0.8353968
176563738,-0.008839292,0.022187784,-0.03761105,0.0,0.0,-0.8347455
176584104,-0.0072100465,0.025778681,-0.03692343,0.0,0.0,-0.8380228
176604968,-0.0023919775,0.02560312,-0.03597156,0.0,0.0,-0.84355545
176628082,-0.004517239,0.02284707,-0.035974618,0.0,0.0,-0.84488606
176649911,0.001067833,0.013345241,-0.035490315,0.0,0.0,-0.84814143
176673149,0.0043744594,0.007757759,-0.034090754,0.0,0.0,-0.8515874
176695157,0.007840493,0.003254082,-0.0327472,0.0,0.0,-0.84703743
176714296,0.008854586,0.00387188,-0.03219704,0.0,0.0,-0.85052085
176737928,0.00842779,0.0037600347,-0.03169694,0.0,0.0,-0.85052085
176761340,0.0056668962,0.007879933,-0.029291082,0.0,0.0,-0.8539594
176785263,0.002443278,0.010114765,-0.028679093,0.0,0.0,-0.85491806
176804110,0.0048089116,0.010599331,-0.02793974,0.0,0.0,-0.85336
176825410,0.010676663,0.010461781,-0.026719928,0.0,0.0,-0.8581754
176849084,0.006422147,0.007624022,-0.023960974,0.0,0.0,-0.86132175
176869097,0.005541672,0.0022526537,-0.021687847,0.0,0.0,-0.86558187
176887073,0.007483286,-0.0038986562,-0.019501781,0.0,0.0,-0.85657865
176914653,0.012950365,-0.013189348,-0.016728207,0.0,0.0,-0.8554587
176937326,0.019503715,-0.019392207,-0.013629726,0.0,0.0,-0.8541202
176961188,0.030437088,-0.02338823,-0.01019767,0.0,0.0,-0.8544817
176984303,0.036664058,-0.026408985,-0.0058887014,0.0,0.0,-0.855735
177007373,0.040048357,-0.032519817,-0.003559048,0.0,0.0,-0.855735
177028157,0.047183517,-0.04227473,-0.00069241883,0.0,0.0,-0.85057384
177051307,0.051322848,-0.05182029,0.0019246173,0.0,0.0,-0.85371757
177075176,0.052453518,-0.059830885,0.0054546827,0.0,0.0,-0.8538297
177097013,0.052790985,-0.05823196,0.008270991,0.0,0.0,-0.8543437
177116134,0.05131385,-0.06033043,0.010707201,0.0,0.0,-0.85015166
177140131,0.04706417,-0.062110804,0.014212131,0.0,0.0,-0.84630877
177163247,0.040417876,-0.06257684,0.015596279,0.0,0.0,-0.84630877
177185387,0.037263542,-0.06376031,0.018165667,0.0,0.0,-0.84211916
177212478,0.044626825,-0.06772889,0.01857418,0.0,0.0,-0.8441424
177238315,0.05703636,-0.06951181,0.019427516,0.0,0.0,-0.8429009
177259821,0.059880096,-0.06290982,0.019896088,0.0,0.0,-0.8429009
177287111,0.065274596,-0.049535662,0.019934118,0.0,0.0,-0.8422613
177312399,0.0673967,-0.042598717,0.020541037,0.0,0.0,-0.8399332
177332977,0.0703236,-0.040917896,0.020154184,0.0,0.0,-0.8399332
177355291,0.07408257,-0.04125682,0.020674424,0.0,0.0,-0.83644605
177375096,0.074325494,-0.04048682,0.020174632,0.0,0.0,-0.8291111
177400100,0.06928619,-0.019613322,0.02006582,0.0,0.0,-0.82311684
177423122,0.09393476,-0.018071592,0.01896709,0.0,0.0,-0.81835645
177444414,0.19538513,-0.003903892,0.017162004,0.0,0.0,-0.825496
177468264,0.1876809,0.0115710795,0.015575142,0.0,0.0,-0.825496
177488393,0.56782347,0.019956749,0.014391164,0.0,0.0,-0.83044237
177506035,0.89596385,0.06280926,0.014087359,0.0,0.0,-0.833009
177531122,1.0129148,0.0860826,0.05080161,0.0,0.0,-0.8389181
177553421,1.0977613,0.1111655,0.09395628,0.0,0.0,-0.83944595
177573766,0.9976141,0.10074874,0.09687073,0.0,0.0,-0.83944595
177597188,1.1960733,0.18987066,0.16701923,0.0,0.0,-0.84448886
177618291,1.1817514,0.2237509,0.22625515,0.0,0.0,-0.84596455
177638151,1.2316873,0.27137232,0.29874378,0.0,0.0,-0.8494482
177658346,1.1899936,0.28411964,0.35264617,0.0,0.0,-0.8469943
177683165,1.1100773,0.28705955,0.4060863,0.0,0.0,-0.84372735
177704184,1.0698429,0.30193663,0.4630148,0.0,0.0,-0.8458371
177726115,0.9712007,0.291844,0.5087507,0.0,0.0,-0.8462659
177746430,0.9353337,0.30464083,0.54592997,0.0,0.0,-0.84601796
177765467,0.92508245,0.3312478,0.5898362,0.0,0.0,-0.8483038
177790846,0.768525,0.2904305,0.571879,0.0,0.0,-0.8483038
177815499,0.80155027,0.34988528,0.6149022,0.0,0.0,-0.8440084
177840966,0.8027173,0.385324,0.65568435,0.0,0.0,-0.84294105
177862064,0.77293885,0.39171457,0.7006401,0.0,0.0,-0.8378179
177883754,0.7547885,0.40755284,0.7574726,0.0,0.0,-0.8340212
177906153,0.7018589,0.41084087,0.8063865,0.0,0.0,-0.8333322
177927253,0.694565,0.4032004,0.86953855,0.0,0.0,-0.8312675
177945122,0.60072064,0.34194115,0.84714776,0.0,0.0,-0.8312675
177965084,0.62724364,0.33582598,0.88995475,0.0,0.0,-0.830461
177990183,0.599917,0.31922737,0.9354521,0.0,0.0,-0.82548
178013115,0.59470975,0.30842608,0.9778315,0.0,0.0,-0.82571495
178037984,0.66608065,0.327652,1.0132118,0.0,0.0,-0.82358384
178060336,0.7061605,0.37279817,1.05715,0.0,0.0,-0.8163201
178078081,0.7684193,0.44124043,1.0963731,0.0,0.0,-0.8116338
178101042,0.78795683,0.47525316,1.1389233,0.0,0.0,-0.8027102
178122328,0.81307006,0.50899106,1.1777917,0.0,0.0,-0.79396087
178141401,0.71251774,0.44422787,1.1361355,0.0,0.0,-0.79396087
178161430,0.73158944,0.47648165,1.1655802,0.0,0.0,-0.7881472
178184470,0.718895,0.4923979,1.2108784,0.0,0.0,-0.77388483
178205421,0.7022866,0.50433683,1.2492309,0.0,0.0,-0.76054776
178226267,0.6830877,0.5120928,1.2933527,0.0,0.0,-0.74458665
178249482,0.5679734,0.4332745,1.2386943,0.0,0.0,-0.74458665
178273972,0.56427634,0.45160455,1.2617348,0.0,0.0,-0.7230758
178297798,0.5513173,0.46140438,1.272018,0.0,0.0,-0.7121608
178316001,0.5509845,0.48276716,1.2918007,0.0,0.0,-0.69898504
178337041,0.54704696,0.5109025,1.3122709,0.0,0.0,-0.6901113
178361418,0.5091985,0.51024354,1.3129747,0.0,0.0,-0.6749785
178382224,0.49849436,0.5236498,1.3284395,0.0,0.0,-0.6584565
178404119,0.51723117,0.5570548,1.3388789,0.0,0.0,-0.64153016
178428929,0.52062213,0.57013255,1.3424686,0.0,0.0,-0.6260387
178452847,0.50376153,0.5667823,1.3339312,0.0,0.0,-0.622385
178473190,0.5219033,0.6076502,1.3718324,0.0,0.0,-0.61568373
178494510,0.44572613,0.54916936,1.3128402,0.0,0.0,-0.61568373
178519012,0.45098317,0.5594653,1.3234127,0.0,0.0,-0.60662293
178543273,0.45601213,0.57761353,1.3345025,0.0,0.0,-0.59745264
178563386,0.47894552,0.601144,1.3564394,0.0,0.0,-0.59533644
178587174,0.5118931,0.62326473,1.3868284,0.0,0.0,-0.5870137
178608320,0.5205481,0.63765955,1.4113638,0.0,0.0,-0.58303857
178632199,0.5509822,0.6746964,1.4509023,0.0,0.0,-0.57364434
178652238,0.5666932,0.7022892,1.4824815,0.0,0.0,-0.56989866
178675169,0.4767824,0.62875897,1.4097642,0.0,0.0,-0.56989866
178694263,0.4944176,0.6551113,1.4408156,0.0,0.0,-0.56608564
178716147,0.52403134,0.6756949,1.4698845,0.0,0.0,-0.5568934
178736132,0.5552666,0.69811463,1.4940202,0.0,0.0,-0.55006015
178763081,0.5688881,0.69943154,1.4949604,0.0,0.0,-0.5484167
178782203,0.6004118,0.7220529,1.5085859,0.0,0.0,-0.5468155
178804172,0.62483543,0.74682915,1.5206405,0.0,0.0,-0.5454746
178824401,0.6403606,0.76166046,1.5242698,0.0,0.0,-0.5431649
178846037,0.5550878,0.67427737,1.440312,0.0,0.0,-0.5431649
178868845,0.5977245,0.6967726,1.4609747,0.0,0.0,-0.5409451
178892474,0.60686135,0.70020825,1.4575356,0.0,0.0,-0.5353599
178917202,0.61483014,0.7133511,1.4484894,0.0,0.0,-0.53483677
178936372,0.65280366,0.7553807,1.4698625,0.0,0.0,-0.53580123
178955175,0.706094,0.82568514,1.5003543,0.0,0.0,-0.5330065
178979284,0.7132528,0.8610443,1.4916644,0.0,0.0,-0.5277111
179000388,0.7462831,0.90487057,1.5082251,0.0,0.0,-0.5255842
179023016,0.63554275,0.81072056,1.3953688,0.0,0.0,-0.5255842
179048257,0.6823212,0.8497659,1.403142,0.0,0.0,-0.51681304
