timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
78973662,78973549,-0.021861013,-0.052464087,-0.049833342
78994667,78994561,-0.05425441,-0.07428401,-0.031668976
79017655,79017551,-0.08768358,-0.061127417,-0.019960307
79041739,79041636,-0.08853136,-0.033490937,0.01732589
79064666,79064565,-0.07531704,-0.0042958194,0.038166557
79086660,79086552,-0.047878195,-0.01176488,0.044147894
79106650,79106550,-0.024346,-0.03477277,0.05797831
79128652,79128551,0.005491567,-0.05609761,0.052323576
79148677,79148566,0.027509369,-0.0703854,0.050616954
79169650,79169550,0.046518598,-0.094215535,0.053279288
79189653,79189552,0.030755715,-0.095797464,0.07443466
79212663,79212559,-0.01280949,-0.077288456,0.07251821
79233866,79233765,-0.055413917,-0.0688999,0.063493446
79252664,79252563,-0.097758755,-0.052850954,0.055648398
79276744,79276640,-0.12284772,-0.05505701,0.077638656
79300660,79300554,-0.116161175,-0.082384124,0.084901676
79324678,79324564,-0.082208,-0.10322527,0.082677364
79344659,79344558,-0.072666824,-0.11132649,0.08467902
79366658,79366554,-0.0750775,-0.12848517,0.07554619
79387672,79387561,-0.12013075,-0.09028783,0.067412525
79407852,79407749,-0.15761688,-0.076033115,0.058759857
79430660,79430559,-0.15031,-0.07452451,0.058885552
79451671,79451559,-0.085040435,-0.07180509,0.063069254
79474656,79474552,0.046687175,-0.10540366,0.031144414
79495665,79495552,0.16339317,-0.12328859,0.040064834
79515660,79515559,0.26802447,-0.10139905,0.043848194
79539676,79539569,0.36327526,-0.09387592,0.029624928
79562652,79562551,0.43193042,-0.10226026,0.028365213
79582650,79582549,0.48194677,-0.08709328,0.006936174
79603667,79603564,0.530974,-0.1573723,0.00459176
79627666,79627560,0.5420374,-0.25838834,0.0021630302
79650657,79650554,0.5151526,-0.34321913,0.004615808
79674662,79674561,0.45743158,-0.40332973,-0.013529623
79694816,79694715,0.40767255,-0.44939396,-0.01996729
79715670,79715561,0.3483369,-0.4002407,-0.033610605
79738706,79738571,0.29884005,-0.3332152,-0.035412643
79761674,79761560,0.26247725,-0.29109898,-0.032417525
79783670,79783562,0.19687405,-0.28679815,-0.04638103
79807873,79807770,0.1419105,-0.2879817,-0.05833133
79831686,79831570,0.056623496,-0.28032556,-0.061032366
79851662,79851558,-0.025325615,-0.27221495,-0.059279583
79873659,79873558,-0.08993876,-0.26490977,-0.060525488
79894653,79894550,-0.111024134,-0.28045666,-0.07368751
79915658,79915554,-0.097729206,-0.280361,-0.06732556
79937652,79937551,-0.07813288,-0.21945913,-0.0623281
79958658,79958557,-0.11691743,-0.13655837,-0.080453634
79982663,79982552,-0.115678445,-0.07203499,-0.08073155
80002664,80002558,-0.1038061,0.009221192,-0.07324415
80022671,80022560,-0.08061374,0.108237535,-0.078084774
