timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
287958727,32767,32767,32767,32767,32767,32767
287963844,32767,32767,32767,2,32767,32767
287968721,32767,32767,32767,32767,-53,32767
287973834,32767,32767,32767,32767,32767,32767
287978741,32767,32767,32767,32767,-37,32767
287983817,32767,32767,32767,32767,32767,32767
287988815,32767,32767,32767,2,-24,32767
287992824,32767,32767,32767,32767,32767,32767
287996871,32767,32767,32767,32767,32767,32767
288000715,32767,32767,32767,32767,-29,32767
288004712,32767,32767,32767,32767,32767,32767
288008814,32767,32767,32767,32767,32767,32767
288012721,32767,32767,32767,32767,-33,32767
288017803,32767,32767,32767,-35,32767,32767
288022720,32767,32767,32767,32767,-19,32767
288027803,32767,32767,32767,32767,32767,32767
288036802,32767,32767,32767,32767,32767,32767
288041737,32767,32767,32767,-17,32767,32767
288046728,32767,32767,32767,32767,-33,32767
288051811,32767,32767,32767,32767,32767,32767
288056723,32767,32767,32767,32767,-19,32767
288061747,32767,32767,32767,32767,32767,32767
288066948,32767,32767,32767,-20,-8,32767
288070794,32767,32767,32767,32767,32767,32767
288075730,32767,32767,32767,32767,32767,32767
288080814,32767,32767,32767,32767,-34,32767
288085740,32767,32767,32767,32767,32767,32767
288090799,32767,32767,32767,3,-19,32767
288095718,32767,32767,32767,32767,32767,32767
288100968,32767,32767,32767,32767,-8,32767
288105730,32767,32767,32767,32767,32767,32767
288109964,32767,32767,32767,32767,32767,32767
288114733,32767,32767,32767,32767,-33,32767
288118992,32767,32767,32767,-30,32767,32767
288122714,32767,32767,32767,32767,32767,32767
288126720,32767,32767,32767,32767,-36,32767
288130800,32767,32767,32767,32767,32767,32767
288134773,32767,32767,32767,32767,32767,32767
288139818,32767,32767,32767,32767,-50,32767
288144714,32767,32767,32767,-34,32767,32767
288149795,32767,32767,32767,32767,-37,32767
288154732,32767,32767,32767,32767,32767,32767
288158806,32767,32767,32767,32767,-14,32767
288163729,32767,32767,32767,32767,32767,32767
288168805,32767,32767,32767,-17,32767,32767
288173734,32767,32767,32767,32767,-49,32767
288178827,32767,32767,32767,32767,32767,32767
288183717,32767,32767,32767,32767,-36,32767
288188807,32767,32767,32767,32767,32767,32767
288192744,32767,32767,32767,-4,-13,32767
288197803,32767,32767,32767,32767,32767,32767
288202725,32767,32767,32767,32767,32767,32767
288207808,32767,32767,32767,32767,-50,32767
288212714,32767,32767,32767,32767,32767,32767
288217799,32767,32767,32767,5,-35,32767
288222856,32767,32767,32767,32767,32767,32767
288227810,32767,32767,32767,32767,-23,32767
288231993,32767,32767,32767,32767,32767,32767
288236741,32767,32767,32767,32767,32767,32767
288244727,32767,32767,32767,-6,32767,32767
288248721,32767,32767,32767,32767,32767,32767
288252807,32767,32767,32767,32767,-46,32767
288256848,32767,32767,32767,32767,32767,32767
288261732,32767,32767,32767,32767,-23,32767
288266800,32767,32767,32767,32767,32767,32767
288270809,32767,32767,32767,-18,32767,32767
288274882,32767,32767,32767,32767,-37,32767
288278719,32767,32767,32767,32767,32767,32767
288282722,32767,32767,32767,32767,32767,32767
288286803,32767,32767,32767,32767,-44,32767
288290811,32767,32767,32767,32767,32767,32767
288295738,32767,32767,32767,-18,-14,32767
288300791,32767,32767,32767,32767,32767,32767
288305715,32767,32767,32767,32767,32767,32767
288310802,32767,32767,32767,32767,-51,32767
288314729,32767,32767,32767,32767,32767,32767
288319815,32767,32767,32767,-8,-27,32767
288324723,32767,32767,32767,32767,32767,32767
