timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
330327715,-0.014861565,0.10216221,0.035230145,0.9940327,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330379773,-0.015006175,0.10288556,0.032974668,0.9940332,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330432897,-0.0153569,0.10165654,0.030792372,0.9942243,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330483722,-0.015571799,0.09891631,0.028617337,0.9945623,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330535802,-0.015827842,0.09877248,0.025981635,0.99464494,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330588925,-0.01562151,0.09925095,0.024749696,0.994632,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330637803,-0.015709074,0.09685771,0.02564713,0.9948438,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330691799,-0.01564701,0.095030256,0.025960574,0.9950129,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330744852,-0.015905747,0.0952801,0.026769064,0.99496347,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330798740,-0.015873034,0.09461605,0.025269894,0.99506646,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330849722,-0.01583196,0.092355065,0.024277974,0.9953043,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330900818,-0.015679173,0.09098535,0.023138786,0.9954599,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
330954966,-0.015715042,0.08995473,0.020732092,0.99560606,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331005712,-0.015569043,0.08989624,0.019356988,0.99564135,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331061746,-0.0151855955,0.090635486,0.019231228,0.99558264,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331115776,-0.01421811,0.09011731,0.017792288,0.9956707,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331165816,-0.012599314,0.09295109,0.017508056,0.995437,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331217809,-0.011464061,0.09628753,0.01769387,0.9951303,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331266943,-0.010932038,0.09645389,0.018380305,0.9951077,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331325807,-0.011298874,0.09566268,0.02007519,0.9951473,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331378816,-0.011861711,0.0953003,0.019656189,0.99518377,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331431865,-0.012341259,0.0925938,0.017957915,0.9954656,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331481732,-0.0126774255,0.09064062,0.01644869,0.99566716,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331535788,-0.013166899,0.091158904,0.015892899,0.99562246,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331588721,-0.013478233,0.09352146,0.01562535,0.99540347,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331647729,-0.0136288265,0.09371046,0.015458697,0.99538624,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331700770,-0.013597593,0.09333804,0.014046259,0.9954425,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331754721,-0.01355625,0.09368602,0.011834712,0.99543923,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331805712,-0.013553466,0.094186865,0.011789671,0.9953925,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331856715,-0.013487943,0.09417993,0.012029224,0.9953912,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331905730,-0.013886468,0.09441544,0.013033428,0.9953508,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
331959791,-0.014151314,0.09473386,0.013942453,0.99530447,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332007823,-0.014220479,0.095582634,0.014994343,0.995207,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332061731,-0.014276476,0.096689954,0.014167742,0.9951114,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332110810,-0.01418794,0.0971088,0.01356507,0.99508023,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332163727,-0.013772278,0.0979816,0.013518287,0.99500114,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332222879,-0.013688695,0.09871355,0.014051588,0.9949225,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332271738,-0.013495375,0.09890777,0.013455156,0.9949141,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332324829,-0.013145282,0.100064166,0.014678701,0.9947859,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332378855,-0.013241893,0.09831648,0.017022615,0.9949215,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332427792,-0.013547999,0.094749436,0.016220555,0.9952768,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332481804,-0.013642179,0.09278465,0.016294137,0.99545944,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332534751,-0.013759269,0.094807066,0.019171238,0.99521595,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332588950,-0.014483749,0.09667506,0.023536682,0.99493235,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332642809,-0.01502047,0.09485391,0.026252517,0.99503165,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332695813,-0.015558864,0.094611354,0.027901893,0.99500155,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332749806,-0.01638753,0.096289344,0.029786838,0.9947726,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332802791,-0.017309701,0.09833733,0.032120682,0.994484,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332856730,-0.018140266,0.09877351,0.03367434,0.99437463,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332910725,-0.01891524,0.09860611,0.036327284,0.99428344,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
332963811,-0.019589597,0.10004771,0.039142706,0.9940194,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333017729,-0.019982371,0.09996901,0.040178284,0.99397826,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333066722,-0.020446567,0.09891858,0.038630005,0.99413526,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333119806,-0.020852936,0.098367386,0.039917815,0.9941307,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333168795,-0.021327661,0.0962512,0.04201827,0.99424106,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333222721,-0.021532107,0.0929445,0.043012172,0.9945088,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333275824,-0.021491947,0.09090512,0.04276834,0.9947087,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333329731,-0.021125231,0.08937937,0.042761113,0.9948551,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333378725,-0.020480765,0.08713804,0.042851195,0.9950634,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333432714,-0.019243376,0.086858034,0.042605124,0.99512327,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333485732,-0.017943365,0.08806245,0.042972885,0.9950259,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333539791,-0.016844507,0.08710814,0.044579417,0.9950584,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333588717,-0.016182343,0.083102815,0.045132674,0.9953869,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333641820,-0.015746264,0.07861235,0.045003,0.9957645,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333695809,-0.015428267,0.076765805,0.044366356,0.9959421,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333749718,-0.015149895,0.07536155,0.04360574,0.99608725,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333797756,-0.014894868,0.07408207,0.04341891,0.99619526,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333851807,-0.014796359,0.07209835,0.042248376,0.9963925,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333905721,-0.014359188,0.07116956,0.040892955,0.9965222,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
333958754,-0.013668454,0.070469804,0.04167136,0.99654937,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334012848,-0.012733843,0.071003474,0.03987994,0.9965972,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334066723,-0.011972305,0.07189951,0.038561843,0.99659425,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334119041,-0.011484057,0.071500845,0.039734438,0.9965826,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334168726,-0.011313041,0.07166379,0.039962426,0.99656373,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334223021,-0.011091063,0.07253429,0.039368976,0.9965269,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334274888,-0.010354293,0.07221776,0.038417045,0.996595,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334329723,-0.009705916,0.072992936,0.0373067,0.9965872,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334383810,-0.009510642,0.0746425,0.035982896,0.9965156,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334436813,-0.0092882635,0.075430796,0.03383848,0.99653345,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334485723,-0.009463737,0.07475658,0.033087082,0.99660784,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334539806,-0.0095647015,0.07545731,0.03343507,0.9965425,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334592793,-0.009071898,0.07923075,0.033188883,0.9962624,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334641823,-0.008955452,0.0837151,0.031762924,0.9959432,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334695733,-0.00920422,0.08844914,0.030762292,0.99556303,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334748820,-0.009385638,0.0933548,0.030442178,0.99512315,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334800735,-0.009658854,0.09536498,0.03196132,0.9948822,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334851789,-0.010197419,0.09791239,0.034764864,0.99453545,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334901005,-0.010916678,0.10295244,0.038186304,0.99389315,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
334956721,-0.012098294,0.10690277,0.04023694,0.9933814,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335007727,-0.012583976,0.10757412,0.038648706,0.9933659,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335061813,-0.012846168,0.109155856,0.037151545,0.9932471,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335110724,-0.01269925,0.111334294,0.034817424,0.9930917,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335163723,-0.012178088,0.10996921,0.03348115,0.9932963,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335212788,-0.011817887,0.1083151,0.032980848,0.9934991,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335261737,-0.011781031,0.109541245,0.032734785,0.9933732,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335314731,-0.011840089,0.11012661,0.033339307,0.99328774,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335368847,-0.011838046,0.10847845,0.034351397,0.99343467,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335422737,-0.011828172,0.109304234,0.03543156,0.99330634,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335475023,-0.011638033,0.11148538,0.03478983,0.9930887,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335524803,-0.01127491,0.1127911,0.033432435,0.99299216,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335578926,-0.010817445,0.11376128,0.03343819,0.9928864,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335630956,-0.010571433,0.114743955,0.03255877,0.9928052,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335680723,-0.010240482,0.11576899,0.032394864,0.992695,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335734943,-0.010061982,0.11713639,0.030913824,0.9925836,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335786962,-0.009852749,0.11833405,0.02896223,0.9925025,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335836733,-0.010020855,0.11664693,0.02924121,0.99269235,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335890737,-0.009516143,0.11464842,0.027138317,0.9929898,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335942792,-0.008883799,0.11551074,0.024091955,0.99297434,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
335992731,-0.008043769,0.11534086,0.022640398,0.9930354,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336046845,-0.0075759063,0.114176296,0.023639467,0.9931503,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336099795,-0.00731838,0.11403186,0.025564253,0.9931212,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336153038,-0.0069207973,0.113007165,0.025899777,0.9932325,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336202808,-0.0065942532,0.1117331,0.024300318,0.99341923,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336256931,-0.006325979,0.11106878,0.02420003,0.9934979,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336309025,-0.0062333127,0.109633125,0.025663354,0.99362123,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336363723,-0.0057373014,0.10688434,0.024409613,0.99395525,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336412947,-0.0048017534,0.10692713,0.022464521,0.9940015,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336468712,-0.0034364373,0.1068527,0.022252899,0.99401987,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336519721,-0.002951278,0.10611121,0.023992456,0.99406046,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336573800,-0.0028157479,0.10499003,0.025484934,0.9941427,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336622803,-0.0027274627,0.10549695,0.027234843,0.9940429,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336675723,-0.002891744,0.104587175,0.02655974,0.9941569,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336724822,-0.0031914855,0.10278685,0.025677113,0.9943669,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336773714,-0.0035909254,0.101944156,0.026045715,0.9944427,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336826726,-0.0041053956,0.10327061,0.026376,0.9942951,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336880816,-0.0042374544,0.10538676,0.026312789,0.9940741,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336934930,-0.0044626556,0.10723983,0.026571075,0.99386805,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
336986925,-0.0046738153,0.10841998,0.026309924,0.993746,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337036810,-0.004582098,0.10971578,0.02605696,0.9936109,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337090868,-0.0045641465,0.112118654,0.025953338,0.99334544,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337144744,-0.005013072,0.113118544,0.028211221,0.9931683,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337197809,-0.0053081666,0.11361029,0.029606583,0.99307,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337251808,-0.005497765,0.11440694,0.029143194,0.9929912,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337304791,-0.0056971554,0.115614854,0.030376172,0.9928132,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337353800,-0.006108038,0.11789009,0.03192872,0.9924945,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337407726,-0.006909986,0.11902764,0.033985797,0.9922851,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337461827,-0.0072023035,0.11809247,0.033796944,0.99240124,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337512725,-0.0073834737,0.1165541,0.033516105,0.99259126,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337563733,-0.007709841,0.115477666,0.034817256,0.9926698,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337617803,-0.0080054,0.11443221,0.03643987,0.9927303,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337672712,-0.007829719,0.11438786,0.03583459,0.99275875,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337724800,-0.0073570055,0.115810305,0.034723546,0.992637,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337777902,-0.0067616045,0.11587153,0.035114918,0.99262035,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337826850,-0.0067822863,0.11611667,0.037920818,0.9924883,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337880799,-0.0066217748,0.11766477,0.03963864,0.99223995,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337934729,-0.005735829,0.11816406,0.0376479,0.9922636,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
337987729,-0.0047605294,0.11769577,0.036794186,0.9923564,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338041727,-0.0035964802,0.116646655,0.036808874,0.9924846,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338095810,-0.002202151,0.11466644,0.03578704,0.99275684,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338148729,-0.0007480334,0.113936685,0.03501381,0.99287057,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338198815,0.00022755915,0.113580845,0.03512353,0.99290776,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338251799,0.0013634554,0.112143606,0.036119513,0.9930344,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338304723,0.0021963231,0.11063653,0.03627217,0.9931965,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338358807,0.0029019266,0.11074256,0.03607551,0.99319,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338413051,0.0036375327,0.11230623,0.035596825,0.9930292,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338465007,0.004227851,0.11316226,0.035728082,0.9929249,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338514725,0.0045196116,0.11403249,0.036876287,0.9927822,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338568889,0.004620824,0.11418945,0.037811756,0.9927285,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338620959,0.0048226276,0.11217067,0.037511237,0.992969,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338670816,0.004607605,0.11220653,0.039153762,0.9929026,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338724867,0.004136511,0.113761835,0.04083924,0.9926598,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338776824,0.004226165,0.112809904,0.040835522,0.99276817,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338831808,0.0043711993,0.112151265,0.04188715,0.9927983,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338885723,0.004367911,0.11194858,0.04266675,0.992788,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338938802,0.004323418,0.11163012,0.04479692,0.9927302,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
338992722,0.0045949146,0.10994014,0.044581607,0.99292725,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339041746,0.0047770897,0.10841466,0.04375335,0.9931309,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339094735,0.004541118,0.10767164,0.04559192,0.99313027,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339146717,0.0040770844,0.10671636,0.046975832,0.99317086,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339197731,0.0036013033,0.106498666,0.046888262,0.9932002,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339250798,0.0034838712,0.105725884,0.044986542,0.9933711,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339302718,0.0036265627,0.10292577,0.043135926,0.9937467,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339353736,0.0035562734,0.10015324,0.043489635,0.99401486,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339407764,0.0037557115,0.09781691,0.04389476,0.99422884,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339458715,0.0035524627,0.09366958,0.044643823,0.9945955,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339509808,0.0034889085,0.08753872,0.045141403,0.9951317,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339563811,0.0029415884,0.0805184,0.045248304,0.9957213,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339616801,0.0022293155,0.071585365,0.04418563,0.9964528,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339670819,0.0007639653,0.06249017,0.04230216,0.9971484,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339719742,-0.00071152917,0.056469332,0.040022172,0.9976016,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339772794,-0.0025104461,0.04968082,0.040354922,0.99794644,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339832786,-0.005462578,0.043210864,0.042228263,0.9981582,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339880813,-0.008241294,0.039592996,0.04435987,0.9981968,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339933943,-0.011830048,0.03518343,0.045512144,0.9982739,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
339984712,-0.015367688,0.028804805,0.04650384,0.9983845,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340036726,-0.019525183,0.02281423,0.047391284,0.99842495,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340089981,-0.02367419,0.018096529,0.046256755,0.998485,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340140715,-0.027656747,0.013350287,0.04535095,0.99849904,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340192714,-0.03151049,0.006860924,0.046718847,0.9983874,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340245895,-0.03570735,0.0007275654,0.046239823,0.9982918,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340294796,-0.039517477,-0.0036257096,0.046020932,0.99815196,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340348806,-0.042909488,-0.0058847554,0.047118906,0.9979499,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340402803,-0.04532169,-0.0091339,0.04711671,0.99781895,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340455729,-0.04622173,-0.0153042665,0.04772065,0.9976734,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340506714,-0.044974715,-0.020270385,0.04835765,0.99761117,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340558798,-0.04182153,-0.023694696,0.047571544,0.9977107,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340612030,-0.03667836,-0.02769917,0.04278525,0.9980265,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340662715,-0.029907988,-0.031253155,0.03602253,0.9984143,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340714794,-0.021163717,-0.03440528,0.027220858,0.99881303,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340767986,-0.010448696,-0.03639927,0.017262368,0.9991336,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340818717,0.0014898615,-0.03768136,0.0072636893,0.99926233,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340870721,0.01540942,-0.03958495,-0.005699244,0.9990812,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340923950,0.03136069,-0.041401897,-0.021506054,0.99841875,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
340977726,0.049088325,-0.041555617,-0.037115317,0.9972392,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341031799,0.06857309,-0.041473392,-0.051571835,0.9954487,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341084806,0.088875026,-0.042739857,-0.06521415,0.99298626,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341133724,0.10867581,-0.044521634,-0.07856233,0.98996735,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341184715,0.12979615,-0.043009117,-0.09260657,0.98626935,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341236799,0.15203142,-0.039857194,-0.10551621,0.9819187,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341289940,0.17572458,-0.037095584,-0.11737581,0.9767127,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341344805,0.2006732,-0.03554708,-0.12827575,0.970573,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341392805,0.22297882,-0.032837387,-0.13187464,0.9653038,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341445958,0.24776198,-0.028572489,-0.13339086,0.9591687,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341496724,0.27127624,-0.023694007,-0.13212746,0.9530951,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341548724,0.29515088,-0.018813074,-0.12610492,0.9469053,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341601891,0.31935236,-0.014342101,-0.115818396,0.94042253,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341652715,0.34225366,-0.011198524,-0.10603017,0.9335388,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341704727,0.3648807,-0.008813716,-0.09987905,0.92563957,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341758819,0.38806227,-0.0058909794,-0.094564535,0.91675,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341811740,0.41027793,-0.0032858234,-0.09092417,0.90741056,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341862722,0.43140015,-0.00035590422,-0.0855598,0.89809424,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341914800,0.4524288,0.0022465296,-0.07987637,0.8882134,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
341968025,0.472478,0.005069285,-0.076278895,0.8780208,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
342022807,0.4922406,0.008781018,-0.07427552,0.86723995,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
342074800,0.51032573,0.011351083,-0.07275634,0.8568228,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
342128732,0.5278232,0.014921989,-0.069606505,0.8463657,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
342182801,0.54454243,0.017455949,-0.06960238,0.83565813,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
