timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
306576373,0.1946902,0.024053678,0.40394637
306587851,0.19771457,0.021157902,0.40394637
306599118,0.19771457,0.021157902,0.400862
306610438,0.19771457,0.024053678,0.41011515
306621862,0.1946902,0.026949454,0.400862
306633144,0.1946902,0.024053678,0.39777765
306644428,0.18864141,0.024053678,0.40394637
306655811,0.18864141,0.024053678,0.40394637
306667083,0.18864141,0.024053678,0.40394637
306678350,0.18864141,0.026949454,0.40394637
306689802,0.18864141,0.026949454,0.40394637
306701062,0.18864141,0.026949454,0.41011515
306712333,0.18864141,0.026949454,0.4131995
306724351,0.18259265,0.02984523,0.4131995
306735873,0.17956828,0.02984523,0.4070308
306747178,0.18259265,0.026949454,0.4070308
306758506,0.17956828,0.02984523,0.4131995
306769998,0.17956828,0.02984523,0.41011515
306781276,0.17956828,0.026949454,0.41936827
306793117,0.17956828,0.02984523,0.4162839
306804444,0.18259265,0.02984523,0.41011515
306815934,0.17956828,0.026949454,0.425537
306827227,0.17956828,0.02984523,0.41011515
306838511,0.17654388,0.02984523,0.4162839
306850180,0.17654388,0.026949454,0.4131995
306861472,0.17351949,0.026949454,0.4162839
306872874,0.17049511,0.026949454,0.4131995
306884148,0.17049511,0.026949454,0.4131995
306895440,0.17049511,0.026949454,0.4162839
306906790,0.17049511,0.02984523,0.4131995
306918428,0.16747072,0.02984523,0.41936827
306930233,0.17351949,0.026949454,0.4131995
306941840,0.17351949,0.02984523,0.4162839
306953761,0.17049511,0.02984523,0.42245263
306965046,0.16747072,0.02984523,0.4131995
306976361,0.16747072,0.02984523,0.425537
306987828,0.17049511,0.032741006,0.42245263
306999119,0.16444634,0.02984523,0.4162839
307010429,0.16444634,0.02984523,0.41936827
307021863,0.16444634,0.02984523,0.4162839
307033146,0.16142195,0.026949454,0.41936827
307044460,0.16444634,0.024053678,0.4131995
307055806,0.16444634,0.024053678,0.4162839
307067080,0.16444634,0.02984523,0.425537
307078344,0.16444634,0.026949454,0.425537
307089804,0.16444634,0.02984523,0.4131995
307101090,0.16444634,0.02984523,0.41936827
307112429,0.16142195,0.02984523,0.41936827
307124042,0.15839757,0.032741006,0.425537
307135428,0.15839757,0.032741006,0.4162839
307147301,0.15839757,0.032741006,0.4131995
307159231,0.15839757,0.026949454,0.425537
307170795,0.15537319,0.026949454,0.42245263
307182121,0.15839757,0.026949454,0.41936827
307193463,0.15537319,0.02984523,0.425537
307204814,0.15234879,0.026949454,0.42245263
307216112,0.14932442,0.026949454,0.4131995
307227435,0.15234879,0.024053678,0.425537
307238788,0.15234879,0.024053678,0.425537
307250096,0.14932442,0.021157902,0.4162839
307261367,0.14630002,0.021157902,0.42245263
307272783,0.14630002,0.018262127,0.4162839
307284169,0.14630002,0.018262127,0.42245263
307295481,0.14327565,0.024053678,0.41936827
307306794,0.14025126,0.021157902,0.42245263
307318444,0.14025126,0.018262127,0.425537
307330273,0.13722686,0.018262127,0.41936827
307341886,0.14025126,0.018262127,0.425537
307353827,0.1342025,0.018262127,0.42245263
307365093,0.13722686,0.018262127,0.425537
307376431,0.1342025,0.015366351,0.425537
307387812,0.13722686,0.012470575,0.41936827
307399082,0.13722686,0.012470575,0.41936827
307410367,0.14025126,0.012470575,0.425537
307421823,0.13722686,0.015366351,0.4162839
307433097,0.13722686,0.012470575,0.41936827
307444375,0.13722686,0.0095748,0.41936827
307456278,0.13722686,0.0095748,0.4162839
307467921,0.1342025,0.0066790245,0.41936827
307479325,0.13722686,0.0066790245,0.42245263
307490793,0.1342025,0.0066790245,0.42245263
307502201,0.13722686,0.003783249,0.4131995
307513480,0.1342025,0.00088747335,0.425537
307524822,0.1342025,0.00088747335,0.425537
307536209,0.13722686,-0.0020083024,0.4286214
307548104,0.1311781,0.00088747335,0.41936827
307559441,0.1342025,-0.0020083024,0.41936827
307571113,0.1342025,-0.0020083024,0.42245263
307582433,0.13722686,-0.0020083024,0.42245263
307594141,0.13722686,-0.004904078,0.425537
307605444,0.13722686,-0.004904078,0.425537
307617070,0.14025126,-0.01069563,0.41936827
307628357,0.14025126,-0.01069563,0.41936827
307639813,0.14025126,-0.01069563,0.425537
307651257,0.14025126,-0.013591405,0.425537
307662798,0.14025126,-0.013591405,0.425537
307674476,0.14327565,-0.013591405,0.42245263
307685864,0.14630002,-0.013591405,0.425537
307697203,0.14630002,-0.01648718,0.4162839
307708464,0.14630002,-0.01648718,0.42245263
307719976,0.14630002,-0.019382956,0.41936827
307731247,0.14932442,-0.019382956,0.425537
307742761,0.14630002,-0.019382956,0.41936827
307754018,0.14630002,-0.019382956,0.41936827
307765322,0.14932442,-0.019382956,0.41936827
307777186,0.14630002,-0.022278732,0.425537
307788496,0.14630002,-0.022278732,0.42245263
307800430,0.14630002,-0.022278732,0.4286214
307811806,0.14630002,-0.022278732,0.42245263
307823096,0.14932442,-0.022278732,0.425537
307834372,0.14630002,-0.022278732,0.425537
307846214,0.14932442,-0.025174508,0.4286214
307857886,0.14630002,-0.022278732,0.41936827
307869149,0.14630002,-0.025174508,0.41936827
307880433,0.14932442,-0.025174508,0.42245263
307891858,0.14630002,-0.025174508,0.41936827
307903127,0.14932442,-0.028070282,0.425537
307914431,0.14932442,-0.028070282,0.42245263
307925806,0.14932442,-0.028070282,0.41936827
307937183,0.14932442,-0.030966057,0.42245263
307948473,0.15234879,-0.030966057,0.41936827
307959791,0.15537319,-0.030966057,0.4286214
307971169,0.15234879,-0.030966057,0.4162839
307982443,0.15537319,-0.030966057,0.42245263
307993871,0.15839757,-0.025174508,0.41936827
308005136,0.15839757,-0.025174508,0.42245263
308016429,0.15537319,-0.022278732,0.41936827
308028068,0.15537319,-0.019382956,0.4162839
308039440,0.15537319,-0.019382956,0.41936827
308051198,0.15839757,-0.01648718,0.425537
308062471,0.15537319,-0.01648718,0.42245263
308073802,0.15537319,-0.01648718,0.41936827
308085222,0.15234879,-0.013591405,0.4131995
308096504,0.14932442,-0.013591405,0.42245263
308107855,0.15234879,-0.01069563,0.41936827
308119116,0.15234879,-0.01069563,0.4162839
308130428,0.14932442,-0.0077998536,0.41936827
308142338,0.15234879,-0.0077998536,0.41936827
308153975,0.15234879,-0.004904078,0.4162839
308165261,0.15234879,-0.004904078,0.425537
308176788,0.15234879,-0.004904078,0.425537
308188061,0.15234879,-0.0020083024,0.41936827
308199320,0.15234879,-0.0020083024,0.41936827
308210796,0.14932442,0.003783249,0.41936827
308222437,0.14630002,0.0066790245,0.4162839
308234315,0.14630002,0.0095748,0.4131995
308246301,0.14630002,0.012470575,0.42245263
308257914,0.14327565,0.015366351,0.425537
308269191,0.14327565,0.018262127,0.42245263
308280496,0.14025126,0.021157902,0.42245263
308291882,0.14327565,0.024053678,0.42245263
308303149,0.14025126,0.026949454,0.425537
308314432,0.14327565,0.024053678,0.42245263
308325865,0.14025126,0.026949454,0.4286214
308337127,0.14025126,0.032741006,0.42245263
308348432,0.13722686,0.032741006,0.42245263
308359785,0.1342025,0.03563678,0.43787453
308371168,0.13722686,0.038532555,0.4286214
308382429,0.1311781,0.04142833,0.43170577
308393868,0.1342025,0.04142833,0.425537
308405136,0.1311781,0.044324107,0.43170577
308416429,0.1311781,0.044324107,0.43170577
308428070,0.1311781,0.044324107,0.4286214
308440979,0.12815373,0.047219884,0.4286214
308452288,0.12815373,0.047219884,0.43170577
308463765,0.12815373,0.05011566,0.425537
308475093,0.12815373,0.05011566,0.43170577
308486369,0.12815373,0.055907212,0.43479013
308498146,0.12512933,0.058802985,0.43170577
308509445,0.12512933,0.058802985,0.42245263
308520970,0.12512933,0.061698765,0.425537
308532451,0.12210494,0.058802985,0.4286214
308543823,0.12512933,0.058802985,0.43170577
308555273,0.12512933,0.061698765,0.4286214
308566770,0.12210494,0.06749031,0.4286214
308578764,0.12210494,0.06749031,0.425537
308590174,0.12210494,0.07038609,0.425537
308601430,0.119080566,0.07328187,0.425537
308612855,0.12210494,0.07617764,0.425537
308624151,0.116056174,0.07328187,0.425537
308635443,0.116056174,0.07617764,0.43170577
308646968,0.116056174,0.079073414,0.4286214
308658230,0.116056174,0.07617764,0.43170577
308669501,0.116056174,0.079073414,0.425537
308680840,0.116056174,0.079073414,0.42245263
308692198,0.11303179,0.079073414,0.41936827
308703477,0.11303179,0.081969194,0.425537
308714797,0.11303179,0.08486497,0.425537
308726343,0.110007405,0.08486497,0.425537
308738344,0.11303179,0.08776074,0.41936827
308749805,0.11303179,0.08776074,0.42245263
308761802,0.10698302,0.09065652,0.4162839
308773111,0.10395864,0.0935523,0.4131995
308784439,0.10395864,0.0935523,0.42245263
308795802,0.10698302,0.0935523,0.425537
308807167,0.10395864,0.0935523,0.41936827
308818433,0.10698302,0.09644807,0.42245263
308830367,0.10395864,0.09644807,0.41936827
308842068,0.100934245,0.09644807,0.41936827
308853434,0.100934245,0.099343844,0.42245263
308864858,0.100934245,0.099343844,0.4131995
308876133,0.100934245,0.102239616,0.425537
308887433,0.10395864,0.102239616,0.41936827
308898867,0.09790986,0.105135396,0.4131995
308910131,0.100934245,0.108031176,0.4162839
308921455,0.09790986,0.108031176,0.41936827
308932828,0.09790986,0.11382272,0.41936827
308944094,0.09790986,0.11382272,0.41936827
308955429,0.094885476,0.11382272,0.41936827
308967244,0.09186109,0.11382272,0.41936827
308978784,0.09186109,0.11092695,0.425537
308990170,0.09186109,0.11382272,0.425537
309001453,0.09186109,0.11382272,0.41936827
309012820,0.08581232,0.11382272,0.42245263
309024118,0.08883671,0.11382272,0.42245263
309035433,0.08883671,0.11671849,0.425537
309046878,0.08883671,0.12251005,0.4286214
309058146,0.08883671,0.12251005,0.42245263
309069430,0.08883671,0.11961427,0.41936827
309080800,0.08883671,0.12251005,0.4162839
309092201,0.08581232,0.12251005,0.4162839
309103484,0.08883671,0.12251005,0.41936827
309115115,0.08883671,0.12251005,0.425537
309126433,0.08581232,0.1283016,0.4131995
309137994,0.08883671,0.1283016,0.425537
309149332,0.08581232,0.13119738,0.4286214
309161098,0.08581232,0.13119738,0.42245263
309172428,0.08278793,0.13119738,0.4286214
309184183,0.08278793,0.13119738,0.42245263
309195512,0.08278793,0.13409315,0.425537
309207165,0.08581232,0.13698894,0.41936827
309218438,0.08581232,0.13698894,0.4162839
309229834,0.08581232,0.1398847,0.425537
309241183,0.08278793,0.14278048,0.4286214
309252467,0.08278793,0.14278048,0.425537
309264265,0.07976355,0.14567626,0.41936827
309275697,0.07976355,0.14567626,0.41936827
309287332,0.08278793,0.14857203,0.4162839
309298866,0.08278793,0.14857203,0.4131995
309310125,0.08581232,0.15146782,0.4162839
309321432,0.08581232,0.15146782,0.4162839
309332832,0.08581232,0.15436357,0.4162839
309344121,0.08581232,0.15146782,0.4162839
309355433,0.08581232,0.15146782,0.4131995
309367225,0.08581232,0.15725936,0.41936827
309378867,0.08883671,0.15725936,0.41936827
309390143,0.08581232,0.15725936,0.4131995
309401433,0.08883671,0.1630509,0.4070308
309412775,0.08581232,0.1630509,0.4131995
309424175,0.08278793,0.1630509,0.41011515
309435494,0.08581232,0.1630509,0.41011515
309446841,0.08581232,0.1630509,0.4131995
309458181,0.08278793,0.1630509,0.41011515
309469489,0.08581232,0.16594669,0.4131995
309480850,0.08581232,0.16884245,0.41011515
309492129,0.08278793,0.17173824,0.41011515
309503441,0.08278793,0.17173824,0.40394637
309515132,0.08581232,0.16884245,0.41011515
309526459,0.08581232,0.16884245,0.40394637
309538338,0.08581232,0.16884245,0.4162839
309549873,0.08883671,0.16884245,0.4070308
309561838,0.08883671,0.17173824,0.41011515
309573125,0.08883671,0.17173824,0.4070308
309584452,0.08883671,0.17173824,0.4070308
309595823,0.08581232,0.17173824,0.400862
309607104,0.08581232,0.17463402,0.39777765
309618373,0.08581232,0.17752978,0.4070308
309630089,0.08581232,0.17752978,0.40394637
309641374,0.08581232,0.18042557,0.4070308
309653016,0.08581232,0.18042557,0.40394637
309664296,0.08883671,0.18042557,0.4070308
309676021,0.08581232,0.18332133,0.400862
309687454,0.08883671,0.18332133,0.4070308
309698804,0.08278793,0.18621711,0.39777765
309710071,0.08278793,0.18621711,0.400862
309721433,0.07976355,0.18621711,0.3946933
309732856,0.07673917,0.18621711,0.400862
309744138,0.07976355,0.1891129,0.39777765
309755433,0.08278793,0.1891129,0.40394637
309767277,0.07976355,0.1891129,0.39777765
309778858,0.08278793,0.1891129,0.400862
309790129,0.08278793,0.19200866,0.400862
309801429,0.07976355,0.19490445,0.40394637
309812877,0.07976355,0.19200866,0.400862
309824143,0.07976355,0.19200866,0.40394637
309835432,0.07976355,0.19490445,0.400862
309846865,0.07673917,0.19490445,0.3946933
309858129,0.07673917,0.19200866,0.39777765
309869443,0.073714785,0.19200866,0.39777765
309880971,0.07673917,0.19200866,0.3946933
309892238,0.07673917,0.19490445,0.40394637
309904010,0.073714785,0.19490445,0.400862
309915483,0.073714785,0.19490445,0.3946933
309927068,0.0706904,0.19200866,0.40394637
309938435,0.0706904,0.19200866,0.40394637
309949802,0.0706904,0.19490445,0.400862
309961201,0.0706904,0.19490445,0.39777765
309972985,0.0706904,0.19490445,0.40394637
309984245,0.0706904,0.19200866,0.3946933
309995789,0.06766601,0.19200866,0.400862
310007050,0.06766601,0.19490445,0.3916089
310018310,0.06766601,0.19200866,0.40394637
310029800,0.06766601,0.19780022,0.400862
310041095,0.06766601,0.19490445,0.39777765
310052445,0.064641625,0.19780022,0.400862
310064325,0.058592856,0.20069599,0.400862
310076049,0.06161724,0.19780022,0.400862
310087428,0.06161724,0.20069599,0.39777765
310098799,0.058592856,0.20069599,0.39777765
310110084,0.058592856,0.20069599,0.39777765
310121442,0.058592856,0.20069599,0.3916089
310132862,0.058592856,0.20359176,0.39777765
310144119,0.055568468,0.20359176,0.3916089
310155436,0.052544083,0.20069599,0.400862
310167301,0.052544083,0.20069599,0.3946933
310178900,0.0495197,0.19780022,0.39777765
310190180,0.0495197,0.19780022,0.400862
310201493,0.0495197,0.19780022,0.3916089
310212773,0.0495197,0.20069599,0.38852453
310224169,0.0495197,0.19780022,0.39777765
310235435,0.0495197,0.20069599,0.400862
310246869,0.0495197,0.20069599,0.39777765
310258146,0.0495197,0.20069599,0.40394637
310269448,0.046495315,0.20069599,0.39777765
310280868,0.046495315,0.20069599,0.3946933
310292148,0.04347093,0.20069599,0.39777765
310303450,0.046495315,0.20069599,0.3946933
310314793,0.04347093,0.20359176,0.400862
310326177,0.046495315,0.20359176,0.39777765
310337437,0.046495315,0.20359176,0.39777765
310349071,0.0495197,0.20069599,0.39777765
310360428,0.0495197,0.20359176,0.39777765
310372329,0.052544083,0.20359176,0.40394637
310383813,0.0495197,0.20359176,0.39777765
310395768,0.0495197,0.20359176,0.400862
310407055,0.046495315,0.20359176,0.400862
310418319,0.046495315,0.20359176,0.3946933
310429831,0.04347093,0.20359176,0.41011515
310441088,0.0495197,0.20069599,0.40394637
310452428,0.046495315,0.20359176,0.3946933
310464351,0.04347093,0.20069599,0.3916089
310476026,0.04347093,0.20069599,0.39777765
310487445,0.040446546,0.19780022,0.3916089
310498837,0.04347093,0.20069599,0.39777765
310510118,0.040446546,0.20069599,0.38852453
310521429,0.04347093,0.19780022,0.3946933
310532839,0.040446546,0.20069599,0.39777765
310544115,0.04347093,0.19780022,0.39777765
310555454,0.040446546,0.20069599,0.3946933
310567310,0.04347093,0.19780022,0.39777765
310578869,0.040446546,0.20069599,0.400862
310590131,0.040446546,0.20069599,0.40394637
310601441,0.040446546,0.19780022,0.40394637
310612863,0.04347093,0.19780022,0.40394637
310624134,0.04347093,0.19780022,0.3946933
310635431,0.04347093,0.19780022,0.3916089
310646853,0.04347093,0.19780022,0.3946933
310658121,0.037422158,0.19780022,0.3946933
310669431,0.040446546,0.19490445,0.39777765
310680788,0.040446546,0.19490445,0.39777765
310692179,0.04347093,0.19490445,0.400862
310703515,0.040446546,0.19490445,0.39777765
310715225,0.04347093,0.19490445,0.3946933
310726500,0.04347093,0.19780022,0.39777765
310738428,0.04347093,0.19780022,0.400862
310749825,0.040446546,0.19780022,0.40394637
310761103,0.040446546,0.19780022,0.3946933
310772400,0.040446546,0.19780022,0.40394637
310783846,0.037422158,0.19490445,0.39777765
310795308,0.034397773,0.19490445,0.400862
310806968,0.034397773,0.19490445,0.400862
310818231,0.037422158,0.19490445,0.39777765
310829510,0.034397773,0.19490445,0.39777765
310841010,0.034397773,0.19490445,0.400862
310852313,0.034397773,0.19200866,0.39777765
310864353,0.037422158,0.19490445,0.400862
310875962,0.037422158,0.19490445,0.400862
310887339,0.037422158,0.19780022,0.3946933
310898819,0.037422158,0.19490445,0.39777765
310910089,0.040446546,0.19780022,0.39777765
310921439,0.037422158,0.19780022,0.3946933
310932828,0.037422158,0.19780022,0.3916089
310944088,0.037422158,0.19780022,0.3916089
310955441,0.034397773,0.19490445,0.39777765
310966865,0.037422158,0.19490445,0.39777765
310978876,0.037422158,0.19780022,0.3946933
310990198,0.037422158,0.19780022,0.40394637
311001482,0.034397773,0.19780022,0.39777765
311012850,0.03137339,0.19490445,0.39777765
311024111,0.034397773,0.19490445,0.3916089
311035433,0.034397773,0.19780022,0.3916089
311046849,0.034397773,0.19780022,0.3946933
311058117,0.034397773,0.20069599,0.38852453
311069442,0.034397773,0.20069599,0.3946933
311080879,0.034397773,0.20069599,0.39777765
311092153,0.034397773,0.20359176,0.3946933
311103428,0.028349003,0.20359176,0.3946933
311114791,0.028349003,0.20069599,0.3946933
311126179,0.03137339,0.20069599,0.3916089
311137452,0.03137339,0.20069599,0.3946933
311148846,0.034397773,0.20069599,0.3946933
311160115,0.03137339,0.20069599,0.400862
311171410,0.03137339,0.20069599,0.39777765
311183023,0.03137339,0.20069599,0.3916089
311194315,0.028349003,0.19490445,0.3916089
311206172,0.03137339,0.19490445,0.39777765
311217446,0.034397773,0.19780022,0.3916089
311228793,0.034397773,0.19780022,0.3916089
311240192,0.03137339,0.20069599,0.39777765
311251485,0.03137339,0.19780022,0.3916089
311263421,0.03137339,0.19780022,0.3946933
311274970,0.028349003,0.20069599,0.3946933
311286233,0.03137339,0.20069599,0.3946933
311297758,0.03137339,0.20069599,0.3916089
311309083,0.03137339,0.20359176,0.3946933
311320433,0.03137339,0.20069599,0.3916089
311331806,0.03137339,0.20648754,0.400862
311343169,0.03137339,0.20648754,0.3946933
311354433,0.028349003,0.20359176,0.38852453
311367383,0.028349003,0.20359176,0.3946933
311378977,0.025324617,0.20359176,0.3916089
311390238,0.025324617,0.20069599,0.38852453
311401505,0.025324617,0.20069599,0.400862
311412870,0.028349003,0.20069599,0.38852453
311424136,0.028349003,0.20069599,0.3946933
311435495,0.025324617,0.20069599,0.39777765
311446873,0.028349003,0.20359176,0.3916089
311458147,0.028349003,0.20359176,0.3946933
311469431,0.02230023,0.20069599,0.3916089
311480790,0.025324617,0.20069599,0.3916089
311492178,0.025324617,0.20359176,0.39777765
311503470,0.025324617,0.20359176,0.38852453
311514863,0.028349003,0.20359176,0.400862
311526127,0.025324617,0.20359176,0.3946933
311537432,0.025324617,0.19780022,0.3946933
311548798,0.025324617,0.19780022,0.38235575
311560109,0.02230023,0.19780022,0.3946933
311571379,0.025324617,0.19780022,0.39777765
311583088,0.025324617,0.19780022,0.39777765
311594377,0.025324617,0.19780022,0.3946933
311606258,0.02230023,0.19490445,0.3946933
311617740,0.025324617,0.19200866,0.3946933
311629812,0.02230023,0.19200866,0.400862
311641099,0.02230023,0.19200866,0.39777765
311652439,0.02230023,0.19490445,0.3946933
311663853,0.02230023,0.19200866,0.3946933
311675129,0.016251462,0.1891129,0.3946933
311686440,0.016251462,0.1891129,0.400862
311698294,0.019275848,0.19490445,0.39777765
311710170,0.019275848,0.19490445,0.39777765
311721448,0.016251462,0.19490445,0.39777765
311732858,0.016251462,0.19200866,0.3946933
311744200,0.016251462,0.19200866,0.400862
311755505,0.019275848,0.19200866,0.39777765
311767415,0.019275848,0.19200866,0.4070308
311778982,0.019275848,0.19200866,0.3946933
311790282,0.016251462,0.1891129,0.400862
311801685,0.016251462,0.1891129,0.3946933
311813101,0.019275848,0.18621711,0.3916089
311824377,0.019275848,0.18621711,0.39777765
311836164,0.019275848,0.1891129,0.400862
311847486,0.016251462,0.18621711,0.3946933
311859283,0.019275848,0.18621711,0.400862
311870874,0.016251462,0.1891129,0.400862
311882827,0.013227076,0.1891129,0.400862
311894190,0.013227076,0.1891129,0.39777765
311905495,0.013227076,0.1891129,0.400862
311917103,0.013227076,0.1891129,0.39777765
311928428,0.016251462,0.1891129,0.4070308
311940128,0.016251462,0.19200866,0.40394637
311951432,0.013227076,0.1891129,0.3946933
311963128,0.013227076,0.1891129,0.3946933
311974432,0.013227076,0.18621711,0.40394637
311985796,0.010202691,0.1891129,0.39777765
311997080,0.013227076,0.18621711,0.40394637
312008449,0.010202691,0.18621711,0.3916089
312019871,0.010202691,0.18621711,0.39777765
312031158,0.016251462,0.18621711,0.40394637
312042429,0.016251462,0.1891129,0.39777765
312054410,0.013227076,0.1891129,0.400862
312065933,0.010202691,0.1891129,0.39777765
312077198,0.010202691,0.18621711,0.3946933
312088494,0.013227076,0.1891129,0.3946933
312099903,0.013227076,0.19200866,0.3946933
312111188,0.010202691,0.19200866,0.40394637
312122481,0.010202691,0.1891129,0.3916089
312133993,0.013227076,0.1891129,0.3916089
312145332,0.013227076,0.1891129,0.3946933
312157008,0.013227076,0.19490445,0.3946933
312168399,0.013227076,0.19490445,0.40394637
312180273,0.016251462,0.19200866,0.400862
312191666,0.013227076,0.19200866,0.3946933
312203117,0.013227076,0.19200866,0.3916089
312214969,0.013227076,0.19200866,0.400862
312226269,0.013227076,0.19200866,0.40394637
312237855,0.013227076,0.19490445,0.3916089
312249120,0.013227076,0.19200866,0.3916089
312260431,0.013227076,0.1891129,0.3946933
312272438,0.016251462,0.19200866,0.39777765
312284201,0.013227076,0.19200866,0.3946933
312295492,0.010202691,0.19490445,0.3946933
312306819,0.013227076,0.19490445,0.40394637
312318176,0.010202691,0.19490445,0.3946933
312329476,0.013227076,0.19490445,0.3946933
312341099,0.010202691,0.19200866,0.400862
312352800,0.010202691,0.1891129,0.400862
312364197,0.013227076,0.1891129,0.39777765
312375757,0.013227076,0.19200866,0.40394637
312387013,0.010202691,0.19200866,0.3946933
312398318,0.0071783056,0.1891129,0.40394637
312409837,0.010202691,0.1891129,0.3946933
312421108,0.010202691,0.1891129,0.400862
312432429,0.013227076,0.1891129,0.4070308
312444119,0.013227076,0.1891129,0.400862
312455432,0.013227076,0.1891129,0.40394637
312467302,0.016251462,0.18621711,0.400862
312478772,0.016251462,0.18332133,0.3946933
312490190,0.016251462,0.18621711,0.3916089
312502115,0.019275848,0.1891129,0.4070308
312513434,0.019275848,0.1891129,0.40394637
312524801,0.016251462,0.18621711,0.400862
312536107,0.019275848,0.18621711,0.400862
312547431,0.013227076,0.18621711,0.400862
312558860,0.013227076,0.1891129,0.40394637
312570127,0.013227076,0.1891129,0.400862
312581439,0.016251462,0.19200866,0.39777765
312592790,0.016251462,0.1891129,0.3946933
312604106,0.016251462,0.1891129,0.39777765
312615428,0.016251462,0.1891129,0.39777765
312627151,0.013227076,0.1891129,0.39777765
312638462,0.016251462,0.1891129,0.40394637
312650082,0.019275848,0.18621711,0.40394637
312661371,0.019275848,0.18621711,0.40394637
312673128,0.016251462,0.18621711,0.39777765
312684431,0.019275848,0.18621711,0.40394637
312696184,0.016251462,0.18332133,0.3946933
312707761,0.019275848,0.18332133,0.400862
312719073,0.02230023,0.18042557,0.40394637
312730375,0.02230023,0.18332133,0.400862
312741868,0.02230023,0.18621711,0.40394637
312753149,0.019275848,0.1891129,0.40394637
312764444,0.019275848,0.18621711,0.400862
312775829,0.019275848,0.18621711,0.40394637
312787084,0.019275848,0.18332133,0.4070308
312798369,0.02230023,0.18332133,0.40394637
312809849,0.019275848,0.18332133,0.4070308
312821109,0.019275848,0.18332133,0.4070308
312832433,0.019275848,0.18621711,0.40394637
312844123,0.016251462,0.18332133,0.40394637
312855459,0.013227076,0.18042557,0.4070308
312867329,0.016251462,0.18042557,0.40394637
312879297,0.019275848,0.18332133,0.400862
312890845,0.019275848,0.18621711,0.4070308
312902133,0.019275848,0.1891129,0.41011515
312913442,0.019275848,0.18621711,0.400862
312924863,0.016251462,0.18332133,0.4070308
312936127,0.019275848,0.18621711,0.40394637
312947433,0.016251462,0.18621711,0.3946933
312958808,0.02230023,0.18621711,0.39777765
312970170,0.019275848,0.18621711,0.400862
312981509,0.02230023,0.1891129,0.4070308
312992880,0.019275848,0.1891129,0.400862
313004136,0.02230023,0.1891129,0.400862
313015432,0.019275848,0.1891129,0.4070308
313026792,0.019275848,0.18621711,0.41011515
313038169,0.019275848,0.1891129,0.400862
313049434,0.016251462,0.18621711,0.40394637
313061091,0.016251462,0.1891129,0.400862
313072433,0.016251462,0.18621711,0.39777765
313084370,0.013227076,0.1891129,0.40394637
313096255,0.013227076,0.1891129,0.40394637
313107786,0.016251462,0.1891129,0.41011515
313119096,0.016251462,0.1891129,0.39777765
313130429,0.016251462,0.1891129,0.40394637
313141857,0.019275848,0.19200866,0.40394637
313153123,0.016251462,0.18621711,0.40394637
313164435,0.016251462,0.1891129,0.40394637
313175805,0.019275848,0.1891129,0.40394637
313187097,0.016251462,0.1891129,0.40394637
313198378,0.016251462,0.1891129,0.400862
313210236,0.016251462,0.18621711,0.41011515
313221860,0.019275848,0.1891129,0.40394637
313233341,0.013227076,0.18621711,0.4070308
313244794,0.013227076,0.18621711,0.400862
313256205,0.013227076,0.18621711,0.39777765
313267487,0.013227076,0.18332133,0.40394637
313279312,0.016251462,0.18332133,0.40394637
313290889,0.016251462,0.18332133,0.40394637
313302200,0.019275848,0.18621711,0.400862
313313520,0.019275848,0.18621711,0.40394637
313325102,0.02230023,0.18621711,0.400862
313336379,0.019275848,0.18621711,0.40394637
313348101,0.02230023,0.18621711,0.40394637
313359461,0.019275848,0.1891129,0.400862
313371345,0.019275848,0.18621711,0.40394637
313382811,0.016251462,0.1891129,0.400862
313394777,0.019275848,0.18332133,0.40394637
313406033,0.016251462,0.18332133,0.4070308
313417316,0.016251462,0.18621711,0.39777765
313429096,0.013227076,0.18332133,0.40394637
313440429,0.019275848,0.18332133,0.40394637
313451868,0.016251462,0.18332133,0.40394637
313463376,0.016251462,0.18621711,0.39777765
313475103,0.016251462,0.18621711,0.40394637
313486440,0.016251462,0.18621711,0.3946933
313497807,0.016251462,0.18621711,0.41011515
313509099,0.016251462,0.18621711,0.39777765
313520448,0.019275848,0.18621711,0.40394637
313531827,0.019275848,0.18621711,0.40394637
313543089,0.019275848,0.1891129,0.400862
313554355,0.019275848,0.18621711,0.4070308
313565788,0.016251462,0.18621711,0.40394637
313577043,0.016251462,0.18332133,0.4070308
313588327,0.016251462,0.18332133,0.40394637
313600221,0.016251462,0.18332133,0.400862
313611842,0.019275848,0.18042557,0.3946933
313623105,0.016251462,0.18042557,0.400862
313634429,0.016251462,0.18042557,0.41011515
313645860,0.019275848,0.18042557,0.39777765
313657128,0.019275848,0.18042557,0.40394637
313668428,0.016251462,0.18332133,0.41011515
313679876,0.019275848,0.18332133,0.40394637
313691148,0.019275848,0.18332133,0.40394637
313702479,0.016251462,0.18332133,0.40394637
313714226,0.016251462,0.18332133,0.400862
313725764,0.016251462,0.18332133,0.400862
313737438,0.019275848,0.18042557,0.3916089
313748801,0.019275848,0.17752978,0.40394637
313760099,0.019275848,0.17752978,0.40394637
313771433,0.019275848,0.17752978,0.41011515
313782797,0.02230023,0.18042557,0.4070308
313794176,0.02230023,0.17752978,0.40394637
313805964,0.019275848,0.17752978,0.39777765
313817232,0.019275848,0.17463402,0.400862
313828515,0.019275848,0.17463402,0.41011515
313839863,0.02230023,0.17752978,0.40394637
313851201,0.02230023,0.17752978,0.400862
