timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status
170940281,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171951212,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172963145,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173966236,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174977008,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175987391,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176990329,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178000811,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179011854,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180021860,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181025927,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182034828,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183039406,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184039803,135721385,304676911,304152591,304676911,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
