timestamp,timestamp_sample,device_id,x,y,z,temperature
469248653,469248484,5373970,0.7494663,-0.6830855,-11.285651,17.279999
470249952,470249779,5373970,1.9348903,-0.49344528,-9.631446,18.24
471251014,471250842,5373970,1.4144602,-1.9441932,-10.182848,17.279999
472252189,472252029,5373970,-0.53233355,3.0148995,-9.118739,18.24
473253376,473253202,5373970,-0.53233355,1.9623961,-8.741464,18.24
474250023,474249862,5373970,-0.638347,3.413144,-10.676208,17.279999
475253485,475253319,5373970,-0.22393055,1.9908422,-11.130872,17.279999
476252399,476252226,5373970,0.93258053,0.99523085,-9.360581,17.279999
477255829,477255669,5373970,1.1060572,-0.13312875,-10.415017,17.279999
478257007,478256842,5373970,0.30613706,2.0666983,-6.6809616,17.279999
479258188,479258024,5373970,0.6241776,1.7158638,-8.383536,17.279999
480266144,480265984,5373970,-0.36849442,3.2709138,-11.237283,17.279999
481265063,481264902,5373970,-0.3106689,1.5167415,-11.034135,17.279999
482268529,482268350,5373970,0.40251297,2.2563386,-8.915591,17.279999
483267430,483267262,5373970,-0.060091484,0.57802224,-8.8382015,17.279999
484268645,484268479,5373970,2.4649577,-0.7494596,-10.173174,17.279999
485272056,485271884,5373970,0.31577462,2.5882092,-8.190062,17.279999
486270965,486270802,5373970,0.88439256,0.8719647,-12.639973,17.279999
487276668,487276504,5373970,0.7301911,2.464943,-9.776552,17.279999
488280108,488279944,5373970,-0.19501777,2.559763,-11.846727,17.279999
491290434,491290262,5373970,0.09411,1.2891732,-6.439119,17.279999
492289349,492289182,5373970,-0.41668242,0.24615179,-9.012328,17.279999
493295044,493294884,5373970,1.2217083,1.877058,-7.793439,17.279999
494298607,494298436,5373970,3.1106765,0.028065477,-9.118739,17.279999
495299712,495299552,5373970,-1.418992,0.93833876,-10.318279,17.279999
496298599,496298423,5373970,-1.418992,0.6254323,-10.008721,17.279999
497300022,497299862,5373970,-0.82146126,0.86248267,-9.824921,17.279999
