timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
282971693,282971558,0.024812434,-0.042700637,0.08175641,0.5239139,0.0,0.0,0.0,1.0
283074696,283074560,0.015870815,-0.03270963,0.07165195,0.5287467,0.0,0.0,0.0,1.0
283175693,283175554,-0.03535905,-0.024088668,0.074355766,0.53851116,0.0,0.0,0.0,1.0
283274737,283274595,0.05937699,-0.059693158,0.069506265,0.5435069,0.0,0.0,0.0,1.0
283376694,283376552,-0.021135563,-0.018855069,0.07226734,0.54661,0.0,0.0,0.0,1.0
283478696,283478551,0.08383001,-0.05873617,0.07027787,0.5549694,0.0,0.0,0.0,1.0
283580847,283580703,0.009696454,-0.04680425,0.064058065,0.55554825,0.0,0.0,0.0,1.0
283682710,283682563,0.017174518,-0.050531365,0.058237642,0.5581696,0.0,0.0,0.0,1.0
283783699,283783554,0.042389475,-0.06617159,0.056367777,0.5515054,0.0,0.0,0.0,1.0
283886688,283886556,0.03641356,-0.06524353,0.05365631,0.55060154,0.0,0.0,0.0,1.0
283989850,283989714,-0.030875787,-0.04888647,0.05881583,0.552693,0.0,0.0,0.0,1.0
284091701,284091567,0.080500335,-0.026352258,0.062664635,0.55328864,0.0,0.0,0.0,1.0
284190706,284190555,0.025180975,-0.026089191,0.066971734,0.5535306,0.0,0.0,0.0,1.0
284293685,284293549,0.06982702,-0.029256525,0.07589858,0.5532598,0.0,0.0,0.0,1.0
284394700,284394563,0.050162643,-0.035266798,0.08156927,0.54707676,0.0,0.0,0.0,1.0
284493840,284493709,0.015731672,-0.03775022,0.077231035,0.5460055,0.0,0.0,0.0,1.0
284595693,284595561,0.024624027,-0.01258213,0.08383618,0.5511513,0.0,0.0,0.0,1.0
284697691,284697560,0.025904438,-0.03306324,0.09588449,0.559173,0.0,0.0,0.0,1.0
284798696,284798554,0.059641685,-0.036522206,0.08709394,0.5654047,0.0,0.0,0.0,1.0
284902853,284902715,0.009326261,-0.024029605,0.08627977,0.56855744,0.0,0.0,0.0,1.0
285004698,285004565,-0.00823037,-0.02302631,0.08654559,0.5704946,0.0,0.0,0.0,1.0
285108694,285108560,0.011380103,-0.037187077,0.09067655,0.57100976,0.0,0.0,0.0,1.0
285209701,285209565,0.025893167,-0.018385276,0.09235156,0.5686031,0.0,0.0,0.0,1.0
285308683,285308552,0.022462113,-0.013639248,0.09695468,0.56964535,0.0,0.0,0.0,1.0
285410683,285410549,0.061851535,-0.022575729,0.09844012,0.57741404,0.0,0.0,0.0,1.0
285512698,285512550,0.029386083,-0.031326428,0.09644659,0.57805985,0.0,0.0,0.0,1.0
285614831,285614692,0.03750129,-0.02802118,0.09201944,0.5753058,0.0,0.0,0.0,1.0
285715685,285715549,0.029757535,-0.025634449,0.094055384,0.57508034,0.0,0.0,0.0,1.0
285815688,285815556,0.05524271,-0.0058018565,0.09548156,0.57070345,0.0,0.0,0.0,1.0
285917697,285917560,0.034245167,-0.049520385,0.09829372,0.5666431,0.0,0.0,0.0,1.0
286019698,286019560,0.06399177,0.013840381,0.094770454,0.5642679,0.0,0.0,0.0,1.0
286122687,286122551,0.03374724,-0.017390879,0.0971802,0.5693699,0.0,0.0,0.0,1.0
286224695,286224551,0.043423835,-0.0043508355,0.09811473,0.57738405,0.0,0.0,0.0,1.0
286327681,286327549,0.046990357,-0.028416717,0.094487876,0.5865113,0.0,0.0,0.0,1.0
286430696,286430564,0.09434122,-0.018983722,0.09589428,0.58732235,0.0,0.0,0.0,1.0
286530691,286530560,0.075365305,-0.024290904,0.09967623,0.5906451,0.0,0.0,0.0,1.0
286634699,286634560,0.013975455,-0.021975368,0.09945525,0.5916538,0.0,0.0,0.0,1.0
286737691,286737549,0.038574476,-0.027444798,0.097010106,0.5908865,0.0,0.0,0.0,1.0
286839744,286839613,0.06976457,-0.020645808,0.0931527,0.5913374,0.0,0.0,0.0,1.0
286940683,286940550,0.041156143,-0.042468615,0.09281676,0.5867895,0.0,0.0,0.0,1.0
287040856,287040724,0.008288242,-0.036030762,0.088718556,0.5802155,0.0,0.0,0.0,1.0
287142690,287142558,0.09095162,-0.02388908,0.08055311,0.5720755,0.0,0.0,0.0,1.0
287243698,287243552,0.04367169,-0.044763833,0.087518305,0.57415366,0.0,0.0,0.0,1.0
287346697,287346563,0.053800955,-0.009828396,0.090389475,0.5729482,0.0,0.0,0.0,1.0
287447709,287447567,0.054678917,-0.020919897,0.101948015,0.5757404,0.0,0.0,0.0,1.0
287549696,287549558,0.0703679,-0.0431069,0.09841612,0.5709099,0.0,0.0,0.0,1.0
287649690,287649552,0.072149746,-0.04489644,0.089854114,0.5599076,0.0,0.0,0.0,1.0
287752747,287752615,0.00652262,-0.03345391,0.08384106,0.5502249,0.0,0.0,0.0,1.0
287853685,287853549,0.030957308,-0.055862598,0.07687308,0.5495043,0.0,0.0,0.0,1.0
287955689,287955553,-0.0019118013,-0.015286991,0.07750769,0.54796803,0.0,0.0,0.0,1.0
288058687,288058551,0.092466846,-0.019233525,0.0758746,0.5466727,0.0,0.0,0.0,1.0
288158696,288158552,0.024478976,-0.026551679,0.08005942,0.5431372,0.0,0.0,0.0,1.0
288259708,288259568,0.012869377,-0.020080017,0.07594181,0.5370375,0.0,0.0,0.0,1.0
288361690,288361558,0.08663319,-0.05854669,0.06874042,0.53563625,0.0,0.0,0.0,1.0
288463689,288463550,0.00090943277,-0.024381988,0.07077658,0.5320562,0.0,0.0,0.0,1.0
288565688,288565551,0.08025895,-0.036349237,0.07298106,0.53592414,0.0,0.0,0.0,1.0
288664681,288664550,0.021000518,-0.048027024,0.07147193,0.53652936,0.0,0.0,0.0,1.0
288766692,288766557,0.0112237865,-0.025679434,0.07266809,0.5297402,0.0,0.0,0.0,1.0
288868681,288868550,0.035973247,-0.052714072,0.06910431,0.52024233,0.0,0.0,0.0,1.0
288970918,288970766,-0.011864044,-0.017959673,0.07134599,0.5188458,0.0,0.0,0.0,1.0
289073685,289073551,0.0054221638,-0.036078468,0.07203347,0.5199201,0.0,0.0,0.0,1.0
289173683,289173552,0.02395647,-0.028404275,0.07868892,0.5189827,0.0,0.0,0.0,1.0
289273797,289273655,0.073392466,-0.028783588,0.08337338,0.5225629,0.0,0.0,0.0,1.0
289376688,289376550,0.019132292,-0.03125335,0.0864107,0.52365077,0.0,0.0,0.0,1.0
289477692,289477558,0.010675442,-0.01894166,0.09105667,0.52389556,0.0,0.0,0.0,1.0
289580698,289580551,0.0112041235,-0.026639925,0.08969695,0.5338386,0.0,0.0,0.0,1.0
289682836,289682702,0.06807785,-0.05139745,0.09152231,0.54585385,0.0,0.0,0.0,1.0
289786774,289786643,0.0029709712,-0.015628595,0.09417838,0.5479278,0.0,0.0,0.0,1.0
289887691,289887552,0.059295192,-0.02209463,0.100245744,0.54799634,0.0,0.0,0.0,1.0
289989694,289989552,0.01847754,-0.045223903,0.097134456,0.5446822,0.0,0.0,0.0,1.0
290092683,290092551,0.06549902,-0.032739207,0.09278731,0.54598975,0.0,0.0,0.0,1.0
290195860,290195716,0.060863674,-0.01189276,0.093766585,0.54839045,0.0,0.0,0.0,1.0
290296686,290296550,0.013724657,-0.054592945,0.09016439,0.5570086,0.0,0.0,0.0,1.0
290398695,290398557,-0.004888747,-0.024495859,0.08614708,0.5575922,0.0,0.0,0.0,1.0
290498697,290498565,0.07290277,-0.03226591,0.08644475,0.5491243,0.0,0.0,0.0,1.0
290600693,290600561,0.04675621,-0.01278421,0.08413786,0.54331636,0.0,0.0,0.0,1.0
290702698,290702560,0.026455179,-0.036245156,0.085015655,0.543374,0.0,0.0,0.0,1.0
290804688,290804552,0.049807064,-0.03067213,0.086957134,0.5435687,0.0,0.0,0.0,1.0
290906686,290906554,0.06833415,-0.03409512,0.08681409,0.54305816,0.0,0.0,0.0,1.0
291009696,291009560,0.02944985,-0.018936861,0.088184714,0.54699427,0.0,0.0,0.0,1.0
291112694,291112552,-0.029718213,-0.027055928,0.08753254,0.5529255,0.0,0.0,0.0,1.0
291213683,291213551,0.044555966,-0.0111826025,0.08240057,0.55759794,0.0,0.0,0.0,1.0
291315686,291315550,0.041909304,-0.05365184,0.0811744,0.55856407,0.0,0.0,0.0,1.0
291415694,291415552,0.023584398,-0.008390777,0.07968389,0.56610423,0.0,0.0,0.0,1.0
291517909,291517777,0.028811213,-0.0355407,0.078238264,0.56878483,0.0,0.0,0.0,1.0
291619690,291619558,0.083810896,-0.002949725,0.08148063,0.5777052,0.0,0.0,0.0,1.0
291721710,291721568,0.07807419,-0.020952873,0.0882497,0.58039093,0.0,0.0,0.0,1.0
291822693,291822550,0.069438964,0.0069967904,0.09128992,0.5852194,0.0,0.0,0.0,1.0
291926701,291926551,0.0504615,-0.005364514,0.093161225,0.5873929,0.0,0.0,0.0,1.0
292029688,292029549,0.026628984,0.03723726,0.06859719,0.58929616,0.0,0.0,0.0,1.0
292132694,292132563,0.020170469,0.010017321,0.057001747,0.5863102,0.0,0.0,0.0,1.0
292234691,292234560,0.076849625,0.0024848063,0.049043927,0.5827832,0.0,0.0,0.0,1.0
292335702,292335551,0.031595293,0.02255491,0.052489594,0.57798195,0.0,0.0,0.0,1.0
292438693,292438559,0.04656349,0.020550666,0.03715875,0.576377,0.0,0.0,0.0,1.0
292540688,292540550,0.08553957,0.0013359208,0.036641423,0.57161796,0.0,0.0,0.0,1.0
292639686,292639551,0.059265066,0.02620211,0.030929133,0.5735848,0.0,0.0,0.0,1.0
292745701,292745560,0.016004935,0.05851411,0.02752379,0.5771216,0.0,0.0,0.0,1.0
292848703,292848552,0.032158837,0.05251853,0.036302608,0.5845531,0.0,0.0,0.0,1.0
292950775,292950643,0.04957517,0.08902928,0.046697624,0.5770371,0.0,0.0,0.0,1.0
293057700,293057561,-0.009124782,0.050920382,0.049086735,0.5763636,0.0,0.0,0.0,1.0
293160699,293160559,-0.033562146,0.036252186,0.05286573,0.58065563,0.0,0.0,0.0,1.0
293266694,293266558,-0.013644949,0.03859368,0.05294359,0.5873813,0.0,0.0,0.0,1.0
293370687,293370551,-0.0136781,0.035570383,0.06025297,0.5837981,0.0,0.0,0.0,1.0
293472845,293472709,-0.009197991,0.026430443,0.062233545,0.5838357,0.0,0.0,0.0,1.0
293572716,293572573,-0.042708054,0.042178806,0.065005064,0.5848916,0.0,0.0,0.0,1.0
293674709,293674570,-0.05082259,0.03469982,0.0744649,0.58448964,0.0,0.0,0.0,1.0
293775700,293775565,-0.071618855,0.03748013,0.075566515,0.57866406,0.0,0.0,0.0,1.0
293877700,293877561,-0.06341503,-3.8894825e-05,0.07514007,0.5815716,0.0,0.0,0.0,1.0
293980687,293980551,-0.06268059,0.025428277,0.109751455,0.574785,0.0,0.0,0.0,1.0
294081697,294081559,-0.053447366,0.0327451,0.12612042,0.56521386,0.0,0.0,0.0,1.0
294185697,294185557,-0.06559037,-0.004900639,0.12985107,0.5555442,0.0,0.0,0.0,1.0
294286690,294286558,0.026698519,0.013953056,0.1293239,0.54744357,0.0,0.0,0.0,1.0
294388695,294388558,-0.050981674,0.012395914,0.121650845,0.53412855,0.0,0.0,0.0,1.0
294492691,294492560,-0.018146016,-0.0060754213,0.11281335,0.5234023,0.0,0.0,0.0,1.0
294594681,294594549,-0.045029208,0.006981931,0.10814656,0.5127744,0.0,0.0,0.0,1.0
294697688,294697556,-0.032667715,-0.028934969,0.09692261,0.5116274,0.0,0.0,0.0,1.0
294804691,294804559,-0.0037928522,-0.051582307,0.09284294,0.5053281,0.0,0.0,0.0,1.0
294906687,294906551,-0.03698791,-0.026421007,0.08858655,0.4904307,0.0,0.0,0.0,1.0
295007694,295007561,-0.03264954,-0.056126524,0.07790585,0.48447096,0.0,0.0,0.0,1.0
295109697,295109560,-0.007162168,-0.025925344,0.072924376,0.4763975,0.0,0.0,0.0,1.0
295209687,295209553,-0.03131878,-0.041220415,0.06225403,0.4743924,0.0,0.0,0.0,1.0
295311695,295311558,-0.014619227,-0.06087874,0.05535265,0.47962493,0.0,0.0,0.0,1.0
295413719,295413569,-0.02442314,-0.04041832,0.05564588,0.48568898,0.0,0.0,0.0,1.0
295515846,295515714,-0.024921505,-0.05076385,0.05377508,0.48978385,0.0,0.0,0.0,1.0
295615705,295615564,-0.0015657023,-0.07138263,0.060297497,0.49878356,0.0,0.0,0.0,1.0
295719704,295719560,-0.023645598,-0.053468265,0.07036161,0.50244224,0.0,0.0,0.0,1.0
295818707,295818573,0.0038976222,-0.05000994,0.0802033,0.4994329,0.0,0.0,0.0,1.0
295919686,295919555,0.01775073,-0.089516655,0.07780842,0.5041423,0.0,0.0,0.0,1.0
296023689,296023551,0.019629553,-0.026504388,0.086305685,0.51185304,0.0,0.0,0.0,1.0
296125699,296125551,-0.089856304,-0.02232986,0.068500794,0.51849467,0.0,0.0,0.0,1.0
296226685,296226551,-0.08086624,-0.033568442,0.05262464,0.52125204,0.0,0.0,0.0,1.0
296326683,296326549,-0.041386116,0.029139457,0.041385572,0.52073884,0.0,0.0,0.0,1.0
296428898,296428762,0.016248027,-0.052688118,0.038996626,0.5338364,0.0,0.0,0.0,1.0
296530695,296530561,-0.021310627,-0.08307756,0.034457996,0.54976547,0.0,0.0,0.0,1.0
296633693,296633554,-0.025564482,-0.009903642,0.045464285,0.5708506,0.0,0.0,0.0,1.0
296735695,296735551,0.022687301,-0.08066759,0.0420342,0.59055895,0.0,0.0,0.0,1.0
296838692,296838560,-0.042680744,-0.05203954,0.05709274,0.5997898,0.0,0.0,0.0,1.0
296939699,296939565,-0.023182657,-0.060412236,0.07897034,0.6020514,0.0,0.0,0.0,1.0
297043694,297043560,-0.012262743,-0.039952707,0.09286249,0.59903103,0.0,0.0,0.0,1.0
297143694,297143560,0.031102937,-0.058831178,0.10318898,0.5940193,0.0,0.0,0.0,1.0
297243687,297243552,-0.016175553,-0.03555447,0.11044059,0.58834213,0.0,0.0,0.0,1.0
297345694,297345557,-0.0074738916,-0.03313389,0.115857214,0.58057934,0.0,0.0,0.0,1.0
297447698,297447554,-0.00353715,-0.030123277,0.11880336,0.57354105,0.0,0.0,0.0,1.0
297549910,297549773,-0.007089204,-0.05527772,0.120239586,0.5675295,0.0,0.0,0.0,1.0
297650696,297650549,-0.020127725,-0.044291202,0.11567254,0.564718,0.0,0.0,0.0,1.0
297750700,297750554,-0.019333225,-0.046063848,0.11363351,0.56261873,0.0,0.0,0.0,1.0
297852717,297852585,0.030359717,-0.07954133,0.1175513,0.5571588,0.0,0.0,0.0,1.0
297955683,297955551,-0.054815326,-0.036378562,0.11493617,0.5604989,0.0,0.0,0.0,1.0
298056692,298056561,-0.009716057,-0.05186322,0.10955297,0.5527112,0.0,0.0,0.0,1.0
298162694,298162560,-0.039630376,-0.062383056,0.10231864,0.54964113,0.0,0.0,0.0,1.0
298262685,298262549,0.023977086,-0.056051202,0.09909447,0.55292827,0.0,0.0,0.0,1.0
298364688,298364552,-0.013589471,-0.056356456,0.10027007,0.5594261,0.0,0.0,0.0,1.0
298465703,298465561,-0.03171421,-0.024949225,0.099727005,0.5603017,0.0,0.0,0.0,1.0
298569711,298569560,0.015858002,-0.07077409,0.10652216,0.55844605,0.0,0.0,0.0,1.0
298672698,298672550,0.014838481,-0.05039461,0.10938606,0.55943465,0.0,0.0,0.0,1.0
298774801,298774665,-0.009728566,-0.07223222,0.10765347,0.5660579,0.0,0.0,0.0,1.0
298875683,298875549,-0.016483158,-0.030941017,0.11647538,0.56480074,0.0,0.0,0.0,1.0
298975929,298975792,0.009245463,-0.07700689,0.119847156,0.56439865,0.0,0.0,0.0,1.0
299077705,299077564,-0.010995023,-0.048561696,0.118392535,0.55768913,0.0,0.0,0.0,1.0
299179694,299179560,-0.036300346,-0.02118893,0.124290854,0.5504747,0.0,0.0,0.0,1.0
299281702,299281568,-0.011095644,-0.037568383,0.121774055,0.5542734,0.0,0.0,0.0,1.0
299382719,299382585,-0.03963788,-0.063341655,0.10305411,0.5531694,0.0,0.0,0.0,1.0
299484697,299484561,0.030541807,-0.025422089,0.1007698,0.5533241,0.0,0.0,0.0,1.0
299584681,299584549,-0.018597178,-0.036547955,0.09854213,0.55043876,0.0,0.0,0.0,1.0
299690717,299690559,0.020883588,-0.052420355,0.09249344,0.5574621,0.0,0.0,0.0,1.0
299793699,299793552,-0.039851677,-0.03656433,0.08991357,0.55366975,0.0,0.0,0.0,1.0
299895752,299895615,-0.036423393,-0.038168147,0.090191625,0.5512064,0.0,0.0,0.0,1.0
299994697,299994553,-0.00065550767,-0.0231318,0.094251305,0.553347,0.0,0.0,0.0,1.0
300096820,300096689,-0.032474793,-0.058650825,0.08980771,0.55234814,0.0,0.0,0.0,1.0
300198692,300198558,-0.016032722,-0.020139318,0.09174953,0.551606,0.0,0.0,0.0,1.0
300299686,300299549,-0.018781677,-0.022640657,0.09220204,0.55478597,0.0,0.0,0.0,1.0
300401703,300401560,-0.002440405,-0.014113865,0.0901049,0.55788594,0.0,0.0,0.0,1.0
300505700,300505563,-0.02466907,-0.035859656,0.09277536,0.5651497,0.0,0.0,0.0,1.0
300607690,300607558,-0.033564597,-0.011104751,0.08972725,0.5663206,0.0,0.0,0.0,1.0
300709692,300709558,-0.020293918,-0.035151716,0.083600916,0.56535494,0.0,0.0,0.0,1.0
300810697,300810549,-0.056001544,-0.005837528,0.07657262,0.56580937,0.0,0.0,0.0,1.0
300913685,300913551,0.0050378004,-0.038194582,0.07141526,0.5738708,0.0,0.0,0.0,1.0
301013681,301013549,-0.031141976,-0.01680151,0.06670627,0.58127123,0.0,0.0,0.0,1.0
301115687,301115551,-0.01559729,-0.031519566,0.06461919,0.58703786,0.0,0.0,0.0,1.0
301217895,301217750,-0.004054133,-0.008857644,0.06868756,0.5850755,0.0,0.0,0.0,1.0
301318692,301318554,-0.048176125,-0.0049695363,0.07644579,0.5842183,0.0,0.0,0.0,1.0
301418697,301418549,-0.015428875,-0.02528303,0.08451176,0.5784381,0.0,0.0,0.0,1.0
301520685,301520553,-0.031836405,-0.01466733,0.08084175,0.57627267,0.0,0.0,0.0,1.0
301622692,301622558,0.0068436433,-0.02661405,0.079176776,0.5727902,0.0,0.0,0.0,1.0
301724695,301724558,-0.020107191,-0.024645679,0.07908151,0.5693718,0.0,0.0,0.0,1.0
301827698,301827553,-0.043032777,-0.01417782,0.0794127,0.56908596,0.0,0.0,0.0,1.0
301928691,301928551,-0.04251649,-0.028618233,0.078307524,0.571987,0.0,0.0,0.0,1.0
302027689,302027549,0.028451815,-0.0308257,0.07790975,0.5764299,0.0,0.0,0.0,1.0
302130871,302130740,-0.019910883,-0.023103233,0.07373169,0.57407314,0.0,0.0,0.0,1.0
302231705,302231564,-0.031744268,-0.012673891,0.07294993,0.5687814,0.0,0.0,0.0,1.0
302333691,302333550,0.008336635,-0.024785914,0.07443893,0.568965,0.0,0.0,0.0,1.0
302436694,302436560,-0.037956107,-0.0027096206,0.075957954,0.5737872,0.0,0.0,0.0,1.0
302538693,302538558,-0.012348348,-0.019618947,0.076824814,0.5740947,0.0,0.0,0.0,1.0
302641716,302641574,-0.025569772,0.0054307124,0.08823593,0.5715333,0.0,0.0,0.0,1.0
302743704,302743562,-0.009137012,-0.027563037,0.08970975,0.57294625,0.0,0.0,0.0,1.0
302845701,302845560,-0.03198977,-0.010223031,0.0900127,0.57440096,0.0,0.0,0.0,1.0
302949694,302949560,0.026745128,-0.016686808,0.08853276,0.571093,0.0,0.0,0.0,1.0
303050735,303050601,-0.06538544,-0.009725021,0.08966976,0.56564,0.0,0.0,0.0,1.0
303154699,303154560,-0.03828983,-0.0036389157,0.09118325,0.55754733,0.0,0.0,0.0,1.0
303256731,303256589,-0.0047285445,-0.033656076,0.09164613,0.54949075,0.0,0.0,0.0,1.0
303358697,303358558,-0.020566197,-0.01817546,0.08302826,0.54590493,0.0,0.0,0.0,1.0
303460681,303460549,-0.0034012161,-0.04371692,0.08251478,0.54343283,0.0,0.0,0.0,1.0
303563749,303563610,-0.017287951,-0.01552008,0.081067756,0.53853405,0.0,0.0,0.0,1.0
303665701,303665560,-0.047042996,-0.003641955,0.07282189,0.53527856,0.0,0.0,0.0,1.0
303766709,303766559,-0.026434908,-0.046518743,0.075629495,0.53216225,0.0,0.0,0.0,1.0
303870705,303870552,0.022765767,-0.032841984,0.07604708,0.5308365,0.0,0.0,0.0,1.0
303972832,303972695,-0.036680557,-0.018852707,0.079802945,0.53366566,0.0,0.0,0.0,1.0
304071713,304071558,-0.04107085,-0.014886085,0.07586285,0.53799033,0.0,0.0,0.0,1.0
304173936,304173797,0.010733433,-0.0590259,0.078638025,0.53799826,0.0,0.0,0.0,1.0
304275704,304275560,-0.008988319,-0.045894247,0.08196148,0.5422217,0.0,0.0,0.0,1.0
304377704,304377567,0.0233011,-0.03911154,0.08345208,0.5410247,0.0,0.0,0.0,1.0
304478706,304478554,-0.035838842,-0.026922228,0.08274416,0.5400824,0.0,0.0,0.0,1.0
304583704,304583559,0.005891728,-0.04462524,0.086116455,0.53745043,0.0,0.0,0.0,1.0
304685681,304685549,-0.029356755,-0.037984025,0.082878925,0.53414905,0.0,0.0,0.0,1.0
304787688,304787551,-0.015846763,-0.053400174,0.08400691,0.5355863,0.0,0.0,0.0,1.0
304889688,304889554,0.026424868,-0.03204179,0.084716514,0.53687423,0.0,0.0,0.0,1.0
304991708,304991560,-0.023908328,-0.029594924,0.09209244,0.5373387,0.0,0.0,0.0,1.0
305094688,305094549,0.045645073,-0.060175467,0.09040056,0.5345573,0.0,0.0,0.0,1.0
305196684,305196550,-0.023317244,-0.049747698,0.08385041,0.53337234,0.0,0.0,0.0,1.0
305298693,305298552,-0.026577609,-0.016259102,0.07929053,0.5378559,0.0,0.0,0.0,1.0
305398840,305398709,-0.034857996,-0.04487301,0.08119734,0.5341547,0.0,0.0,0.0,1.0
305499688,305499551,0.008901754,-0.051788166,0.08530361,0.53270584,0.0,0.0,0.0,1.0
305602693,305602558,-0.021142147,-0.027728558,0.07965209,0.5297763,0.0,0.0,0.0,1.0
305703705,305703574,0.036313776,-0.025148625,0.084162354,0.530158,0.0,0.0,0.0,1.0
305805694,305805560,-0.027999835,-0.03706759,0.08987478,0.52743185,0.0,0.0,0.0,1.0
305906681,305906549,-0.011367078,-0.044734467,0.09248431,0.52924883,0.0,0.0,0.0,1.0
306007681,306007549,0.0017241132,-0.030365588,0.09089779,0.5343981,0.0,0.0,0.0,1.0
306109681,306109549,0.028550953,-0.04443703,0.09176126,0.534355,0.0,0.0,0.0,1.0
306211704,306211559,-0.020457018,-0.04097493,0.09818342,0.5373204,0.0,0.0,0.0,1.0
306314703,306314569,-0.036799863,-0.053039286,0.103207536,0.53994584,0.0,0.0,0.0,1.0
306415832,306415694,-0.0117924,-0.02042069,0.10263856,0.5442359,0.0,0.0,0.0,1.0
306514683,306514552,0.012327237,-0.064678825,0.100988485,0.5528116,0.0,0.0,0.0,1.0
306616691,306616552,-0.016298283,-0.01920702,0.09641368,0.56275207,0.0,0.0,0.0,1.0
306718711,306718572,-0.07608506,-0.013766352,0.092721395,0.5721352,0.0,0.0,0.0,1.0
306820692,306820558,-0.025079254,-0.013815324,0.08865351,0.58190596,0.0,0.0,0.0,1.0
306922694,306922560,-0.04048796,-0.02469498,0.08848517,0.5853426,0.0,0.0,0.0,1.0
307025723,307025568,-0.00415821,-0.0008307826,0.06737405,0.58448994,0.0,0.0,0.0,1.0
307126687,307126555,-0.07323631,-0.0014456995,0.051425606,0.5841381,0.0,0.0,0.0,1.0
307229760,307229617,0.01500418,-0.014533836,0.048355363,0.5900376,0.0,0.0,0.0,1.0
307331715,307331581,-0.039469257,-0.01414144,0.036415845,0.5967845,0.0,0.0,0.0,1.0
307437701,307437560,-0.042945147,-0.0069497842,0.034469716,0.5966421,0.0,0.0,0.0,1.0
307538698,307538550,-0.06773859,0.0100169135,0.028289612,0.598124,0.0,0.0,0.0,1.0
307643697,307643561,0.0019354373,-0.008760532,0.014069054,0.6036696,0.0,0.0,0.0,1.0
307745688,307745551,-0.04476787,0.018031888,0.011532728,0.60549957,0.0,0.0,0.0,1.0
307845681,307845550,-0.070840806,0.01789776,0.016859736,0.61725575,0.0,0.0,0.0,1.0
307947685,307947550,0.020198833,0.026047677,0.03504936,0.60254616,0.0,0.0,0.0,1.0
308050690,308050554,-0.009620234,0.014289106,0.033969324,0.5964978,0.0,0.0,0.0,1.0
308152683,308152549,-0.044448905,0.020846821,0.032935757,0.6047314,0.0,0.0,0.0,1.0
308254690,308254554,-0.0615511,-0.016237477,0.036829613,0.60462695,0.0,0.0,0.0,1.0
308356692,308356550,-0.064634286,0.0034020483,0.051701862,0.60369945,0.0,0.0,0.0,1.0
308458882,308458745,-0.027268622,-0.008360941,0.066198856,0.59904003,0.0,0.0,0.0,1.0
308561705,308561567,0.00078889355,-0.026876898,0.06640836,0.59349763,0.0,0.0,0.0,1.0
308667688,308667557,-0.028773317,-0.012604142,0.07005156,0.5893751,0.0,0.0,0.0,1.0
308770777,308770643,-0.016876467,-0.0061504766,0.06300243,0.5791891,0.0,0.0,0.0,1.0
308872694,308872560,-0.07713601,-0.009007642,0.071125455,0.5752589,0.0,0.0,0.0,1.0
308976703,308976561,0.05082526,-0.021698045,0.100819886,0.5701629,0.0,0.0,0.0,1.0
309077688,309077555,-0.03844955,0.0025554076,0.12415119,0.5683249,0.0,0.0,0.0,1.0
309179840,309179702,-0.067131445,-0.05326764,0.12461516,0.5692343,0.0,0.0,0.0,1.0
309283776,309283640,-0.017351467,-0.014541574,0.13103274,0.56372935,0.0,0.0,0.0,1.0
309385692,309385558,-0.060220383,-0.047812313,0.12782699,0.5735577,0.0,0.0,0.0,1.0
309487694,309487559,-0.028178716,-0.009348715,0.11519489,0.5808806,0.0,0.0,0.0,1.0
309593746,309593606,-0.010520839,-0.03341532,0.110258535,0.5906238,0.0,0.0,0.0,1.0
309693683,309693549,-0.014365486,-0.031744473,0.10657928,0.59657216,0.0,0.0,0.0,1.0
309796818,309796686,-0.020055205,-0.023385309,0.10514159,0.59566,0.0,0.0,0.0,1.0
309897695,309897551,0.032386146,-0.051146418,0.10306199,0.5969398,0.0,0.0,0.0,1.0
310002703,310002564,0.00010085106,-0.031644356,0.090346254,0.6057777,0.0,0.0,0.0,1.0
310103692,310103550,-0.017935213,-0.025874335,0.08840486,0.6231871,0.0,0.0,0.0,1.0
310209703,310209557,-0.024549473,-0.0435533,0.08738602,0.615891,0.0,0.0,0.0,1.0
310310690,310310558,-0.023389995,-0.04139533,0.088979095,0.6081685,0.0,0.0,0.0,1.0
310410682,310410551,-0.009864287,-0.03573387,0.093598396,0.59711504,0.0,0.0,0.0,1.0
310512693,310512554,-0.00025779195,-0.052606124,0.094823614,0.5866353,0.0,0.0,0.0,1.0
310614936,310614786,0.00011549704,-0.058027994,0.093014084,0.5770795,0.0,0.0,0.0,1.0
310715704,310715567,-0.023083173,-0.038945295,0.092785664,0.57267684,0.0,0.0,0.0,1.0
310819688,310819554,-0.015801298,-0.03993728,0.09383897,0.56291664,0.0,0.0,0.0,1.0
310921709,310921563,-0.04760968,-0.04252108,0.097343005,0.5518309,0.0,0.0,0.0,1.0
311023695,311023554,-0.043377925,-0.03619172,0.10084397,0.54513377,0.0,0.0,0.0,1.0
311125734,311125600,0.007243558,-0.033691548,0.09806407,0.5355736,0.0,0.0,0.0,1.0
311226685,311226549,-0.013002023,-0.04251985,0.090119794,0.5321571,0.0,0.0,0.0,1.0
311327684,311327552,-0.019084536,-0.06541757,0.08995185,0.5275026,0.0,0.0,0.0,1.0
311437714,311437566,-0.063260324,-0.03689654,0.093275554,0.5125364,0.0,0.0,0.0,1.0
311538706,311538564,-0.008697811,-0.047921933,0.088865116,0.4969366,0.0,0.0,0.0,1.0
