timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
308148113,-0.40322137,-0.11145406,-1.0031406,0.0,0.8523726,-0.20154776,0.048281636,-0.48011282,0.0,0.0,-0.6047314,0,0,0,0,0
308268262,-0.361941,-0.122361176,-1.0975055,0.0,0.83193254,-0.18464343,0.042395037,-0.52153397,0.0,0.0,-0.6031494,0,0,0,0,0
308346446,-0.35257834,-0.1534547,-1.158911,0.0,0.8140075,-0.187639,0.032603223,-0.5487444,0.0,0.0,-0.60369945,0,0,0,0,0
308473510,-0.3307656,-0.18997912,-1.2589117,0.0,0.7845316,-0.18755323,0.02085846,-0.5906766,0.0,0.0,-0.60039157,0,0,0,0,0
308571074,-0.30653015,-0.21538983,-1.3353342,0.0,0.761407,-0.18495998,0.010559647,-0.6212387,0.0,0.0,-0.5909207,0,0,0,0,0
308665963,-0.29366627,-0.25015754,-1.409859,0.0,0.7357482,-0.19053207,6.6344e-05,-0.6499017,0.0,0.0,-0.5898336,0,0,0,0,0
308764000,-0.27029616,-0.26380062,-1.4868578,0.0,0.71111,-0.18652736,-0.00553448,-0.677864,0.0,0.0,-0.5791891,0,0,0,0,0
308884962,-0.23853959,-0.3082502,-1.5818611,0.0,0.6769247,-0.1910535,-0.023584794,-0.71043307,0.0,0.0,-0.5767368,0,0,0,0,0
308981074,-0.21333084,-0.31748813,-1.6005709,0.0,0.6717597,-0.18600464,-0.034043282,-0.7162278,0.0,0.0,-0.572678,0,0,0,0,0
309090457,-0.19824676,-0.33012497,-1.5999271,0.0,0.67222506,-0.18530118,-0.043897983,-0.7154368,0.0,0.0,-0.56891423,0,0,0,0,0
309186088,-0.17769608,-0.35544866,-1.5991983,0.0,0.67206097,-0.18714309,-0.06011086,-0.71393144,0.0,0.0,-0.56927526,0,0,0,0,0
309283121,-0.15126278,-0.35801688,-1.5983564,0.0,0.67454886,-0.17910658,-0.07050717,-0.71269447,0.0,0.0,-0.5662329,0,0,0,0,0
309380388,-0.14371994,-0.36323652,-1.5974506,0.0,0.6750844,-0.17833947,-0.075085066,-0.7119117,0.0,0.0,-0.5735577,0,0,0,0,0
309478269,-0.12140592,-0.36379576,-1.5965025,0.0,0.6773219,-0.17095165,-0.08329778,-0.71068424,0.0,0.0,-0.5808806,0,0,0,0,0
309592412,-0.10786607,-0.3526685,-1.595309,0.0,0.6797898,-0.16243447,-0.0843503,-0.7102013,0.0,0.0,-0.59262204,0,0,0,0,0
309699789,-0.09640061,-0.34529456,-1.5942528,0.0,0.6816564,-0.15591517,-0.08594768,-0.7096816,0.0,0.0,-0.5967411,0,0,0,0,0
309797425,-0.08664491,-0.31676543,-1.5932387,0.0,0.6848456,-0.14256394,-0.0795858,-0.7101606,0.0,0.0,-0.5950379,0,0,0,0,0
309897442,-0.07436233,-0.30814788,-1.5922947,0.0,0.68662477,-0.13529348,-0.081017986,-0.70970285,0.0,0.0,-0.59668505,0,0,0,0,0
310001780,-0.07397421,-0.27911305,-1.5913193,0.0,0.6888616,-0.12492413,-0.07112228,-0.7104965,0.0,0.0,-0.6109108,0,0,0,0,0
310097489,-0.072069384,-0.25312555,-1.59041,0.0,0.6908406,-0.115089215,-0.0628,-0.7110203,0.0,0.0,-0.6231871,0,0,0,0,0
310197957,-0.07177011,-0.2535056,-1.5896039,0.0,0.6911227,-0.11509433,-0.06308529,-0.71072,0.0,0.0,-0.615891,0,0,0,0,0
310299920,-0.07197383,-0.257928,-1.5889151,0.0,0.69110197,-0.11669967,-0.06459549,-0.71034265,0.0,0.0,-0.6081685,0,0,0,0,0
310394267,-0.07957683,-0.24451467,-1.5882263,0.0,0.69167525,-0.11458614,-0.05725183,-0.7107585,0.0,0.0,-0.59711504,0,0,0,0,0
310488979,-0.09014787,-0.24459772,-1.5877016,0.0,0.6912416,-0.11825554,-0.053554367,-0.71086746,0.0,0.0,-0.5866353,0,0,0,0,0
310600257,-0.088236876,-0.24699493,-1.5872012,0.0,0.69139177,-0.11842408,-0.05510102,-0.7105751,0.0,0.0,-0.5770795,0,0,0,0,0
310711338,-0.08805388,-0.23413752,-1.5867448,0.0,0.6923055,-0.11382769,-0.050696388,-0.7107646,0.0,0.0,-0.57267684,0,0,0,0,0
310801777,-0.07775636,-0.23393126,-1.5863923,0.0,0.6930189,-0.11017948,-0.05430255,-0.71037775,0.0,0.0,-0.56291664,0,0,0,0,0
310919079,-0.08354435,-0.22596712,-1.5860264,0.0,0.6932651,-0.109372534,-0.04948007,-0.7106145,0.0,0.0,-0.5518309,0,0,0,0,0
311014338,-0.08484348,-0.21839544,-1.5857172,0.0,0.6937117,-0.10714989,-0.04638458,-0.71072596,0.0,0.0,-0.54513377,0,0,0,0,0
311106899,-0.08138975,-0.21631184,-1.5854726,0.0,0.69409186,-0.10521211,-0.04689521,-0.71061087,0.0,0.0,-0.5355736,0,0,0,0,0
311211963,-0.07921461,-0.21546783,-1.5851684,0.0,0.6943577,-0.10415264,-0.04738832,-0.7104745,0.0,0.0,-0.5321571,0,0,0,0,0
311308114,-0.07663747,-0.2035262,-1.5848696,0.0,0.6951974,-0.09904221,-0.044136025,-0.7105935,0.0,0.0,-0.5275026,0,0,0,0,0
311435873,-0.09763461,-0.19863339,-1.5845174,0.0,0.69450134,-0.104606315,-0.034976456,-0.7109866,0.0,0.0,-0.5125364,0,0,0,0,0
311530417,-0.105431125,-0.18406327,-1.5843374,0.0,0.6949124,-0.102180526,-0.027102314,-0.71128154,0.0,0.0,-0.4969366,0,0,0,0,0
311630956,-0.10978274,-0.1682595,-1.5841653,0.0,0.6955445,-0.098122425,-0.020016262,-0.7114698,0.0,0.0,-0.48533115,0,0,0,0,0
311726002,-0.11334317,-0.16159311,-1.5841143,0.0,0.6957133,-0.097010225,-0.016411649,-0.71154964,0.0,0.0,-0.47567242,0,0,0,0,0
311835849,-0.104597256,-0.1581196,-1.5840449,0.0,0.6963172,-0.09274085,-0.01830681,-0.71148175,0.0,0.0,-0.46862453,0,0,0,0,0
311931029,-0.10543551,-0.15561888,-1.5840099,0.0,0.69640625,-0.092149995,-0.017132198,-0.71150076,0.0,0.0,-0.47028103,0,0,0,0,0
312037869,-0.10695634,-0.16505203,-1.583948,0.0,0.69591415,-0.09600625,-0.01990615,-0.71140003,0.0,0.0,-0.4896518,0,0,0,0,0
312136033,-0.10008049,-0.15249066,-1.5837836,0.0,0.6968709,-0.08917866,-0.01794896,-0.7114042,0.0,0.0,-0.49168083,0,0,0,0,0
312234503,-0.103503905,-0.1556569,-1.5836296,0.0,0.6966284,-0.09148739,-0.017850112,-0.711351,0.0,0.0,-0.5027063,0,0,0,0,0
312357681,-0.10390179,-0.15080602,-1.5834461,0.0,0.69689506,-0.08991267,-0.016013263,-0.7113343,0.0,0.0,-0.50048894,0,0,0,0,0
312449229,-0.111368865,-0.14151421,-1.5833575,0.0,0.69700754,-0.08923481,-0.010097341,-0.71141803,0.0,0.0,-0.49422917,0,0,0,0,0
312555807,-0.12282907,-0.16832942,-1.5833073,0.0,0.6951912,-0.10267547,-0.01544344,-0.7112864,0.0,0.0,-0.50942063,0,0,0,0,0
312657310,-0.11414422,-0.16459541,-1.5832901,0.0,0.69582105,-0.0983401,-0.017221322,-0.71124244,0.0,0.0,-0.51788205,0,0,0,0,0
312755776,-0.11867891,-0.16463105,-1.5832866,0.0,0.69559574,-0.099930055,-0.0156213315,-0.7112781,0.0,0.0,-0.5321283,0,0,0,0,0
312859950,-0.10889576,-0.15355203,-1.5833019,0.0,0.69659346,-0.09262013,-0.015208228,-0.7113,0.0,0.0,-0.5538977,0,0,0,0,0
312960961,-0.1145486,-0.15754317,-1.5833205,0.0,0.6961325,-0.095995784,-0.014598858,-0.7113165,0.0,0.0,-0.5730287,0,0,0,0,0
313057014,-0.112937175,-0.16052733,-1.5833826,0.0,0.6960446,-0.09648729,-0.016217189,-0.71130097,0.0,0.0,-0.58837944,0,0,0,0,0
313156967,-0.11612789,-0.16629635,-1.5834838,0.0,0.69557,-0.099631034,-0.017103681,-0.7113111,0.0,0.0,-0.5925337,0,0,0,0,0
313279341,-0.119598396,-0.17322682,-1.5836194,0.0,0.6949949,-0.10327928,-0.018296447,-0.7113232,0.0,0.0,-0.59528553,0,0,0,0,0
313379972,-0.12275137,-0.17258425,-1.5837368,0.0,0.6948229,-0.10414965,-0.016943248,-0.7113978,0.0,0.0,-0.59332806,0,0,0,0,0
313483374,-0.1317469,-0.1880672,-1.5839022,0.0,0.6934388,-0.112718135,-0.019171374,-0.71138567,0.0,0.0,-0.5851545,0,0,0,0,0
313580214,-0.13822585,-0.19143118,-1.5840907,0.0,0.69280905,-0.1161468,-0.018037053,-0.71147746,0.0,0.0,-0.5666807,0,0,0,0,0
313676428,-0.14728639,-0.2018696,-1.5843014,0.0,0.6915699,-0.12294669,-0.01846592,-0.71152955,0.0,0.0,-0.54574734,0,0,0,0,0
313780054,-0.14625964,-0.1985753,-1.5844997,0.0,0.6917629,-0.12143826,-0.017662635,-0.7116212,0.0,0.0,-0.5192153,0,0,0,0,0
313883628,-0.15944305,-0.1983003,-1.5846533,0.0,0.69091004,-0.12590015,-0.01286527,-0.7117773,0.0,0.0,-0.49466994,0,0,0,0,0
313981785,-0.16252314,-0.1984273,-1.5847694,0.0,0.69066596,-0.1270092,-0.0118063055,-0.71183544,0.0,0.0,-0.48116487,0,0,0,0,0
314081957,-0.16321135,-0.19304045,-1.584927,0.0,0.69090587,-0.1253604,-0.009660325,-0.7119273,0.0,0.0,-0.4849022,0,0,0,0,0
314187333,-0.16095802,-0.17978199,-1.5851046,0.0,0.6917931,-0.1199324,-0.0057973163,-0.71204275,0.0,0.0,-0.49929768,0,0,0,0,0
314283919,-0.14086346,-0.16598354,-1.5851544,0.0,0.693707,-0.108122654,-0.008105054,-0.7120494,0.0,0.0,-0.49614292,0,0,0,0,0
314405260,-0.13244855,-0.16604489,-1.5850742,0.0,0.6941811,-0.105224125,-0.011126643,-0.7119809,0.0,0.0,-0.4868338,0,0,0,0,0
314502430,-0.12486414,-0.15762687,-1.5848665,0.0,0.6950738,-0.09962291,-0.010882277,-0.7119194,0.0,0.0,-0.48027653,0,0,0,0,0
314598370,-0.11661278,-0.15955932,-1.584578,0.0,0.695488,-0.097433895,-0.0145116765,-0.7117532,0.0,0.0,-0.4768407,0,0,0,0,0
314692664,-0.10851942,-0.16036403,-1.5842263,0.0,0.6959637,-0.09489947,-0.017690951,-0.7115587,0.0,0.0,-0.48206255,0,0,0,0,0
314813141,-0.10332958,-0.15612894,-1.58372,0.0,0.69658273,-0.09159405,-0.018073743,-0.71137637,0.0,0.0,-0.48896834,0,0,0,0,0
314891205,-0.10837748,-0.14985573,-1.583348,0.0,0.6967703,-0.091135986,-0.0140920505,-0.7113415,0.0,0.0,-0.488008,0,0,0,0,0
315018004,-0.108467475,-0.15691845,-1.582863,0.0,0.6966131,-0.093654625,-0.016563589,-0.7111151,0.0,0.0,-0.5007532,0,0,0,0,0
315117499,-0.10662263,-0.15563312,-1.5825233,0.0,0.6968794,-0.09255592,-0.016783688,-0.71099293,0.0,0.0,-0.5201386,0,0,0,0,0
315224185,-0.104503416,-0.1580756,-1.582233,0.0,0.6969679,-0.09267601,-0.018408716,-0.7108503,0.0,0.0,-0.5353646,0,0,0,0,0
315329203,-0.10396938,-0.16257486,-1.5819825,0.0,0.6968723,-0.0940733,-0.020191357,-0.7107119,0.0,0.0,-0.5472149,0,0,0,0,0
315428059,-0.10385205,-0.16515544,-1.5818197,0.0,0.69681406,-0.09494001,-0.021147674,-0.710626,0.0,0.0,-0.54889816,0,0,0,0,0
315529775,-0.10263715,-0.16623662,-1.5816392,0.0,0.6968847,-0.09489564,-0.021967873,-0.71053785,0.0,0.0,-0.55262953,0,0,0,0,0
315633812,-0.10656087,-0.1724879,-1.581529,0.0,0.6964327,-0.09846249,-0.022776453,-0.7104702,0.0,0.0,-0.555883,0,0,0,0,0
315729824,-0.1063272,-0.18173066,-1.5814146,0.0,0.69602394,-0.101632155,-0.026113624,-0.71030957,0.0,0.0,-0.55352294,0,0,0,0,0
315827756,-0.10601652,-0.18622983,-1.5813504,0.0,0.69583297,-0.103105575,-0.027808374,-0.7102199,0.0,0.0,-0.54972875,0,0,0,0,0
315920946,-0.10987776,-0.19651535,-1.5812224,0.0,0.6951332,-0.10806128,-0.030058514,-0.71007675,0.0,0.0,-0.5392555,0,0,0,0,0
316039946,-0.09530485,-0.19787264,-1.581087,0.0,0.69588035,-0.1034682,-0.035715397,-0.70976704,0.0,0.0,-0.5199407,0,0,0,0,0
316139822,-0.10663652,-0.21202338,-1.5809457,0.0,0.6945581,-0.11237475,-0.036672853,-0.7096591,0.0,0.0,-0.51486325,0,0,0,0,0
316242970,-0.104431726,-0.20751895,-1.5808268,0.0,0.6949725,-0.1100259,-0.03587935,-0.7096621,0.0,0.0,-0.51174295,0,0,0,0,0
316344291,-0.10381513,-0.20611578,-1.5808018,0.0,0.69509184,-0.109318584,-0.035606522,-0.70966816,0.0,0.0,-0.5117301,0,0,0,0,0
316441925,-0.10686517,-0.19023168,-1.5807832,0.0,0.69578284,-0.10479954,-0.028943032,-0.7099758,0.0,0.0,-0.51344657,0,0,0,0,0
316539292,-0.10479844,-0.19402309,-1.5807676,0.0,0.6956983,-0.10541265,-0.031010048,-0.70988053,0.0,0.0,-0.52126664,0,0,0,0,0
316634337,-0.110288404,-0.19420289,-1.5807834,0.0,0.6953911,-0.1073853,-0.029123679,-0.70996577,0.0,0.0,-0.5224629,0,0,0,0,0
316734415,-0.11634782,-0.19239393,-1.58085,0.0,0.69513744,-0.10885741,-0.026333008,-0.710099,0.0,0.0,-0.5198754,0,0,0,0,0
316841971,-0.11337917,-0.18379638,-1.5809681,0.0,0.6957122,-0.10480646,-0.024358379,-0.71021605,0.0,0.0,-0.51998496,0,0,0,0,0
316939310,-0.1112938,-0.17907043,-1.5810006,0.0,0.69605297,-0.1024199,-0.023435814,-0.7102614,0.0,0.0,-0.5206786,0,0,0,0,0
317043125,-0.11752084,-0.17368025,-1.5810581,0.0,0.69598895,-0.10269226,-0.019326096,-0.71040845,0.0,0.0,-0.5201595,0,0,0,0,0
317144284,-0.11625158,-0.16854656,-1.5810792,0.0,0.69630617,-0.100445114,-0.017970763,-0.71045446,0.0,0.0,-0.5248682,0,0,0,0,0
317242084,-0.11100995,-0.17133118,-1.5811067,0.0,0.6964196,-0.09960003,-0.020810368,-0.7103847,0.0,0.0,-0.53262115,0,0,0,0,0
317363481,-0.1161867,-0.1732382,-1.5810684,0.0,0.6960762,-0.10207262,-0.019644026,-0.7104035,0.0,0.0,-0.5398222,0,0,0,0,0
317439491,-0.11657597,-0.17256519,-1.5810955,0.0,0.69608104,-0.10197167,-0.01926774,-0.71042365,0.0,0.0,-0.5366458,0,0,0,0,0
317544821,-0.1177444,-0.16959678,-1.5810876,0.0,0.696175,-0.1013343,-0.017809339,-0.7104607,0.0,0.0,-0.5288812,0,0,0,0,0
317665973,-0.117283955,-0.16334258,-1.5811357,0.0,0.69649357,-0.09897408,-0.01577129,-0.71052945,0.0,0.0,-0.52797025,0,0,0,0,0
317743276,-0.11141908,-0.16405405,-1.5811704,0.0,0.6967341,-0.097182,-0.018103281,-0.7104855,0.0,0.0,-0.5238399,0,0,0,0,0
317868500,-0.10504641,-0.16393095,-1.5810841,0.0,0.6970766,-0.09491727,-0.020327851,-0.71039546,0.0,0.0,-0.5180414,0,0,0,0,0
317968148,-0.110190235,-0.16111338,-1.5809371,0.0,0.6970177,-0.09571644,-0.01751701,-0.7104208,0.0,0.0,-0.5165467,0,0,0,0,0
318065450,-0.10821608,-0.15473421,-1.5808175,0.0,0.6974533,-0.092780605,-0.015980484,-0.7104191,0.0,0.0,-0.5201763,0,0,0,0,0
318163420,-0.09936356,-0.15316354,-1.5806718,0.0,0.697979,-0.08913759,-0.018578961,-0.71030605,0.0,0.0,-0.5260116,0,0,0,0,0
318263916,-0.11467442,-0.15315922,-1.5805211,0.0,0.6973299,-0.094475746,-0.01314637,-0.7103749,0.0,0.0,-0.5186386,0,0,0,0,0
318369149,-0.10764225,-0.14809524,-1.5803854,0.0,0.6979363,-0.09023819,-0.013868827,-0.7103166,0.0,0.0,-0.5121603,0,0,0,0,0
318491009,-0.11433784,-0.15394393,-1.5802877,0.0,0.6973916,-0.0946331,-0.013553008,-0.7102857,0.0,0.0,-0.5145051,0,0,0,0,0
318588090,-0.11365094,-0.15210766,-1.5802538,0.0,0.69752234,-0.09374683,-0.013152508,-0.71028244,0.0,0.0,-0.51924676,0,0,0,0,0
318691213,-0.117269486,-0.1564936,-1.5802718,0.0,0.69713545,-0.09655252,-0.013409642,-0.7102816,0.0,0.0,-0.52003336,0,0,0,0,0
318786266,-0.108963266,-0.1491648,-1.5803382,0.0,0.69784474,-0.09107568,-0.01377807,-0.7103014,0.0,0.0,-0.51662326,0,0,0,0,0
318890437,-0.10516963,-0.15986602,-1.5803093,0.0,0.6975371,-0.09352114,-0.018891072,-0.7101683,0.0,0.0,-0.50852954,0,0,0,0,0
318988106,-0.09436647,-0.15718354,-1.5801921,0.0,0.6981932,-0.0888054,-0.021788586,-0.71004593,0.0,0.0,-0.5023694,0,0,0,0,0
319089111,-0.08317232,-0.15889743,-1.57991,0.0,0.6987066,-0.08549686,-0.026377149,-0.70979124,0.0,0.0,-0.49317473,0,0,0,0,0
319186033,-0.08070062,-0.17681433,-1.5795764,0.0,0.6981461,-0.09094217,-0.033569336,-0.70936215,0.0,0.0,-0.49634615,0,0,0,0,0
319289806,-0.079151675,-0.1868222,-1.579164,0.0,0.6979029,-0.09391741,-0.037656292,-0.70900846,0.0,0.0,-0.4950728,0,0,0,0,0
319387344,-0.0839593,-0.19125706,-1.5787991,0.0,0.6975915,-0.09714783,-0.037528872,-0.70888644,0.0,0.0,-0.49710035,0,0,0,0,0
319489330,-0.082676284,-0.20208152,-1.5785578,0.0,0.6972072,-0.10050026,-0.041801356,-0.708558,0.0,0.0,-0.5030671,0,0,0,0,0
319612093,-0.08180138,-0.20994684,-1.5783615,0.0,0.69692254,-0.102953665,-0.04488616,-0.7082971,0.0,0.0,-0.4979558,0,0,0,0,0
319708080,-0.07188718,-0.2233334,-1.578218,0.0,0.696796,-0.10419539,-0.053106885,-0.70767105,0.0,0.0,-0.50541496,0,0,0,0,0
319811449,-0.079379484,-0.2359463,-1.5780908,0.0,0.6957608,-0.111224145,-0.05489292,-0.70748353,0.0,0.0,-0.5097358,0,0,0,0,0
319914287,-0.077653095,-0.23451142,-1.5779005,0.0,0.6960027,-0.11011536,-0.055010162,-0.70740986,0.0,0.0,-0.5074185,0,0,0,0,0
320011326,-0.08049021,-0.24500787,-1.5777167,0.0,0.6953202,-0.11477394,-0.057703406,-0.7071259,0.0,0.0,-0.5114464,0,0,0,0,0
320116457,-0.08057383,-0.24771808,-1.5775574,0.0,0.69521594,-0.11574708,-0.058634706,-0.70699316,0.0,0.0,-0.5160386,0,0,0,0,0
320211974,-0.07775959,-0.2475724,-1.5774491,0.0,0.6954248,-0.11471449,-0.059584532,-0.70687675,0.0,0.0,-0.515584,0,0,0,0,0
320314265,-0.07842681,-0.25204316,-1.5771853,0.0,0.6952219,-0.11650309,-0.060933735,-0.7066687,0.0,0.0,-0.5066648,0,0,0,0,0
320411079,-0.07389474,-0.24247096,-1.5769547,0.0,0.6961058,-0.11156906,-0.059186883,-0.70674324,0.0,0.0,-0.50636274,0,0,0,0,0
320514803,-0.08635137,-0.2513226,-1.5767922,0.0,0.6949365,-0.118993506,-0.057903547,-0.7067892,0.0,0.0,-0.5013756,0,0,0,0,0
320611983,-0.08051507,-0.24642117,-1.5767028,0.0,0.6955961,-0.11524784,-0.05824931,-0.70673263,0.0,0.0,-0.5021046,0,0,0,0,0
320714944,-0.08181813,-0.24182583,-1.5767492,0.0,0.6957677,-0.11409438,-0.056171592,-0.7069191,0.0,0.0,-0.5062829,0,0,0,0,0
320835330,-0.08848295,-0.23010676,-1.5768466,0.0,0.69601744,-0.11231355,-0.049690202,-0.7074434,0.0,0.0,-0.5112829,0,0,0,0,0
320918329,-0.08282098,-0.22398058,-1.5770342,0.0,0.69659996,-0.10820081,-0.0495288,-0.70752245,0.0,0.0,-0.5099303,0,0,0,0,0
321026948,-0.07654601,-0.21628666,-1.5771974,0.0,0.69727975,-0.103319936,-0.04903516,-0.70761687,0.0,0.0,-0.5016833,0,0,0,0,0
321124048,-0.08458981,-0.2156086,-1.57747,0.0,0.69679797,-0.10589194,-0.045935925,-0.7079191,0.0,0.0,-0.5036473,0,0,0,0,0
321222054,-0.08855878,-0.21759394,-1.5777366,0.0,0.6963855,-0.10797665,-0.045214754,-0.7080565,0.0,0.0,-0.5113182,0,0,0,0,0
321323319,-0.08955426,-0.2148881,-1.5781274,0.0,0.6963388,-0.107383035,-0.043889888,-0.708276,0.0,0.0,-0.5200775,0,0,0,0,0
321422455,-0.079957694,-0.20847516,-1.5784383,0.0,0.6970648,-0.101796046,-0.04501789,-0.708316,0.0,0.0,-0.5189932,0,0,0,0,0
321524077,-0.080943614,-0.203868,-1.5787083,0.0,0.69715154,-0.10052715,-0.043035626,-0.7085351,0.0,0.0,-0.5190946,0,0,0,0,0
321629107,-0.08948475,-0.20284124,-1.5789651,0.0,0.69667774,-0.10314798,-0.03963515,-0.7088228,0.0,0.0,-0.5188407,0,0,0,0,0
321723468,-0.08172147,-0.19345859,-1.5792106,0.0,0.6974478,-0.09714943,-0.039076112,-0.7089441,0.0,0.0,-0.51835066,0,0,0,0,0
321830438,-0.080899574,-0.18939587,-1.5793344,0.0,0.6976384,-0.09543603,-0.037933353,-0.70905125,0.0,0.0,-0.5214446,0,0,0,0,0
321933867,-0.09017102,-0.19839968,-1.5795567,0.0,0.69665974,-0.10183806,-0.037800238,-0.70913,0.0,0.0,-0.51053894,0,0,0,0,0
322038262,-0.08322034,-0.19352965,-1.5796788,0.0,0.69720536,-0.09770612,-0.038546905,-0.70913494,0.0,0.0,-0.5102318,0,0,0,0,0
322142237,-0.076740064,-0.1860726,-1.579906,0.0,0.69778734,-0.09282614,-0.038213234,-0.7092361,0.0,0.0,-0.51564395,0,0,0,0,0
322240456,-0.078662835,-0.18166605,-1.5800024,0.0,0.69786716,-0.091947064,-0.03597818,-0.709389,0.0,0.0,-0.5161735,0,0,0,0,0
322363136,-0.08536235,-0.17830718,-1.5803039,0.0,0.6976051,-0.09310656,-0.03240689,-0.7096676,0.0,0.0,-0.520056,0,0,0,0,0
322464135,-0.088704765,-0.18294005,-1.5806961,0.0,0.6970898,-0.0959096,-0.03283054,-0.7097811,0.0,0.0,-0.5269256,0,0,0,0,0
322568234,-0.08318641,-0.18048166,-1.5811731,0.0,0.69729704,-0.0931281,-0.03390277,-0.7098976,0.0,0.0,-0.5285842,0,0,0,0,0
322664507,-0.09472618,-0.17233306,-1.5815214,0.0,0.69701314,-0.094285116,-0.02692607,-0.71032244,0.0,0.0,-0.5255205,0,0,0,0,0
322762343,-0.09994434,-0.17602077,-1.5820239,0.0,0.6964084,-0.097408526,-0.026344186,-0.710516,0.0,0.0,-0.52754706,0,0,0,0,0
322864125,-0.09878877,-0.16495684,-1.5826536,0.0,0.69676507,-0.09311516,-0.02283803,-0.7108631,0.0,0.0,-0.5310733,0,0,0,0,0
322962442,-0.1020446,-0.17289622,-1.5832651,0.0,0.6960166,-0.09705463,-0.02444,-0.7110162,0.0,0.0,-0.5282491,0,0,0,0,0
323064286,-0.10108981,-0.17069204,-1.5839452,0.0,0.69592685,-0.09595361,-0.023972822,-0.7112694,0.0,0.0,-0.5259964,0,0,0,0,0
323163282,-0.106585786,-0.18337286,-1.5846686,0.0,0.6947707,-0.102342896,-0.026432432,-0.7114217,0.0,0.0,-0.52602154,0,0,0,0,0
323263229,-0.114479735,-0.17814237,-1.5854659,0.0,0.69434917,-0.1032511,-0.0217476,-0.7118606,0.0,0.0,-0.5205193,0,0,0,0,0
323368029,-0.10767465,-0.17975989,-1.5862976,0.0,0.6943189,-0.10146844,-0.024694765,-0.71205026,0.0,0.0,-0.5194568,0,0,0,0,0
323465383,-0.09833891,-0.17466609,-1.5870936,0.0,0.6947483,-0.09643903,-0.026194224,-0.7122769,0.0,0.0,-0.5241785,0,0,0,0,0
323571015,-0.098611996,-0.17189169,-1.5878603,0.0,0.6945946,-0.09556372,-0.025088057,-0.7125844,0.0,0.0,-0.53293383,0,0,0,0,0
323680130,-0.105726294,-0.17044373,-1.5886447,0.0,0.69404125,-0.097531125,-0.022007579,-0.7129587,0.0,0.0,-0.53766656,0,0,0,0,0
323786981,-0.10490097,-0.16937387,-1.5893141,0.0,0.6938945,-0.09687401,-0.021894667,-0.7131945,0.0,0.0,-0.5420022,0,0,0,0,0
323883450,-0.1101576,-0.16931368,-1.5902482,0.0,0.6933072,-0.0986855,-0.019952938,-0.7135743,0.0,0.0,-0.5460491,0,0,0,0,0
323987227,-0.10596669,-0.1807218,-1.5912787,0.0,0.6925814,-0.10127823,-0.025387913,-0.713743,0.0,0.0,-0.54386216,0,0,0,0,0
324088372,-0.11250859,-0.18722305,-1.5924431,0.0,0.69149214,-0.105854556,-0.0252652,-0.7141394,0.0,0.0,-0.54538983,0,0,0,0,0
324186833,-0.11289429,-0.19049121,-1.5935215,0.0,0.6909134,-0.10715683,-0.02621192,-0.7144712,0.0,0.0,-0.5473861,0,0,0,0,0
324283328,-0.12209183,-0.18747486,-1.5948559,0.0,0.69010115,-0.10928201,-0.021799238,-0.7150823,0.0,0.0,-0.55020684,0,0,0,0,0
324391145,-0.11892546,-0.18319447,-1.5965579,0.0,0.68989325,-0.10669355,-0.02134613,-0.7156871,0.0,0.0,-0.56055224,0,0,0,0,0
324497383,-0.11263993,-0.19249165,-1.5984422,0.0,0.68906033,-0.107842155,-0.026736252,-0.7161362,0.0,0.0,-0.5708739,0,0,0,0,0
324596450,-0.123824015,-0.19468816,-1.6001592,0.0,0.68770903,-0.1124913,-0.023400068,-0.7168364,0.0,0.0,-0.5690126,0,0,0,0,0
324689260,-0.122149065,-0.19482343,-1.6016085,0.0,0.6872758,-0.11198066,-0.023966342,-0.717313,0.0,0.0,-0.5725093,0,0,0,0,0
324787337,-0.12737401,-0.19871686,-1.6031909,0.0,0.68619186,-0.115173794,-0.0233558,-0.71786517,0.0,0.0,-0.57465595,0,0,0,0,0
324897986,-0.1275085,-0.20777391,-1.6047897,0.0,0.685085,-0.11845092,-0.026361115,-0.7182848,0.0,0.0,-0.57718354,0,0,0,0,0
324996457,-0.12053356,-0.22646402,-1.6063081,0.0,0.68384403,-0.122713014,-0.035261363,-0.71836996,0.0,0.0,-0.5752986,0,0,0,0,0
325114255,-0.11847897,-0.21011809,-1.6083798,0.0,0.6841882,-0.11624281,-0.030209038,-0.719348,0.0,0.0,-0.5732403,0,0,0,0,0
325215436,-0.12588201,-0.22001785,-1.6103085,0.0,0.68246853,-0.1223188,-0.03085939,-0.7199461,0.0,0.0,-0.5699349,0,0,0,0,0
325313319,-0.12542355,-0.19978201,-1.6118141,0.0,0.6831418,-0.11498648,-0.023930583,-0.72077924,0.0,0.0,-0.5725559,0,0,0,0,0
325410979,-0.1213408,-0.16358638,-1.6138486,0.0,0.68456435,-0.10069475,-0.0127705205,-0.72185117,0.0,0.0,-0.5736833,0,0,0,0,0
325513363,-0.12588821,-0.1433827,-1.6154263,0.0,0.68475604,-0.09502866,-0.004065789,-0.72253865,0.0,0.0,-0.57436126,0,0,0,0,0
