timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
290719717,15961736,32.387893700000006,-117.0745242,-7.513696,-55.949615,-17.827978,0.0075267805,0.009844232,0.0,0.27745125,5.120053,-0.03880324,0.010612605,0.091324784,0.04797906,-0.06365676,0.8551364,0.43829435,0.16273189,1.5288036,21.878475,19.130646,0.34645265,0.24598071,0.16747695,0.10630765,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
290812929,15961736,32.387893700000006,-117.0745242,-7.495156,-55.47281,-17.84518,0.0075267805,0.009844232,0.0,0.28397647,5.11363,-0.01858575,0.013713895,0.091324784,0.04797906,-0.06365676,1.0079349,-0.12694015,0.77912426,1.5283036,21.878475,19.147848,0.35901615,0.24676934,0.17223835,0.10676932,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
290919800,15961736,32.387893700000006,-117.0745242,-7.4789004,-54.93074,-17.862778,0.0075267805,0.009844232,0.0,0.280902,5.089351,0.005444433,0.020643609,0.091324784,0.04797906,-0.06365676,-0.16276203,-0.8439803,0.65847003,1.5282786,21.878475,19.165445,0.34525487,0.24580148,0.16685873,0.10627602,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291022807,15961736,32.387893700000006,-117.0745242,-7.458098,-54.395493,-17.866657,0.0075267805,0.009844232,0.0,0.2865488,5.0685773,0.032022752,0.042665523,0.091324784,0.04797906,-0.06365676,0.6632402,0.26881564,-0.76587635,1.527295,21.878475,19.169325,0.3584349,0.247006,0.17189871,0.10690689,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291119725,15961736,32.387893700000006,-117.0745242,-7.441935,-53.898876,-17.863825,0.0075267805,0.009844232,0.0,0.28584552,5.0242023,0.052904345,0.06324535,0.091324784,0.04797906,-0.06365676,-0.13523713,-1.4976088,0.20009352,1.5269145,21.878475,19.166492,0.34428075,0.24586186,0.16635011,0.10624747,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291222720,15961736,32.387893700000006,-117.0745242,-7.4242673,-53.40794,-17.85351,0.0075267805,0.009844232,0.0,0.2784902,4.97193,0.053392123,0.06937646,0.091324784,0.04797906,-0.06365676,0.6156708,0.57494026,-0.55894667,1.5294719,21.878475,19.156178,0.35707688,0.2467926,0.17129469,0.10683688,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291329724,15961736,32.387893700000006,-117.0745242,-7.4105997,-52.868095,-17.846455,0.0075267805,0.009844232,0.0,0.26400763,4.8620844,0.06300928,0.08049721,0.091324784,0.04797906,-0.06365676,-0.53144455,-1.35404,1.0572634,1.5311106,21.878475,19.149122,0.34368438,0.24613123,0.16624007,0.106365964,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291431745,15961736,32.387893700000006,-117.0745242,-7.3962846,-52.374516,-17.826815,0.0075267805,0.009844232,0.0,0.25685763,4.7471223,0.048438992,0.07917484,0.091324784,0.04797906,-0.06365676,-0.0024805837,-1.7198207,-0.37969875,1.5338304,21.878475,19.129482,0.33119437,0.24554688,0.1614622,0.10587354,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291529726,15961736,32.387893700000006,-117.0745242,-7.3908415,-51.91013,-17.805292,0.0075267805,0.009844232,0.0,0.24399164,4.579418,0.053226043,0.098708086,0.091324784,0.04797906,-0.06365676,-0.59098744,-2.3459113,0.42600134,1.533653,21.878475,19.10796,0.34257504,0.24594314,0.16596308,0.106307134,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291631038,15961736,32.387893700000006,-117.0745242,-7.381689,-51.461452,-17.773441,0.0075267805,0.009844232,0.0,0.24460055,4.3939495,0.03380237,0.10287612,0.091324784,0.04797906,-0.06365676,-0.6718985,-2.3382132,0.67061603,1.530759,21.878475,19.076109,0.33073056,0.24577141,0.16151051,0.10586332,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291734995,15961736,32.387893700000006,-117.0745242,-7.3758516,-51.005367,-17.747873,0.0075267805,0.009844232,0.0,0.23808861,4.1678696,0.016236722,0.101183385,0.091324784,0.04797906,-0.06365676,-0.18516986,-6.1330457,1.1290547,1.5251783,21.878475,19.05054,0.3427437,0.24655776,0.16648573,0.106446005,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291832803,15961736,32.387893700000006,-117.0745242,-7.3657327,-50.575817,-17.72648,0.0075267805,0.009844232,0.0,0.23716946,3.95168,-0.011359097,0.08617427,0.091324784,0.04797906,-0.06365676,0.314148,-2.2008183,-0.26964927,1.5167546,21.878475,19.029148,0.3296426,0.24541764,0.16174051,0.105762586,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
291934717,15961736,32.387893700000006,-117.0745242,-7.3625436,-50.178703,-17.707266,0.0075267805,0.009844232,0.0,0.22779456,3.7283728,-0.025252813,0.08263252,0.091324784,0.04797906,-0.06365676,-0.4154332,-2.3984632,-0.7131749,1.5080454,21.878475,19.009933,0.3419154,0.24635987,0.16694053,0.10636461,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292041734,15961736,32.387893700000006,-117.0745242,-7.355389,-49.796947,-17.69208,0.0075267805,0.009844232,0.0,0.21945879,3.5031776,-0.057536148,0.05737635,0.091324784,0.04797906,-0.06365676,-0.35918897,-2.7107344,-0.28540537,1.4945188,21.878475,18.994747,0.32934102,0.24567327,0.1626455,0.105842486,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292143727,15961736,32.387893700000006,-117.0745242,-7.353381,-49.458847,-17.685196,0.0075267805,0.009844232,0.0,0.20790577,3.2798445,-0.08222182,0.033761352,0.091324784,0.04797906,-0.06365676,0.050994813,-1.2219343,-1.1424867,1.472116,21.878475,18.987864,0.3421184,0.2469375,0.16816157,0.10648231,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292241826,15961736,32.387893700000006,-117.0745242,-7.346056,-49.143963,-17.68831,0.0075267805,0.009844232,0.0,0.23112963,3.0358229,-0.12036256,-0.009348636,0.091324784,0.04797906,-0.06365676,1.5382661,-2.6693738,-1.6466709,1.4392616,21.878475,18.990978,0.328483,0.2456259,0.16289753,0.10579164,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292342884,15961736,32.387893700000006,-117.0745242,-7.335571,-48.84712,-17.696173,0.0075267805,0.009844232,0.0,0.26279977,2.7970345,-0.14374548,-0.03803116,0.091324784,0.04797906,-0.06365676,1.456227,-1.9153162,-0.1254893,1.3951051,21.878475,18.99884,0.33977196,0.24592783,0.16734563,0.10621248,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292446841,15961736,32.387893700000006,-117.0745242,-7.3199496,-48.56826,-17.725002,0.0075267805,0.009844232,0.0,0.31800085,2.554181,-0.14954723,-0.06872622,0.091324784,0.04797906,-0.06365676,1.2580888,-2.4994774,-0.81681216,1.3430406,21.878475,19.02767,0.3282961,0.24605909,0.16317923,0.10591655,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292543815,15961736,32.387893700000006,-117.0745242,-7.2963295,-48.324352,-17.758785,0.0075267805,0.009844232,0.0,0.41427884,2.3083537,-0.15228385,-0.096817434,0.091324784,0.04797906,-0.06365676,0.17667376,-2.4080634,0.7548524,1.2878793,21.878475,19.061453,0.33924842,0.24610725,0.16812763,0.10630773,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292650804,15961736,32.387893700000006,-117.0745242,-7.254821,-48.091778,-17.799326,0.0075267805,0.009844232,0.0,0.5887786,2.0668876,-0.14228189,-0.115064725,0.091324784,0.04797906,-0.06365676,2.9611938,-1.9996762,-0.4449366,1.223177,21.878475,19.101994,0.32726884,0.24584314,0.16364348,0.10585391,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292750733,15961736,32.387893700000006,-117.0745242,-7.199515,-47.91321,-17.819431,0.0075267805,0.009844232,0.0,0.7844068,1.8378206,-0.12420777,-0.10547958,0.091324784,0.04797906,-0.06365676,3.6574044,-1.9544792,-0.45848966,1.158817,21.878475,19.122099,0.3398231,0.24697304,0.16879247,0.1064819,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292855866,15961736,32.387893700000006,-117.0745242,-7.1128626,-47.74475,-17.831387,0.0075267805,0.009844232,0.0,1.0491042,1.6035744,-0.09035444,-0.07301521,0.091324784,0.04797906,-0.06365676,3.554629,-2.3821816,0.7050149,1.0872158,21.878475,19.134054,0.32671472,0.24604283,0.16375998,0.105937704,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
292953735,15961736,32.387893700000006,-117.0745242,-6.987214,-47.59571,-17.83476,0.0075267805,0.009844232,0.0,1.3367295,1.3568273,-0.09434409,-0.070649736,0.091324784,0.04797906,-0.06365676,1.1175781,-1.8958323,-0.23026612,1.0154531,21.878475,19.137428,0.33815747,0.2464151,0.16856374,0.10634441,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293055800,15961736,32.387893700000006,-117.0745242,-6.8298287,-47.471382,-17.834295,0.0075267805,0.009844232,0.0,1.6232132,1.1223419,-0.07129707,-0.03972363,0.091324784,0.04797906,-0.06365676,1.5421749,-1.3493452,0.67902607,0.9333207,21.878475,19.136963,0.32608852,0.24616562,0.16405113,0.10587067,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293158726,15961736,32.387893700000006,-117.0745242,-6.646166,-47.373585,-17.821518,0.0075267805,0.009844232,0.0,1.8778782,0.906798,-0.041076224,0.007010084,0.091324784,0.04797906,-0.06365676,1.9887682,-1.2655284,-0.37641194,0.8473719,21.878475,19.124186,0.33854106,0.24717748,0.16991144,0.10647052,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293264944,15961736,32.387893700000006,-117.0745242,-6.4380174,-47.300205,-17.814726,0.0075267805,0.009844232,0.0,2.0949714,0.6907407,-0.0076156883,0.044055812,0.091324784,0.04797906,-0.06365676,0.69218826,-1.545898,-0.63371235,0.7585251,21.878475,19.117393,0.3264904,0.24489841,0.16570301,0.105522625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293367743,15961736,32.387893700000006,-117.0745242,-6.188215,-47.247852,-17.809437,0.0075267805,0.009844232,0.0,2.3201427,0.45968023,-0.009599584,0.042663127,0.091324784,0.04797906,-0.06365676,1.2504389,-1.1691003,-0.5542553,0.6714958,21.878475,19.112104,0.33866075,0.24564804,0.17102535,0.10611501,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293470811,15961736,32.387893700000006,-117.0745242,-5.9438443,-47.221497,-17.811192,0.0075267805,0.009844232,0.0,2.4975545,0.28955746,-0.015925204,0.03076523,0.091324784,0.04797906,-0.06365676,2.2226129,-1.0037098,-0.52837044,0.5840654,21.878475,19.11386,0.3269835,0.24522237,0.16688043,0.10566898,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293567840,15961736,32.387893700000006,-117.0745242,-5.6820207,-47.209366,-17.810402,0.0075267805,0.009844232,0.0,2.6577349,0.12725873,-0.0064361584,0.037949607,0.091324784,0.04797906,-0.06365676,1.1393878,-2.5531044,0.45855376,0.5014816,21.878475,19.11307,0.33793676,0.24694854,0.17172249,0.10653552,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293672715,15961736,32.387893700000006,-117.0745242,-5.391061,-47.20988,-17.80805,0.0075267805,0.009844232,0.0,2.8164678,-0.049758397,-0.01733343,0.02594774,0.091324784,0.04797906,-0.06365676,1.2125572,-2.5763214,-0.025221327,0.41373593,21.878475,19.110718,0.32656512,0.24667794,0.16719057,0.1061099,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293778028,15961736,32.387893700000006,-117.0745242,-5.0764217,-47.22597,-17.802084,0.0075267805,0.009844232,0.0,2.974706,-0.21881281,-0.040633217,0.0072374465,0.091324784,0.04797906,-0.06365676,1.6021042,-2.1049206,-0.65047395,0.323902,21.878475,19.104752,0.3388847,0.24745491,0.17241715,0.10673801,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293879737,15961736,32.387893700000006,-117.0745242,-4.7545633,-47.258587,-17.810202,0.0075267805,0.009844232,0.0,3.089706,-0.34315836,-0.038612764,0.0007645667,0.091324784,0.04797906,-0.06365676,1.4535273,-0.36759177,0.3921338,0.23833923,21.878475,19.11287,0.32710263,0.24498041,0.16791548,0.10580402,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
293982797,15961736,32.387893700000006,-117.0745242,-4.4216266,-47.30403,-17.827076,0.0075267805,0.009844232,0.0,3.2167313,-0.4777884,-0.04980887,-0.026067741,0.091324784,0.04797906,-0.06365676,1.3588221,-1.0630915,-0.14235859,0.1551691,21.878475,19.129744,0.34075567,0.24654943,0.17399575,0.10653809,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294079810,15961736,32.387893700000006,-117.0745242,-4.1115923,-47.35624,-17.85505,0.0075267805,0.009844232,0.0,3.3312552,-0.5968678,-0.06705789,-0.06710492,0.091324784,0.04797906,-0.06365676,0.86417526,-0.6263486,0.58963686,0.087014675,21.878475,19.157717,0.32729125,0.24661817,0.16870968,0.10628259,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294187811,15961736,32.387893700000006,-117.0745242,-3.7346008,-47.429905,-17.896246,0.0075267805,0.009844232,0.0,3.4661627,-0.7200578,-0.06736995,-0.09904163,0.091324784,0.04797906,-0.06365676,1.6246715,-2.2717135,-0.332328,0.028480148,21.878475,19.198914,0.3403868,0.24591886,0.17450608,0.106476165,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294289716,15961736,32.387893700000006,-117.0745242,-3.341883,-47.514725,-17.949982,0.0075267805,0.009844232,0.0,3.616846,-0.81677467,-0.043934684,-0.11797883,0.091324784,0.04797906,-0.06365676,1.5971905,0.27170968,0.30947283,-0.010562965,21.878475,19.25265,0.32887968,0.2452717,0.16989401,0.10600939,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294392820,15961736,32.387893700000006,-117.0745242,-2.9512823,-47.60585,-18.026142,0.0075267805,0.009844232,0.0,3.7749736,-0.92342085,-0.0155373495,-0.15137929,0.091324784,0.04797906,-0.06365676,1.4140795,-0.812151,0.5127385,-0.03684908,21.878475,19.32881,0.3414806,0.24605936,0.17555614,0.10661799,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294489942,15961736,32.387893700000006,-117.0745242,-2.5580487,-47.70433,-18.097063,0.0075267805,0.009844232,0.0,3.9271944,-1.0066074,0.02366702,-0.16602166,0.091324784,0.04797906,-0.06365676,2.3620875,-1.9627293,0.4187404,-0.05308249,21.878475,19.39973,0.32988778,0.24507394,0.17100345,0.105985194,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294591814,15961736,32.387893700000006,-117.0745242,-2.1323001,-47.815422,-18.171154,0.0075267805,0.009844232,0.0,4.09113,-1.0778131,0.07906823,-0.16352718,0.091324784,0.04797906,-0.06365676,2.329441,-1.5364326,0.82664156,-0.0637462,21.878475,19.473822,0.34267673,0.24592358,0.17684615,0.1065959,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294694728,15961736,32.387893700000006,-117.0745242,-1.6878726,-47.929768,-18.24198,0.0075267805,0.009844232,0.0,4.217372,-1.1054258,0.1662182,-0.12778974,0.091324784,0.04797906,-0.06365676,0.13832526,0.7648998,2.0132265,-0.06568073,21.878475,19.544647,0.33180496,0.24528517,0.17235349,0.10612943,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294801877,15961736,32.387893700000006,-117.0745242,-1.2242723,-48.048252,-18.320341,0.0075267805,0.009844232,0.0,4.3488536,-1.128804,0.211228,-0.14327104,0.091324784,0.04797906,-0.06365676,2.0715127,-1.3390023,-0.2676758,-0.06385426,21.878475,19.623009,0.34521607,0.24646735,0.17825791,0.106755875,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
294904729,15961736,32.387893700000006,-117.0745242,-0.74842745,-48.164276,-18.409681,0.0075267805,0.009844232,0.0,4.461252,-1.1501331,0.26956287,-0.15307231,0.091324784,0.04797906,-0.06365676,2.206398,-1.6536247,0.78045535,-0.05941042,21.878475,19.712349,0.33454376,0.24590053,0.17359322,0.10626999,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295001824,15961736,32.387893700000006,-117.0745242,-0.28838342,-48.27425,-18.48431,0.0075267805,0.009844232,0.0,4.5355163,-1.1225145,0.34359074,-0.13446788,0.091324784,0.04797906,-0.06365676,0.6908423,1.5907634,0.8066584,-0.052931417,21.878475,19.786978,0.34675586,0.24625878,0.17865118,0.106683,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295103804,15961736,32.387893700000006,-117.0745242,0.19222063,-48.38702,-18.557974,0.0075267805,0.009844232,0.0,4.635911,-1.1317528,0.39942977,-0.130682,0.091324784,0.04797906,-0.06365676,1.4390838,-0.5101612,0.48486635,-0.044345748,21.878475,19.860641,0.33628774,0.24568495,0.17385,0.10619524,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295201860,15961736,32.387893700000006,-117.0745242,0.6818029,-48.501026,-18.624111,0.0075267805,0.009844232,0.0,4.704491,-1.1049571,0.47333217,-0.10653038,0.091324784,0.04797906,-0.06365676,0.92425704,0.36805642,0.7106675,-0.03407628,21.878475,19.926779,0.34920856,0.24647391,0.17909917,0.10664341,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295313791,15961736,32.387893700000006,-117.0745242,1.2457527,-48.622543,-18.693483,0.0075267805,0.009844232,0.0,4.7695365,-1.0704762,0.5937061,-0.03985994,0.091324784,0.04797906,-0.06365676,0.25919235,0.9005688,1.2628225,-0.020805147,21.878475,19.996151,0.33944452,0.2463195,0.17465533,0.10633735,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295420804,15961736,32.387893700000006,-117.0745242,1.7801442,-48.73098,-18.756493,0.0075267805,0.009844232,0.0,4.823503,-1.0077083,0.6905048,0.009309626,0.091324784,0.04797906,-0.06365676,0.34591538,0.6079268,0.25914097,-0.010457423,21.878475,20.05916,0.35380203,0.24603938,0.1805567,0.10662237,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295518733,15961736,32.387893700000006,-117.0745242,2.2927842,-48.830173,-18.791069,0.0075267805,0.009844232,0.0,4.866209,-0.94303674,0.7793263,0.067092694,0.091324784,0.04797906,-0.06365676,0.20552255,1.2990589,1.2355198,-0.0034623595,21.878475,20.093737,0.34265134,0.24686572,0.17521855,0.1064334,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295627715,15961736,32.387893700000006,-117.0745242,2.8816333,-48.93715,-18.800701,0.0075267805,0.009844232,0.0,4.90179,-0.89769363,0.8393089,0.10904673,0.091324784,0.04797906,-0.06365676,0.2974033,-1.0676539,0.853895,0.0015087015,21.878475,20.103369,0.35592583,0.24774215,0.1803952,0.10700648,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295723951,15961736,32.387893700000006,-117.0745242,3.3866274,-49.02478,-18.813807,0.0075267805,0.009844232,0.0,4.921242,-0.83386785,0.8570835,0.119323134,0.091324784,0.04797906,-0.06365676,0.18616971,2.4612088,1.4299791,0.0012705703,21.878475,20.116474,0.3460625,0.24561785,0.17569998,0.106065035,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295830809,15961736,32.387893700000006,-117.0745242,3.923452,-49.110935,-18.823532,0.0075267805,0.009844232,0.0,4.9447746,-0.77859724,0.8505227,0.1048341,0.091324784,0.04797906,-0.06365676,-0.6819367,-0.5459712,-0.3151122,-0.002482428,21.878475,20.1262,0.33609653,0.2449667,0.17122751,0.1055431,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
295933801,15961736,32.387893700000006,-117.0745242,4.4665136,-49.19553,-18.826433,0.0075267805,0.009844232,0.0,4.9406137,-0.7136459,0.9100131,0.15977074,0.091324784,0.04797906,-0.06365676,0.42043653,0.91489404,1.8404707,-0.0067199776,21.878475,20.1291,0.34888768,0.24584384,0.17666142,0.10613997,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296030746,15961736,32.387893700000006,-117.0745242,4.952019,-49.265568,-18.813951,0.0075267805,0.009844232,0.0,4.9475017,-0.6790776,0.9294055,0.18714654,0.091324784,0.04797906,-0.06365676,-1.4550624,-0.19691446,-0.73849773,-0.010361537,21.878475,20.11662,0.33824444,0.24473256,0.17159522,0.105474286,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296133717,15961736,32.387893700000006,-117.0745242,5.470663,-49.33549,-18.786224,0.0075267805,0.009844232,0.0,4.957016,-0.618321,0.9421504,0.22165692,0.091324784,0.04797906,-0.06365676,-0.70914096,1.0863804,1.2393166,-0.011126649,21.878475,20.088892,0.35121068,0.24568889,0.1768506,0.106074765,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296230733,15961736,32.387893700000006,-117.0745242,5.9813337,-49.397232,-18.74521,0.0075267805,0.009844232,0.0,4.963272,-0.54716885,0.8990334,0.20372874,0.091324784,0.04797906,-0.06365676,0.31970713,-0.09799996,-0.26973286,-0.0040026917,21.878475,20.047878,0.34068078,0.24462138,0.17174435,0.10542221,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296337791,15961736,32.387893700000006,-117.0745242,6.57113,-49.457947,-18.680016,0.0075267805,0.009844232,0.0,5.0038753,-0.4482084,0.85977906,0.2084274,0.091324784,0.04797906,-0.06365676,0.20730035,1.1914715,-0.4769166,0.007695471,21.878475,19.982683,0.35357663,0.24549809,0.17734323,0.106016956,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296440740,15961736,32.387893700000006,-117.0745242,7.112249,-49.504646,-18.613022,0.0075267805,0.009844232,0.0,5.01538,-0.39013427,0.8582032,0.25810894,0.091324784,0.04797906,-0.06365676,-0.37180933,1.390135,1.2111782,0.019481804,21.878475,19.91569,0.34389684,0.24501008,0.17288987,0.10553929,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296541969,15961736,32.387893700000006,-117.0745242,7.6335,-49.543034,-18.529003,0.0075267805,0.009844232,0.0,5.017968,-0.3331649,0.868542,0.3291251,0.091324784,0.04797906,-0.06365676,1.2155732,0.5482799,-0.8070215,0.02655354,21.878475,19.83167,0.3560401,0.24533501,0.1782364,0.10595212,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296645929,15961736,32.387893700000006,-117.0745242,8.21763,-49.575104,-18.428747,0.0075267805,0.009844232,0.0,5.019747,-0.28887263,0.85870045,0.38672554,0.091324784,0.04797906,-0.06365676,-0.4372258,0.5236098,0.41582403,0.029065073,21.878475,19.731415,0.34731272,0.24547532,0.17404366,0.1056812,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296747737,15961736,32.387893700000006,-117.0745242,8.805892,-49.592575,-18.317896,0.0075267805,0.009844232,0.0,4.998994,-0.24131633,0.81301904,0.40366977,0.091324784,0.04797906,-0.06365676,-0.047309585,1.2371764,-0.05865321,0.0292932,21.878475,19.620564,0.3595561,0.2457827,0.17934649,0.10610531,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296845721,15961736,32.387893700000006,-117.0745242,9.290082,-49.599167,-18.220177,0.0075267805,0.009844232,0.0,4.9579854,-0.1578894,0.7287864,0.38829327,0.091324784,0.04797906,-0.06365676,-1.522147,0.2122013,-1.1989226,0.027681656,21.878475,19.522844,0.3498898,0.24529347,0.17479031,0.10565733,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
296949727,15961736,32.387893700000006,-117.0745242,9.852734,-49.60365,-18.117691,0.0075267805,0.009844232,0.0,4.9091763,-0.09987957,0.6046632,0.3294419,0.091324784,0.04797906,-0.06365676,-0.19230549,0.34365365,-1.5064924,0.01627314,21.878475,19.420359,0.36298925,0.24608535,0.1807778,0.106255546,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297046018,15961736,32.387893700000006,-117.0745242,10.353202,-49.603195,-18.031408,0.0075267805,0.009844232,0.0,4.8676004,-0.04365479,0.49259683,0.27469638,0.091324784,0.04797906,-0.06365676,-0.093009464,0.62223303,-0.9391722,0.0018579244,21.878475,19.334076,0.3524467,0.2451144,0.17604671,0.10562152,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297152819,15961736,32.387893700000006,-117.0745242,10.909392,-49.598923,-17.953272,0.0075267805,0.009844232,0.0,4.8236213,-0.016263077,0.36972392,0.20358068,0.091324784,0.04797906,-0.06365676,0.10833884,0.11215801,-0.96861184,-0.015121077,21.878475,19.25594,0.36590624,0.24608324,0.18216516,0.10624811,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297253849,15961736,32.387893700000006,-117.0745242,11.434713,-49.594658,-17.897795,0.0075267805,0.009844232,0.0,4.794662,0.00925083,0.2537512,0.12428637,0.091324784,0.04797906,-0.06365676,0.13516168,0.89894134,0.3249303,-0.030075386,21.878475,19.200462,0.3548406,0.24496663,0.17692703,0.105616175,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297357867,15961736,32.387893700000006,-117.0745242,11.95165,-49.59076,-17.850924,0.0075267805,0.009844232,0.0,4.7658052,0.034589477,0.16678527,0.07377634,0.091324784,0.04797906,-0.06365676,-0.7583675,0.4618509,-0.67418414,-0.044287596,21.878475,19.153591,0.36944786,0.24656266,0.18338896,0.106441334,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297464800,15961736,32.387893700000006,-117.0745242,12.494827,-49.579,-17.812878,0.0075267805,0.009844232,0.0,4.7468376,0.060191505,0.08877512,0.026404642,0.091324784,0.04797906,-0.06365676,-2.1483407,-0.45458072,-1.1125996,-0.05502892,21.878475,19.115545,0.35966882,0.24630725,0.17886986,0.10601342,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297562725,15961736,32.387893700000006,-117.0745242,13.022105,-49.562565,-17.78347,0.0075267805,0.009844232,0.0,4.717922,0.087241724,0.028542407,-0.007825587,0.091324784,0.04797906,-0.06365676,0.25675932,1.0859865,-0.39707696,-0.06272166,21.878475,19.086138,0.3719292,0.24636921,0.18406664,0.10642508,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297669801,15961736,32.387893700000006,-117.0745242,13.559616,-49.54554,-17.747799,0.0075267805,0.009844232,0.0,4.6925344,0.07837204,-0.030655576,-0.031657018,0.091324784,0.04797906,-0.06365676,-0.8444845,-0.61920565,-1.4478271,-0.06567116,21.878475,19.050467,0.36188784,0.24604027,0.17911372,0.1059957,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
297766920,15961736,32.387893700000006,-117.0745242,14.032215,-49.52937,-17.72048,0.0075267805,0.009844232,0.0,4.6859665,0.09242906,-0.073299326,-0.046408508,0.091324784,0.04797906,-0.06365676,-0.5962345,0.6926368,-0.531927,-0.06584063,21.878475,19.023148,0.37566814,0.24698035,0.1848824,0.106619306,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
